"Freq [GHz]","mag(St(feedline_T1,feedline_T1)) []","mag(St(feedline_T2,feedline_T1)) []"
1.65614285714286,0.107323274813098,0.978737176816428
1.65628571428571,0.107470867587359,0.978717556721582
1.65642857142857,0.107618502166955,0.978697897996855
1.65657142857143,0.107766178734136,0.978678200532939
1.65671428571429,0.107913897472468,0.978658464219752
1.65685714285714,0.108061658566849,0.978638688946435
1.657,0.108209462203515,0.978618874601342
1.65714285714286,0.108357308570053,0.978599021072037
1.65728571428571,0.108505197855413,0.978579128245283
1.65742857142857,0.108653130249912,0.978559196007037
1.65757142857143,0.108801105945255,0.978539224242445
1.65771428571429,0.108949125134536,0.978519212835829
1.65785714285714,0.109097188012257,0.978499161670687
1.658,0.109245294774333,0.978479070629681
1.65814285714286,0.109393445618106,0.978458939594628
1.65828571428571,0.109541640742359,0.9784387684465
1.65842857142857,0.10968988034732,0.978418557065409
1.65857142857143,0.109838164634683,0.978398305330602
1.65871428571429,0.109986493807611,0.978378013120456
1.65885714285714,0.110134868070755,0.978357680312464
1.659,0.11028328763026,0.978337306783235
1.65914285714286,0.11043175269378,0.97831689240848
1.65928571428571,0.110580263470492,0.978296437063005
1.65942857142857,0.110728820171103,0.978275940620706
1.65957142857143,0.110877423007867,0.978255402954559
1.65971428571429,0.111026072194598,0.978234823936609
1.65985714285714,0.111174767946676,0.978214203437967
1.66,0.111323510481069,0.978193541328798
1.66014285714286,0.111472300016339,0.978172837478312
1.66028571428571,0.111621136772657,0.978152091754758
1.66042857142857,0.111770020971818,0.978131304025413
1.66057142857143,0.11191895283725,0.978110474156577
1.66071428571429,0.112067932594035,0.978089602013556
1.66085714285714,0.112216960468913,0.978068687460665
1.661,0.112366036690304,0.978047730361206
1.66114285714286,0.112515161488314,0.978026730577469
1.66128571428571,0.112664335094758,0.978005687970719
1.66142857142857,0.112813557743166,0.977984602401184
1.66157142857143,0.112962829668803,0.977963473728049
1.66171428571429,0.113112151108679,0.977942301809447
1.66185714285714,0.113261522301566,0.977921086502447
1.662,0.113410943488014,0.977899827663044
1.66214285714286,0.11356041491036,0.977878525146152
1.66228571428571,0.113709936812752,0.97785717880559
1.66242857142857,0.113859509441156,0.977835788494076
1.66257142857143,0.114009133043374,0.977814354063214
1.66271428571429,0.114158807869063,0.977792875363486
1.66285714285714,0.114308534169746,0.977771352244238
1.663,0.114458312198827,0.977749784553673
1.66314285714286,0.114608142211612,0.977728172138839
1.66328571428571,0.114758024465323,0.977706514845618
1.66342857142857,0.11490795921911,0.977684812518716
1.66357142857143,0.115057946734074,0.977663065001652
1.66371428571429,0.11520798727328,0.977641272136743
1.66385714285714,0.115358081101774,0.9776194337651
1.664,0.1155082284866,0.977597549726611
1.66414285714286,0.115658429696817,0.977575619859932
1.66428571428571,0.11580868500352,0.977553644002473
1.66442857142857,0.115958994679849,0.977531621990389
1.66457142857143,0.116109359001015,0.977509553658566
1.66471428571429,0.116259778244315,0.977487438840612
1.66485714285714,0.116410252689148,0.977465277368843
1.665,0.116560782617035,0.977443069074267
1.66514285714286,0.11671136831164,0.977420813786579
1.66528571428571,0.116862010058782,0.977398511334143
1.66542857142857,0.11701270814646,0.977376161543981
1.66557142857143,0.117163462864869,0.977353764241762
1.66571428571429,0.11731427450642,0.977331319251784
1.66585714285714,0.117465143365758,0.977308826396966
1.666,0.117616069739786,0.977286285498834
1.66614285714286,0.117767053927678,0.977263696377503
1.66628571428571,0.117918096230904,0.977241058851671
1.66642857142857,0.11806919695325,0.977218372738598
1.66657142857143,0.118220356400835,0.977195637854097
1.66671428571429,0.118371574882135,0.977172854012518
1.66685714285714,0.118522852708003,0.977150021026733
1.667,0.118674190191691,0.977127138708125
1.66714285714286,0.118825587648866,0.977104206866569
1.66728571428571,0.118977045397642,0.97708122531042
1.66742857142857,0.119128563758589,0.9770581938465
1.66757142857143,0.119280143054765,0.977035112280077
1.66771428571429,0.119431783611736,0.977011980414857
1.66785714285714,0.119583485757594,0.976988798052964
1.668,0.119735249822984,0.976965564994925
1.66814285714286,0.119887076141127,0.976942281039656
1.66828571428571,0.120038965047842,0.976918945984445
1.66842857142857,0.120190916881568,0.976895559624934
1.66857142857143,0.12034293198339,0.976872121755109
1.66871428571429,0.120495010697064,0.976848632167275
1.66885714285714,0.120647153369038,0.976825090652046
1.669,0.120799360348477,0.976801496998326
1.66914285714286,0.12095163198729,0.976777850993292
1.66928571428571,0.121103968640156,0.976754152422375
1.66942857142857,0.121256370664543,0.976730401069244
1.66957142857143,0.12140883842074,0.976706596715792
1.66971428571429,0.121561372271882,0.976682739142111
1.66985714285714,0.121713972583972,0.97665882812648
1.67,0.121866639725912,0.976634863445343
1.67014285714286,0.122019374069528,0.976610844873294
1.67028571428571,0.122172175989597,0.976586772183053
1.67042857142857,0.122325045863872,0.976562645145455
1.67057142857143,0.122477984073115,0.976538463529421
1.67071428571429,0.122630991001122,0.976514227101949
1.67085714285714,0.122784067034749,0.976489935628085
1.671,0.122937212563944,0.97646558887091
1.67114285714286,0.123090427981775,0.976441186591517
1.67128571428571,0.123243713684457,0.97641672854899
1.67142857142857,0.123397070071387,0.976392214500387
1.67157142857143,0.123550497545167,0.976367644200715
1.67171428571429,0.123703996511638,0.97634301740291
1.67185714285714,0.123857567379912,0.976318333857817
1.672,0.124011210562398,0.976293593314172
1.67214285714286,0.124164926474837,0.97626879551857
1.67228571428571,0.124318715536336,0.976243940215452
1.67242857142857,0.124472578169392,0.976219027147079
1.67257142857143,0.124626514799931,0.976194056053512
1.67271428571429,0.124780525857339,0.976169026672585
1.67285714285714,0.124934611774494,0.976143938739885
1.673,0.125088772987801,0.976118791988727
1.67314285714286,0.125243009937223,0.976093586150133
1.67328571428571,0.12539732306632,0.976068320952803
1.67342857142857,0.125551712822278,0.976042996123096
1.67357142857143,0.125706179655947,0.976017611385
1.67371428571429,0.125860724021879,0.975992166460115
1.67385714285714,0.126015346378357,0.975966661067616
1.674,0.126170047187436,0.975941094924241
1.67414285714286,0.12632482691498,0.975915467744255
1.67428571428571,0.126479686030698,0.975889779239428
1.67442857142857,0.126634625008179,0.975864029119006
1.67457142857143,0.126789644324932,0.975838217089688
1.67471428571429,0.126944744462428,0.975812342855598
1.67485714285714,0.12709992590613,0.975786406118253
1.675,0.127255189145543,0.975760406576541
1.67514285714286,0.127410534674243,0.975734343926689
1.67528571428571,0.127565962989926,0.975708217862236
1.67542857142857,0.127721474594442,0.975682028074004
1.67557142857143,0.127877069993842,0.975655774250069
1.67571428571429,0.128032749698415,0.975629456075729
1.67585714285714,0.128188514222731,0.975603073233478
1.676,0.128344364085687,0.975576625402975
1.67614285714286,0.128500299810544,0.975550112261006
1.67628571428571,0.128656321924977,0.975523533481465
1.67642857142857,0.128812430961115,0.975496888735312
1.67657142857143,0.128968627455585,0.975470177690546
1.67671428571429,0.129124911949562,0.975443400012172
1.67685714285714,0.129281284988811,0.975416555362168
1.677,0.129437747123732,0.975389643399453
1.67714285714286,0.129594298909411,0.975362663779848
1.67728571428571,0.129750940905663,0.97533561615605
1.67742857142857,0.129907673677085,0.975308500177591
1.67757142857143,0.130064497793098,0.975281315490807
1.67771428571429,0.130221413828002,0.975254061738801
1.67785714285714,0.130378422361023,0.975226738561406
1.678,0.130535523976365,0.975199345595151
1.67814285714286,0.130692719263256,0.975171882473222
1.67828571428571,0.130850008816007,0.975144348825427
1.67842857142857,0.131007393234057,0.975116744278158
1.67857142857143,0.131164873122033,0.975089068454347
1.67871428571429,0.131322449089796,0.975061320973439
1.67885714285714,0.131480121752501,0.975033501451339
1.679,0.131637891730646,0.975005609500383
1.67914285714286,0.131795759650135,0.974977644729293
1.67928571428571,0.131953726142328,0.974949606743135
1.67942857142857,0.132111791844099,0.974921495143281
1.67957142857143,0.132269957397895,0.974893309527365
1.67971428571429,0.132428223451794,0.97486504948924
1.67985714285714,0.132586590659562,0.974836714618937
1.68,0.132745059680716,0.97480830450262
1.68014285714286,0.132903631180579,0.974779818722541
1.68028571428571,0.133062305830349,0.974751256856997
1.68042857142857,0.133221084307153,0.974722618480282
1.68057142857143,0.133379967294114,0.974693903162646
1.68071428571429,0.133538955480415,0.974665110470241
1.68085714285714,0.133698049561362,0.974636239965081
1.681,0.133857250238445,0.974607291204988
1.68114285714286,0.134016558219414,0.97457826374355
1.68128571428571,0.134175974218336,0.974549157130062
1.68142857142857,0.134335498955666,0.974519970909487
1.68157142857143,0.134495133158317,0.974490704622401
1.68171428571429,0.134654877559728,0.974461357804936
1.68185714285714,0.134814732899934,0.974431929988738
1.682,0.134974699925637,0.974402420700907
1.68214285714286,0.135134779390279,0.974372829463949
1.68228571428571,0.135294972054113,0.974343155795714
1.68242857142857,0.135455278684277,0.974313399209352
1.68257142857143,0.135615700054873,0.974283559213245
1.68271428571429,0.135776236947038,0.974253635310963
1.68285714285714,0.135936890149021,0.974223627001197
1.683,0.136097660456265,0.974193533777705
1.68314285714286,0.136258548671478,0.974163355129255
1.68328571428571,0.136419555604723,0.974133090539561
1.68342857142857,0.136580682073487,0.974102739487227
1.68357142857143,0.136741928902776,0.97407230144568
1.68371428571429,0.136903296925185,0.974041775883116
1.68385714285714,0.137064786980992,0.974011162262428
1.684,0.137226399918236,0.973980460041149
1.68414285714286,0.137388136592807,0.973949668671383
1.68428571428571,0.137549997868533,0.973918787599742
1.68442857142857,0.137711984617268,0.973887816267277
1.68457142857143,0.137874097718982,0.973856754109411
1.68471428571429,0.13803633806185,0.973825600555872
1.68485714285714,0.138198706542345,0.973794355030621
1.685,0.138361204065334,0.973763016951782
1.68514285714286,0.138523831544168,0.973731585731574
1.68528571428571,0.138686589900782,0.973700060776231
1.68542857142857,0.138849480065786,0.973668441485937
1.68557142857143,0.139012502978571,0.973636727254742
1.68571428571429,0.139175659587404,0.973604917470496
1.68585714285714,0.139338950849527,0.973573011514765
1.686,0.139502377731265,0.973541008762753
1.68614285714286,0.139665941208126,0.97350890858323
1.68628571428571,0.139829642264905,0.973476710338441
1.68642857142857,0.139993481895795,0.973444413384034
1.68657142857143,0.14015746110449,0.973412017068972
1.68671428571429,0.140321580904299,0.973379520735452
1.68685714285714,0.140485842318252,0.973346923718816
1.687,0.140650246379215,0.973314225347469
1.68714285714286,0.140814794130008,0.973281424942788
1.68728571428571,0.14097948662351,0.973248521819036
1.68742857142857,0.141144324922788,0.973215515283268
1.68757142857143,0.141309310101207,0.973182404635244
1.68771428571429,0.141474443242555,0.973149189167333
1.68785714285714,0.141639725441162,0.973115868164416
1.688,0.141805157802028,0.973082440903799
1.68814285714286,0.141970741440941,0.973048906655106
1.68828571428571,0.142136477484614,0.973015264680185
1.68842857142857,0.142302367070804,0.972981514233009
1.68857142857143,0.14246841134845,0.972947654559572
1.68871428571429,0.142634611477801,0.972913684897785
1.68885714285714,0.142800968630554,0.972879604477376
1.689,0.142967483989986,0.972845412519776
1.68914285714286,0.143134158751096,0.972811108238021
1.68928571428571,0.143300994120743,0.972776690836631
1.68942857142857,0.143467991317789,0.972742159511509
1.68957142857143,0.143635151573243,0.972707513449822
1.68971428571429,0.143802476130406,0.972672751829886
1.68985714285714,0.14396996624502,0.972637873821053
1.69,0.144137623185418,0.972602878583593
1.69014285714286,0.144305448232678,0.972567765268569
1.69028571428571,0.144473442680776,0.972532533017718
1.69042857142857,0.144641607836742,0.972497180963331
1.69057142857143,0.144809945020821,0.972461708228117
1.69071428571429,0.144978455566634,0.972426113925087
1.69085714285714,0.145147140821341,0.972390397157415
1.691,0.145316002145805,0.972354557018315
1.69114285714286,0.145485040914765,0.972318592590898
1.69128571428571,0.145654258517006,0.972282502948042
1.69142857142857,0.145823656355527,0.972246287152251
1.69157142857143,0.145993235847722,0.972209944255518
1.69171428571429,0.146162998425559,0.97217347329918
1.69185714285714,0.146332945535757,0.972136873313773
1.692,0.146503078639974,0.972100143318886
1.69214285714286,0.146673399214987,0.972063282323013
1.69228571428571,0.14684390875289,0.972026289323399
1.69242857142857,0.147014608761279,0.971989163305884
1.69257142857143,0.147185500763448,0.971951903244752
1.69271428571429,0.147356586298588,0.97191450810257
1.69285714285714,0.147527866921989,0.971876976830021
1.693,0.147699344205239,0.971839308365745
1.69314285714286,0.147871019736433,0.971801501636173
1.69328571428571,0.148042895120385,0.971763555555352
1.69342857142857,0.148214971978833,0.971725469024778
1.69357142857143,0.148387251950667,0.971687240933217
1.69371428571429,0.148559736692137,0.971648870156528
1.69385714285714,0.148732427877081,0.971610355557482
1.694,0.148905327197149,0.97157169598558
1.69414285714286,0.149078436362031,0.971532890276861
1.69428571428571,0.149251757099697,0.971493937253718
1.69442857142857,0.149425291156622,0.9714548357247
1.69457142857143,0.149599040298034,0.971415584484318
1.69471428571429,0.149773006308153,0.971376182312844
1.69485714285714,0.149947190990442,0.971336627976108
1.695,0.150121596167856,0.971296920225294
1.69514285714286,0.150296223683095,0.971257057796727
1.69528571428571,0.150471075398865,0.971217039411659
1.69542857142857,0.15064615319814,0.971176863776059
1.69557142857143,0.150821458984428,0.971136529580383
1.69571428571429,0.150996994682045,0.971096035499355
1.69585714285714,0.151172762236385,0.971055380191737
1.696,0.151348763614203,0.971014562300101
1.69614285714286,0.151525000803896,0.970973580450587
1.69628571428571,0.151701475815796,0.970932433252667
1.69642857142857,0.151878190682455,0.970891119298899
1.69657142857143,0.15205514745895,0.970849637164683
1.69671428571429,0.152232348223177,0.970807985408001
1.69685714285714,0.152409795076167,0.970766162569166
1.697,0.152587490142387,0.970724167170563
1.69714285714286,0.152765435570064,0.970681997716374
1.69728571428571,0.152943633531505,0.970639652692315
1.69742857142857,0.153122086223417,0.970597130565363
1.69757142857143,0.153300795867249,0.970554429783466
1.69771428571429,0.153479764709522,0.97051154877527
1.69785714285714,0.153658995022172,0.970468485949821
1.698,0.153838489102899,0.970425239696275
1.69814285714286,0.154018249275519,0.970381808383596
1.69828571428571,0.154198277890328,0.97033819036025
1.69842857142857,0.154378577324457,0.970294383953897
1.69857142857143,0.154559149982252,0.970250387471074
1.69871428571429,0.154739998295647,0.970206199196872
1.69885714285714,0.154921124724546,0.970161817394609
1.699,0.155102531757214,0.970117240305498
1.69914285714286,0.155284221910669,0.970072466148307
1.69928571428571,0.155466197731089,0.970027493119013
1.69942857142857,0.155648461794216,0.969982319390454
1.69957142857143,0.155831016705772,0.969936943111966
1.69971428571429,0.156013865101884,0.969891362409022
1.69985714285714,0.156197009649508,0.96984557538286
1.7,0.156380453046869,0.969799580110108
1.70014285714286,0.156564198023901,0.969753374642395
1.70028571428571,0.1567482473427,0.969706957005963
1.70042857142857,0.156932603797981,0.96966032520127
1.70057142857143,0.157117270217545,0.969613477202579
1.70071428571429,0.157302249462747,0.969566410957546
1.70085714285714,0.157487544428988,0.969519124386804
1.701,0.157673158046191,0.96947161538353
1.70114285714286,0.157859093279311,0.969423881813007
1.70128571428571,0.158045353128833,0.969375921512182
1.70142857142857,0.15823194063129,0.969327732289217
1.70157142857143,0.158418858859786,0.969279311923014
1.70171428571429,0.158606110924526,0.969230658162763
1.70185714285714,0.158793699973362,0.969181768727447
1.702,0.158981629192337,0.969132641305366
1.70214285714286,0.159169901806253,0.969083273553634
1.70228571428571,0.159358521079229,0.969033663097668
1.70242857142857,0.159547490315295,0.968983807530689
1.70257142857143,0.159736812858969,0.968933704413172
1.70271428571429,0.159926492095859,0.968883351272332
1.70285714285714,0.160116531453278,0.968832745601565
1.703,0.160306934400861,0.968781884859896
1.70314285714286,0.160497704451194,0.968730766471411
1.70328571428571,0.160688845160456,0.968679387824679
1.70342857142857,0.160880360129081,0.968627746272162
1.70357142857143,0.161072253002408,0.968575839129618
1.70371428571429,0.16126452747137,0.968523663675482
1.70385714285714,0.161457187273177,0.968471217150249
1.704,0.161650236192015,0.96841849675583
1.70414285714286,0.161843678059762,0.968365499654914
1.70428571428571,0.162037516756713,0.968312222970294
1.70442857142857,0.162231756212313,0.968258663784202
1.70457142857143,0.162426400405918,0.968204819137617
1.70471428571429,0.16262145336755,0.968150686029565
1.70485714285714,0.162816919178679,0.968096261416402
1.705,0.163012801973019,0.968041542211089
1.70514285714286,0.16320910593733,0.967986525282439
1.70528571428571,0.163405835312237,0.967931207454373
1.70542857142857,0.163602994393073,0.967875585505129
1.70557142857143,0.163800587530723,0.967819656166486
1.70571428571429,0.163998619132496,0.967763416122952
1.70585714285714,0.164197093663003,0.967706862010942
1.706,0.164396015645054,0.967649990417945
1.70614285714286,0.164595389660578,0.967592797881663
1.70628571428571,0.16479522035155,0.967535280889141
1.70642857142857,0.164995512420939,0.967477435875878
1.70657142857143,0.165196270633675,0.967419259224913
1.70671428571429,0.165397499817632,0.967360747265907
1.70685714285714,0.165599204864634,0.967301896274186
1.707,0.165801390731464,0.96724270246978
1.70714285714286,0.166004062440914,0.967183162016443
1.70728571428571,0.16620722508284,0.967123271020637
1.70742857142857,0.166410883815236,0.967063025530509
1.70757142857143,0.166615043865339,0.967002421534845
1.70771428571429,0.166819710530741,0.966941454961992
1.70785714285714,0.167024889180534,0.966880121678775
1.708,0.167230585256468,0.966818417489375
1.70814285714286,0.167436804274137,0.966756338134188
1.70828571428571,0.16764355182418,0.966693879288667
1.70842857142857,0.167850833573511,0.966631036562129
1.70857142857143,0.168058655266575,0.966567805496545
1.70871428571429,0.168267022726615,0.966504181565297
1.70885714285714,0.16847594185698,0.966440160171917
1.709,0.168685418642443,0.966375736648791
1.70914285714286,0.168895459150553,0.966310906255835
1.70928571428571,0.169106069533015,0.966245664179153
1.70942857142857,0.169317256027084,0.966180005529654
1.70957142857143,0.169529024957003,0.966113925341645
1.70971428571429,0.169741382735453,0.96604741857139
1.70985714285714,0.169954335865041,0.965980480095645
1.71,0.170167890939815,0.965913104710148
1.71014285714286,0.17038205464681,0.965845287128091
1.71028571428571,0.170596833767614,0.965777021978546
1.71042857142857,0.170812235179977,0.965708303804863
1.71057142857143,0.17102826585945,0.965639127063031
1.71071428571429,0.171244932881051,0.96556948612
1.71085714285714,0.171462243420962,0.965499375251973
1.711,0.171680204758267,0.965428788642651
1.71114285714286,0.171898824276723,0.965357720381441
1.71128571428571,0.172118109466563,0.965286164461633
1.71142857142857,0.172338067926332,0.965214114778519
1.71157142857143,0.172558707364768,0.965141565127487
1.71171428571429,0.172780035602716,0.965068509202058
1.71185714285714,0.173002060575078,0.96499494059189
1.712,0.173224790332807,0.964920852780722
1.71214285714286,0.173448233044938,0.964846239144291
1.71228571428571,0.173672397000658,0.96477109294818
1.71242857142857,0.173897290611431,0.964695407345636
1.71257142857143,0.174122922413137,0.96461917537532
1.71271428571429,0.174349301068295,0.964542389959018
1.71285714285714,0.174576435368292,0.964465043899294
1.713,0.174804334235684,0.964387129877087
1.71314285714286,0.175033006726533,0.964308640449258
1.71328571428571,0.175262462032792,0.96422956804607
1.71342857142857,0.175492709484743,0.964149904968618
1.71357142857143,0.175723758553479,0.964069643386194
1.71371428571429,0.17595561885345,0.963988775333593
1.71385714285714,0.17618830014504,0.963907292708344
1.714,0.176421812337226,0.963825187267899
1.71414285714286,0.176656165490261,0.963742450626726
1.71428571428571,0.176891369818439,0.963659074253359
1.71442857142857,0.177127435692902,0.963575049467354
1.71457142857143,0.177364373644514,0.963490367436195
1.71471428571429,0.177602194366786,0.963405019172101
1.71485714285714,0.177840908718878,0.963318995528782
1.715,0.178080527728644,0.963232287198091
1.71514285714286,0.178321062595761,0.963144884706614
1.71528571428571,0.178562524694911,0.963056778412166
1.71542857142857,0.178804925579031,0.962967958500207
1.71557142857143,0.179048276982643,0.962878414980168
1.71571428571429,0.17929259082524,0.962788137681679
1.71585714285714,0.179537879214754,0.962697116250726
1.716,0.179784154451099,0.962605340145683
1.71614285714286,0.180031429029782,0.96251279863327
1.71628571428571,0.180279715645596,0.962419480784399
1.71642857142857,0.180529027196395,0.962325375469917
1.71657142857143,0.180779376786945,0.962230471356244
1.71671428571429,0.181030777732861,0.962134756900902
1.71685714285714,0.18128324356463,0.96203822034793
1.717,0.181536788031718,0.961940849723183
1.71714285714286,0.181791425106771,0.961842632829513
1.71728571428571,0.182047168989902,0.961743557241824
1.71742857142857,0.182304034113074,0.961643610302011
1.71757142857143,0.182562035144581,0.961542779113751
1.71771428571429,0.182821186993619,0.96144105053718
1.71785714285714,0.183081504814974,0.961338411183421
1.718,0.18334300401379,0.961234847408971
1.71814285714286,0.183605700250458,0.961130345309956
1.71828571428571,0.183869609445613,0.961024890716209
1.71842857142857,0.184134747785226,0.960918469185229
1.71857142857143,0.184401131725832,0.960811065995952
1.71871428571429,0.184668777999856,0.960702666142376
1.71885714285714,0.184937703621057,0.960593254327009
1.719,0.185207925890107,0.960482814954155
1.71914285714286,0.18547946240028,0.960371332123008
1.71928571428571,0.185752331043279,0.960258789620573
1.71942857142857,0.18602655001518,0.960145170914398
1.71957142857143,0.186302137822521,0.960030459145108
1.71971428571429,0.186579113288529,0.95991463711874
1.71985714285714,0.186857495559467,0.959797687298875
1.72,0.187137304111149,0.959679591798552
1.72014285714286,0.187418558755587,0.959560332371974
1.72028571428571,0.187701279647787,0.959439890405973
1.72042857142857,0.187985487292706,0.959318246911264
1.72057142857143,0.188271202552363,0.95919538251344
1.72071428571429,0.188558446653103,0.959071277443732
1.72085714285714,0.18884724119304,0.958945911529517
1.721,0.189137608149661,0.958819264184555
1.72114285714286,0.189429569887593,0.958691314398967
1.72128571428571,0.189723149166569,0.958562040728933
1.72142857142857,0.190018369149556,0.958431421286097
1.72157142857143,0.19031525341107,0.958299433726683
1.72171428571429,0.190613825945688,0.958166055240311
1.72185714285714,0.190914111176756,0.958031262538494
1.722,0.191216133965278,0.957895031842809
1.72214285714286,0.191519919619033,0.957757338872743
1.72228571428571,0.191825493901875,0.957618158833189
1.72242857142857,0.192132883043261,0.957477466401596
1.72257142857143,0.192442113748001,0.957335235714739
1.72271428571429,0.19275321320621,0.95719144035513
1.72285714285714,0.193066209103511,0.957046053337027
1.723,0.193381129631454,0.956899047092051
1.72314285714286,0.193698003498181,0.95675039345438
1.72328571428571,0.194016859939335,0.956600063645529
1.72342857142857,0.194337728729221,0.956448028258679
1.72357142857143,0.194660640192208,0.956294257242558
1.72371428571429,0.194985625214414,0.95613871988485
1.72385714285714,0.195312715255631,0.955981384795129
1.724,0.195641942361557,0.955822219887277
1.72414285714286,0.195973339176261,0.955661192361412
1.72428571428571,0.196306938954981,0.955498268685259
1.72442857142857,0.196642775577174,0.955333414574992
1.72457142857143,0.196980883559886,0.955166594975503
1.72471428571429,0.197321298071412,0.954997774040086
1.72485714285714,0.197664054945283,0.954826915109517
1.725,0.19800919069454,0.954653980690523
1.72514285714286,0.198356742526365,0.954478932433591
1.72528571428571,0.198706748357012,0.954301731110128
1.72542857142857,0.1990592468271,0.954122336588933
1.72557142857143,0.199414277317221,0.953940707811956
1.72571428571429,0.19977187996392,0.953756802769337
1.72585714285714,0.200132095676026,0.953570578473688
1.726,0.200494966151332,0.95338199093359
1.72614285714286,0.200860533893668,0.953190995126302
1.72628571428571,0.201228842230328,0.952997544969626
1.72642857142857,0.201599935329901,0.952801593292927
1.72657142857143,0.201973858220464,0.952603091807259
1.72671428571429,0.202350656808209,0.95240199107459
1.72685714285714,0.202730377896434,0.952198240476074
1.727,0.203113069204974,0.951991788179354
1.72714285714286,0.203498779390033,0.951782581104865
1.72728571428571,0.203887558064437,0.951570564891088
1.72742857142857,0.204279455818321,0.951355683858749
1.72757142857143,0.204674524240247,0.951137880973894
1.72771428571429,0.205072815938762,0.950917097809834
1.72785714285714,0.205474384564396,0.950693274507916
1.728,0.205879284832119,0.950466349737056
1.72814285714286,0.206287572544243,0.950236260652039
1.72828571428571,0.206699304613788,0.950002942850511
1.72842857142857,0.207114539088303,0.949766330328632
1.72857142857143,0.207533335174159,0.949526355435348
1.72871428571429,0.207955753261317,0.949282948825243
1.72885714285714,0.208381854948539,0.949036039409913
1.729,0.208811703069107,0.948785554307821
1.72914285714286,0.209245361716987,0.948531418792596
1.72928571428571,0.209682896273474,0.948273556239703
1.72942857142857,0.210124373434308,0.948011888071458
1.72957142857143,0.210569861237264,0.947746333700316
1.72971428571429,0.211019429090192,0.947476810470389
1.72985714285714,0.211473147799538,0.94720323359714
1.73,0.211931089599307,0.946925516105196
1.73014285714286,0.212393328180476,0.946643568764209
1.73028571428571,0.212859938720842,0.946357300022731
1.73042857142857,0.213330997915316,0.946066615940022
1.73057142857143,0.213806584006612,0.945771420115738
1.73071428571429,0.21428677681635,0.945471613617438
1.73085714285714,0.214771657776534,0.945167094905845
1.731,0.215261309961404,0.94485775975779
1.73114285714286,0.21575581811964,0.944543501186787
1.73128571428571,0.216255268706844,0.944224209361154
1.73142857142857,0.216759749918368,0.943899771519633
1.73157142857143,0.217269351722363,0.943570071884428
1.73171428571429,0.21778416589306,0.943234991571588
1.73185714285714,0.218304286044243,0.942894408498683
1.732,0.21882980766286,0.94254819728969
1.73214285714286,0.219360828142724,0.942196229177019
1.73228571428571,0.219897446818256,0.941838371900627
1.73242857142857,0.220439764998216,0.941474489604129
1.73257142857143,0.220987885999338,0.941104442727859
1.73271428571429,0.221541915179824,0.940728087898796
1.73285714285714,0.222101959972614,0.940345277817304
1.733,0.222668129918298,0.939955861140629
1.73314285714286,0.223240536697669,0.939559682363074
1.73328571428571,0.22381929416374,0.939156581692804
1.73342857142857,0.224404518373147,0.938746394925236
1.73357142857143,0.224996327616783,0.93832895331296
1.73371428571429,0.225594842449593,0.93790408343214
1.73385714285714,0.226200185719315,0.937471607045372
1.734,0.226812482594083,0.937031340960956
1.73414285714286,0.227431860588635,0.936583096888565
1.73428571428571,0.228058449589039,0.936126681291306
1.73442857142857,0.228692381875658,0.935661895234155
1.73457142857143,0.229333792144178,0.935188534228774
1.73471428571429,0.229982817524461,0.934706388074768
1.73485714285714,0.23063959759695,0.934215240697359
1.735,0.231304274406368,0.933714869981597
1.73514285714286,0.231976992472417,0.933205047603124
1.73528571428571,0.232657898797144,0.932685538855628
1.73542857142857,0.233347142868617,0.932156102475088
1.73557142857143,0.234044876660578,0.93161649046095
1.73571428571429,0.234751254627618,0.931066447894424
1.73585714285714,0.235466433695474,0.930505712754106
1.736,0.23619057324597,0.929934015729151
1.73614285714286,0.236923835096075,0.929351080030315
1.73628571428571,0.237666383470586,0.928756621199177
1.73642857142857,0.238418384967762,0.928150346915911
1.73657142857143,0.239180008517393,0.92753195680607
1.73671428571429,0.239951425330533,0.926901142246856
1.73685714285714,0.240732808840192,0.926257586173456
1.737,0.241524334632251,0.925600962886055
1.73714285714286,0.242326180365704,0.924930937858272
1.73728571428571,0.24313852568135,0.924247167547821
1.73742857142857,0.243961552097969,0.92354929921029
1.73757142857143,0.244795442894973,0.922836970717052
1.73771428571429,0.245640382980375,0.922109810378458
1.73785714285714,0.246496558742924,0.921367436773569
1.738,0.247364157887161,0.920609458587803
1.73814285714286,0.248243369249984,0.919835474460096
1.73828571428571,0.249134382597339,0.91904507284129
1.73842857142857,0.250037388399458,0.918237831865649
1.73857142857143,0.250952577583002,0.917413319237639
1.73871428571429,0.251880141258386,0.916571092136303
1.73885714285714,0.25282027042039,0.915710697139814
1.739,0.253773155620105,0.914831670173016
1.73914285714286,0.25473898660609,0.913933536481131
1.73928571428571,0.255717951932504,0.913015810632999
1.73942857142857,0.256710238531883,0.912077996557676
1.73957142857143,0.25771603125002,0.91111958761845
1.73971428571429,0.258735512340322,0.910140066728848
1.73985714285714,0.259768860914873,0.909138906515537
1.74,0.260816252349198,0.908115569533521
1.74014285714286,0.261877857637744,0.907069508539505
1.74028571428571,0.262953842696709,0.906000166829824
1.74042857142857,0.264044367610929,0.904906978649922
1.74057142857143,0.26514958582121,0.903789369682904
1.74071428571429,0.266269643248409,0.902646757625395
1.74085714285714,0.26740467735043,0.901478552859586
1.741,0.26855481610817,0.900284159231029
