U2,tickle_frequency,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost,keysight_amplitude
-0.18,163,0.11305044035228183,0.0,6245,706,0,4.806818962097168,12.088
-0.15,107,0.11815220610008884,0.0,6754,798,0,4.826777219772339,12.091
-0.15,37,0.11363972218117334,0.0,6767,769,0,4.873217344284058,12.086
-0.13,61,0.09942112879884225,0.0,6910,687,0,4.804888963699341,12.088
-0.14,190,0.1255066806785768,0.0,6661,836,0,4.842813968658447,12.088
-0.13,38,0.11357174921442466,0.0,6683,759,0,4.864269495010376,12.088
-0.18,176,0.11237046632124352,0.0,6176,694,0,4.8449766635894775,12.094
-0.13,148,0.11579710144927537,0.0,6900,799,0,4.9195661544799805,12.088
-0.13,141,0.11936145284124194,0.0,6828,815,0,4.908649682998657,12.091
-0.15,84,0.10220673635307782,0.0,6888,704,0,4.8877036571502686,12.092
-0.15,25,0.11592097617664149,0.0,6884,798,0,4.798458814620972,12.088
-0.17,114,0.11464154558518282,0.0,6263,718,0,4.854933023452759,12.091
-0.13,137,0.11149474895698461,0.0,6951,775,0,4.806348085403442,12.088
-0.17,20,0.11531676022453889,0.0,6235,719,0,4.851781606674194,12.094
-0.17,161,0.11570762052877138,0.0,6430,744,0,4.891337633132935,12.09
-0.13,9,0.1076721883173496,0.0,6882,741,0,4.900245904922485,12.091
-0.17,151,0.11438939728621016,0.0,6338,725,0,4.850264549255371,12.09
-0.15,30,0.09942722866793949,0.0,6809,677,0,4.8489885330200195,12.09
-0.18,67,0.06947535771065183,0.0,6290,437,0,4.838914155960083,12.092
-0.15,64,0.057138572285542893,0.0,6668,381,0,4.783995628356934,12.091
-0.17,153,0.11487526947951955,0.0,6494,746,0,4.858794689178467,12.094
-0.18,79,0.10229847847199741,0.0,6178,632,0,4.808696269989014,12.091
-0.16,49,0.1071483951000155,0.0,6449,691,0,4.893329381942749,12.118
-0.14,80,0.10570886260767995,0.0,6849,724,0,4.849520444869995,12.116
-0.15,18,0.11685823754789272,0.0,6786,793,0,4.915866374969482,12.118
-0.15,101,0.09127456819535437,0.0,6716,613,0,4.871294975280762,12.116
-0.18,125,0.10850722311396468,0.0,6230,676,0,4.865771770477295,12.122
-0.13,115,0.11607268629384421,0.0,7099,824,0,4.81067681312561,12.12
-0.18,36,0.07568081063964535,0.0,6316,478,0,4.891116380691528,12.12
-0.15,155,0.12158188768009409,0.0,6802,827,0,4.808040142059326,12.117
-0.18,174,0.10805348258706468,0.0,6432,695,0,4.789383411407471,12.121
-0.17,93,0.11505376344086021,0.0,6510,749,0,4.8182408809661865,12.124
-0.14,200,0.12018601947391368,0.0,6881,827,0,4.802258253097534,12.118
-0.14,182,0.12001182382500739,0.0,6766,812,0,4.903712511062622,12.124
-0.13,45,0.09918911091804228,0.0,6906,685,0,4.7893030643463135,12.125
-0.16,182,0.11751395383919143,0.0,6629,779,0,4.876849889755249,12.118
-0.18,199,0.10939470365699874,0.0,6344,694,0,4.810778856277466,12.121
-0.14,90,0.1169464772564213,0.0,6969,815,0,4.8103413581848145,12.124
-0.18,7,0.11815374614009426,0.0,6153,727,0,4.812857627868652,12.12
-0.15,90,0.11811377245508982,0.0,6680,789,0,4.840005397796631,12.121
-0.18,159,0.11884984025559106,0.0,6260,744,0,4.815337657928467,12.121
-0.14,183,0.12020307600418098,0.0,6697,805,0,4.877111911773682,12.122
-0.15,2,0.11936735302894658,0.0,6702,800,0,4.880622625350952,12.122
-0.16,56,0.11388432222388283,0.0,6691,762,0,4.853651285171509,12.118
-0.16,37,0.11221719457013575,0.0,6630,744,0,4.815609693527222,12.12
-0.16,200,0.1285350890318719,0.0,6683,859,0,4.85124945640564,12.122
-0.16,116,0.12718316166592028,0.0,6699,852,0,4.862257480621338,12.122
-0.14,106,0.11699941280093952,0.0,6812,797,0,4.857254981994629,12.122
-0.17,193,0.12292924601331476,0.0,6459,794,0,4.843035459518433,12.124
-0.16,23,0.12372982665869695,0.0,6692,828,0,4.871230840682983,12.124
-0.15,199,0.11715355805243445,0.0,6675,782,0,4.896926403045654,12.124
-0.17,129,0.12136377854238349,0.0,6394,776,0,4.832513809204102,12.118
-0.16,81,0.10523132748714847,0.0,6614,696,0,4.857632875442505,12.122
-0.13,60,0.09339938802273058,0.0,6863,641,0,4.891672849655151,12.12
-0.16,156,0.12201834862385322,0.0,6540,798,0,4.804673910140991,12.121
-0.14,154,0.12014598540145985,0.0,6850,823,0,4.817593336105347,12.124
-0.16,67,0.010630333882317712,0.0,6679,71,0,4.786207914352417,12.122
-0.18,16,0.11549660304108703,0.0,6182,714,0,4.896762132644653,12.122
-0.16,30,0.09493575207860921,0.0,6615,628,0,4.8586204051971436,12.12
-0.13,30,0.09393147502903601,0.0,6888,647,0,4.802166700363159,12.118
-0.14,199,0.12624683638529105,0.0,6717,848,0,4.911545038223267,12.12
-0.17,45,0.11451119342889354,0.0,6209,711,0,4.896885395050049,12.117
-0.13,36,0.11009040536599592,0.0,6858,755,0,4.813765287399292,12.122
-0.18,1,0.10721123165283983,0.0,6268,672,0,4.901592016220093,12.116
-0.17,126,0.12132412019926081,0.0,6223,755,0,4.811089992523193,12.12
-0.15,190,0.1269717320006247,0.0,6403,813,0,4.878885269165039,12.116
-0.14,163,0.1196144296772309,0.0,6847,819,0,4.898116827011108,12.116
-0.13,127,0.11439220183486239,0.0,6976,798,0,4.859519720077515,12.118
-0.16,38,0.10607448107448107,0.0,6552,695,0,4.862613916397095,12.12
-0.13,75,0.10544662309368191,0.0,6885,726,0,4.808269262313843,12.12
-0.14,16,0.12219959266802444,0.0,6874,840,0,4.869490385055542,12.12
-0.14,150,0.11881929877135151,0.0,6674,793,0,4.9253973960876465,12.113
-0.13,178,0.11522633744855967,0.0,7047,812,0,4.901797771453857,12.121
-0.16,162,0.12720125786163522,0.0,6360,809,0,4.851480722427368,12.12
-0.13,103,0.11075534856643865,0.0,6871,761,0,4.909205913543701,12.118
-0.18,136,0.1188511059755695,0.0,6058,720,0,4.802748680114746,12.118
-0.17,197,0.12273092369477911,0.0,6225,764,0,4.853017807006836,12.1
-0.17,90,0.10866065679330328,0.0,6212,675,0,4.803262948989868,12.104
-0.15,93,0.11553724053724054,0.0,6552,757,0,4.904033660888672,12.105
-0.14,28,0.10679039622919428,0.0,6789,725,0,4.884249925613403,12.107
-0.15,161,0.1229905975128905,0.0,6594,811,0,4.835949420928955,12.104
-0.17,87,0.09877319911921988,0.0,6358,628,0,4.8400185108184814,12.102
-0.18,164,0.12212131041193643,0.0,6166,753,0,4.837897777557373,12.1
-0.16,101,0.06902356902356903,0.0,6534,451,0,4.845628261566162,12.102
-0.16,11,0.12103746397694524,0.0,6593,798,0,4.868052959442139,12.102
-0.18,50,0.1110759493670886,0.0,6320,702,0,4.80683159828186,12.098
-0.14,102,0.11616678858814923,0.0,6835,794,0,4.861536502838135,12.102
-0.17,111,0.11786580436540016,0.0,6185,729,0,4.829504728317261,12.102
-0.15,198,0.1192272864473287,0.0,6626,790,0,4.888870000839233,12.103
-0.16,121,0.11609907120743033,0.0,6460,750,0,4.8501598834991455,12.098
-0.16,142,0.12384757221880763,0.0,6508,806,0,4.831131219863892,12.102
-0.16,117,0.12326656394453005,0.0,6490,800,0,4.80630087852478,12.104
-0.14,160,0.1164845036682138,0.0,6679,778,0,4.848872423171997,12.102
-0.13,117,0.11344842593935876,0.0,6893,782,0,4.950691223144531,12.103
-0.15,49,0.10655737704918032,0.0,6588,702,0,4.883414030075073,12.102
-0.16,141,0.12507749535027898,0.0,6452,807,0,4.816522121429443,12.104
-0.13,135,0.10767468499427263,0.0,6984,752,0,4.855464220046997,12.104
-0.15,61,0.10299488677867057,0.0,6845,705,0,4.8776726722717285,12.102
-0.17,155,0.12119764293677338,0.0,6279,761,0,4.843601703643799,12.103
-0.16,188,0.1193842287150487,0.0,6366,760,0,4.894464492797852,12.102
-0.14,79,0.11524874889608477,0.0,6794,783,0,4.829280853271484,12.103
-0.16,28,0.11928154743629106,0.0,6514,777,0,4.908057689666748,12.103
-0.13,198,0.11481643995904636,0.0,6837,785,0,4.817015171051025,12.102
-0.14,39,0.11163966106734056,0.0,6727,751,0,4.816389322280884,12.102
-0.14,111,0.12312223858615612,0.0,6790,836,0,4.8572096824646,12.103
-0.18,145,0.11318628240218967,0.0,6211,703,0,4.826706886291504,12.102
-0.15,73,0.11486385954471061,0.0,6721,772,0,4.84367823600769,12.103
-0.16,27,0.12206644315757391,0.0,6562,801,0,4.863215684890747,12.105
-0.15,99,0.10024009603841537,0.0,6664,668,0,4.836656332015991,12.102
-0.17,59,0.10413428660242462,0.0,6434,670,0,4.891824007034302,12.107
-0.15,54,0.11299687360428763,0.0,6717,759,0,4.8460681438446045,12.103
-0.16,64,0.04157320173470914,0.0,6687,278,0,4.882549285888672,12.107
-0.18,6,0.1136399557452189,0.0,6327,719,0,4.836984634399414,12.108
-0.13,186,0.10981745005030905,0.0,6957,764,0,4.897026062011719,12.105
-0.18,2,0.11967706189646984,0.0,6317,756,0,4.886767148971558,12.099
-0.18,5,0.11254120232302621,0.0,6371,717,0,4.922197341918945,12.099
-0.15,47,0.09519599174771588,0.0,6786,646,0,4.822410583496094,12.102
-0.14,85,0.10141337607460295,0.0,6863,696,0,4.875713109970093,12.102
-0.15,129,0.10603564475063651,0.0,6677,708,0,4.854069232940674,12.102
-0.15,116,0.11557267743369389,0.0,6749,780,0,4.866100072860718,12.107
-0.15,80,0.10447985568250151,0.0,6652,695,0,4.823552846908569,12.104
-0.13,101,0.09561338289962826,0.0,6725,643,0,4.85236668586731,12.107
-0.14,43,0.11407731582786287,0.0,6855,782,0,4.850884437561035,12.1
-0.15,87,0.1013719512195122,0.0,6560,665,0,4.901927709579468,12.105
-0.16,110,0.11812974144604428,0.0,6459,763,0,4.944037437438965,12.102
-0.14,2,0.11890106590602012,0.0,6661,792,0,4.888399600982666,12.108
-0.18,103,0.10342121782799749,0.0,6372,659,0,4.906455039978027,12.104
-0.13,121,0.11805149210064365,0.0,6836,807,0,4.841778993606567,12.103
-0.16,47,0.0984013658233742,0.0,6443,634,0,4.9102091789245605,12.107
-0.16,97,0.11433095803642122,0.0,6315,722,0,4.847496032714844,12.089
-0.15,144,0.11726981218506642,0.0,6549,768,0,4.83196496963501,12.092
-0.15,50,0.10205004522158577,0.0,6634,677,0,4.868034839630127,12.092
-0.18,77,0.09524564183835182,0.0,6310,601,0,4.805499792098999,12.088
-0.18,94,0.10987594651200258,0.0,6207,682,0,4.803714275360107,12.095
-0.13,89,0.11295971978984239,0.0,6852,774,0,4.897156715393066,12.095
-0.18,99,0.08409272581934453,0.0,6255,526,0,4.843101263046265,12.091
-0.14,184,0.11450822036342659,0.0,6934,794,0,4.833496332168579,12.093
-0.15,98,0.11061083595977787,0.0,6663,737,0,4.762234687805176,12.092
-0.18,102,0.08912483912483912,0.0,6216,554,0,4.80022406578064,12.092
-0.18,89,0.07903439153439154,0.0,6048,478,0,4.82060694694519,12.088
-0.16,72,0.10682309354739117,0.0,6478,692,0,4.8070759773254395,12.092
-0.18,83,0.10568832043083137,0.0,5942,628,0,4.835562705993652,12.089
-0.13,76,0.10553658898619564,0.0,6737,711,0,4.870576620101929,12.095
-0.13,53,0.10293676955349115,0.0,6674,687,0,4.896782398223877,12.093
-0.13,191,0.11232517482517483,0.0,6864,771,0,4.813849687576294,12.088
-0.15,46,0.09900990099009901,0.0,6565,650,0,4.822580337524414,12.089
-0.16,133,0.12386895475819033,0.0,6410,794,0,4.905084848403931,12.095
-0.16,8,0.12469753185997741,0.0,6199,773,0,4.822672605514526,12.092
-0.13,16,0.11475409836065574,0.0,6771,777,0,4.923877954483032,12.093
-0.13,84,0.09882945621573566,0.0,6749,667,0,4.800662994384766,12.096
-0.17,17,0.11889562719438238,0.0,6266,745,0,4.853590488433838,12.093
-0.14,67,0.03856080157886747,0.0,6587,254,0,4.784504175186157,12.093
-0.14,94,0.11701972242512783,0.0,6845,801,0,4.837212800979614,12.092
-0.15,58,0.1168693009118541,0.0,6580,769,0,4.892493724822998,12.092
-0.14,105,0.11545293072824156,0.0,6756,780,0,4.822186470031738,12.097
-0.17,156,0.11648944611966354,0.0,6301,734,0,4.921663522720337,12.093
-0.16,18,0.12190535882168599,0.0,6382,778,0,4.830426931381226,12.092
-0.16,147,0.12088776955768928,0.0,6353,768,0,4.843662738800049,12.088
-0.15,40,0.10625774473358117,0.0,6456,686,0,4.889259338378906,12.088
-0.17,121,0.12163265306122449,0.0,6125,745,0,4.819502353668213,12.092
-0.18,146,0.10945680628272252,0.0,6112,669,0,4.909434795379639,12.092
-0.17,112,0.12179589237382582,0.0,6281,765,0,4.9032793045043945,12.095
-0.17,144,0.11826059050064185,0.0,6232,737,0,4.820261001586914,12.089
-0.14,114,0.1234991423670669,0.0,6413,792,0,4.929550886154175,12.092
-0.15,28,0.11194262550670409,0.0,6414,718,0,4.80798864364624,12.095
-0.16,167,0.12059427848901533,0.0,6327,763,0,4.817904710769653,12.095
-0.17,105,0.11279933938893476,0.0,6055,683,0,4.871665000915527,12.092
-0.15,181,0.11789729565481616,0.0,6582,776,0,4.806089162826538,12.092
-0.16,39,0.10981749528005035,0.0,6356,698,0,4.855943918228149,12.092
-0.18,58,0.08811143505021056,0.0,6174,544,0,4.91663932800293,12.096
-0.14,72,0.1029082774049217,0.0,6705,690,0,4.863041877746582,12.091
-0.16,176,0.12507692307692309,0.0,6500,813,0,4.828986167907715,12.092
-0.15,150,0.11724137931034483,0.0,6525,765,0,4.89326024055481,12.092
-0.16,96,0.11733499765954127,0.0,6409,752,0,4.82036280632019,12.092
-0.16,63,0.06816045126919461,0.0,6382,435,0,4.7448084354400635,12.091
-0.18,200,0.11239615572568823,0.0,6139,690,0,4.851499319076538,12.092
-0.13,181,0.11667648791985857,0.0,6788,792,0,4.861316204071045,12.092
-0.16,150,0.11934754521963824,0.0,6192,739,0,4.875013113021851,12.088
-0.18,131,0.11195760185491885,0.0,6038,676,0,4.835798740386963,12.092
-0.17,79,0.11333114968883067,0.0,6106,692,0,4.815483331680298,12.089
-0.15,74,0.1137218045112782,0.0,6384,726,0,4.853535175323486,12.084
-0.16,29,0.10925165772023998,0.0,6334,692,0,4.9327552318573,12.088
-0.17,181,0.12199089134677944,0.0,6148,750,0,4.903173923492432,12.098
-0.17,164,0.12293827580343479,0.0,5881,723,0,4.791621923446655,12.097
-0.15,188,0.12122626828509181,0.0,6426,779,0,4.9192259311676025,12.098
-0.15,127,0.11457036114570361,0.0,6424,736,0,4.819553852081299,12.1
-0.18,20,0.11143001857166976,0.0,5923,660,0,4.917262077331543,12.098
-0.16,86,0.10896336710833983,0.0,6415,699,0,4.824324369430542,12.097
-0.17,104,0.11383308835538135,0.0,6123,697,0,4.874139308929443,12.103
-0.13,142,0.1133756038647343,0.0,6624,751,0,4.894076585769653,12.097
-0.14,140,0.11106046794287451,0.0,6582,731,0,4.8424365520477295,12.098
-0.14,7,0.11784307785519539,0.0,6602,778,0,4.823265314102173,12.099
-0.18,181,0.12128222075346992,0.0,6052,734,0,4.8091418743133545,12.099
-0.13,57,0.1087021087021087,0.0,6734,732,0,4.796711206436157,12.094
-0.15,117,0.125,0.0,6440,805,0,4.822158098220825,12.099
-0.16,108,0.11890868948115439,0.0,6341,754,0,4.9098060131073,12.099
-0.13,59,0.10643115942028986,0.0,6624,705,0,4.845057487487793,12.102
-0.17,135,0.12263996059760301,0.0,6091,747,0,4.884559392929077,12.098
-0.15,132,0.10776980613646772,0.0,6551,706,0,4.8881330490112305,12.099
-0.15,97,0.11795423130087544,0.0,6511,768,0,4.865097522735596,12.099
-0.18,15,0.11267605633802817,0.0,5964,672,0,4.811671733856201,12.1
-0.15,134,0.11488526570048309,0.0,6624,761,0,4.912733554840088,12.099
-0.13,166,0.12762543757292882,0.0,6856,875,0,4.815279006958008,12.098
-0.13,94,0.10527854949554029,0.0,6839,720,0,4.919860601425171,12.097
-0.17,163,0.12476129853596435,0.0,6284,784,0,4.825721263885498,12.098
-0.17,103,0.11549429657794677,0.0,6312,729,0,4.889993667602539,12.099
-0.17,180,0.12342445572106728,0.0,6109,754,0,4.832080602645874,12.099
-0.17,54,0.11939335269441756,0.0,6198,740,0,4.840141534805298,12.1
-0.16,183,0.13028060437866174,0.0,6486,845,0,4.935275316238403,12.103
-0.15,45,0.10406897594917562,0.0,6611,688,0,4.877153396606445,12.106
-0.14,177,0.12705737578834025,0.0,6501,826,0,4.854856491088867,12.098
-0.15,67,0.011410948342328451,0.0,6485,74,0,4.780243158340454,12.098
-0.16,144,0.12383102225088681,0.0,6202,768,0,4.918609619140625,12.098
-0.13,150,0.11088052179069079,0.0,6746,748,0,4.848228216171265,12.099
-0.17,162,0.12244229824848583,0.0,6109,748,0,4.890967607498169,12.099
-0.15,79,0.11157731157731157,0.0,6435,718,0,4.843657970428467,12.099
-0.16,57,0.11168246826289571,0.0,6223,695,0,4.919670104980469,12.098
-0.18,68,0.06606606606606606,0.0,5994,396,0,4.851416110992432,12.098
-0.16,62,0.08654152083996182,0.0,6286,544,0,4.801082372665405,12.098
-0.13,167,0.11594415870683321,0.0,6805,789,0,4.92413854598999,12.102
-0.17,110,0.10629279426149331,0.0,6134,652,0,4.899633884429932,12.095
-0.17,116,0.12105781865965834,0.0,6088,737,0,4.907900333404541,12.099
-0.17,99,0.10083762886597938,0.0,6208,626,0,4.820832967758179,12.099
-0.17,13,0.11459993624481989,0.0,6274,719,0,4.823462963104248,12.097
-0.14,194,0.1197488413813724,0.0,6689,801,0,4.822755336761475,12.098
-0.14,91,0.11726954492415402,0.0,6856,804,0,4.880513429641724,12.095
-0.15,35,0.11697596592637663,0.0,6574,769,0,4.8933265209198,12.1
-0.13,35,0.10989651654277802,0.0,6861,754,0,4.943901300430298,12.1
-0.13,86,0.0946159368269921,0.0,6965,659,0,4.882532358169556,12.099
-0.17,142,0.1153545155736422,0.0,6389,737,0,4.912500619888306,12.099
-0.15,3,0.12331206410446653,0.0,6739,831,0,4.903073310852051,12.095
-0.17,81,0.11052293872313122,0.0,6234,689,0,4.939895391464233,12.094
-0.17,42,0.11092123660090104,0.0,6437,714,0,4.83230185508728,12.095
-0.18,37,0.09345034942304567,0.0,6153,575,0,4.807209014892578,12.095
-0.18,151,0.11197916666666667,0.0,6144,688,0,4.865040302276611,12.097
-0.15,92,0.11966861000306843,0.0,6518,780,0,4.873940467834473,12.092
-0.17,108,0.11476466795615732,0.0,6204,712,0,4.9231908321380615,12.092
-0.13,12,0.11246871779773296,0.0,6793,764,0,4.8239076137542725,12.092
-0.13,123,0.11755952380952381,0.0,6720,790,0,4.938568592071533,12.093
-0.14,75,0.10938688574471322,0.0,6573,719,0,4.931495189666748,12.092
-0.17,31,0.10077896786757547,0.0,6162,621,0,4.867570638656616,12.089
-0.14,192,0.12386272944932163,0.0,6265,776,0,4.879278898239136,12.09
-0.15,78,0.11465557096625058,0.0,6489,744,0,4.862021446228027,12.092
-0.14,123,0.12084089534180278,0.0,6612,799,0,4.832563161849976,12.093
-0.16,198,0.11685214626391097,0.0,6290,735,0,4.856802225112915,12.089
-0.13,153,0.11194690265486726,0.0,6780,759,0,4.841136693954468,12.093
-0.14,23,0.12058778972882897,0.0,6601,796,0,4.834324836730957,12.093
-0.14,3,0.12109730221279176,0.0,6598,799,0,4.866842746734619,12.092
-0.13,190,0.12480115690527838,0.0,6915,863,0,4.877801418304443,12.097
-0.16,71,0.10230569552603451,0.0,6549,670,0,4.821199178695679,12.09
-0.14,113,0.12034849379799173,0.0,6772,815,0,4.907718658447266,12.094
-0.16,152,0.11944444444444445,0.0,6480,774,0,4.820196151733398,12.09
-0.18,139,0.12218014161040672,0.0,6073,742,0,4.890939235687256,12.092
-0.17,49,0.10703907006780755,0.0,6194,663,0,4.829893589019775,12.147
-0.13,158,0.11650485436893204,0.0,6592,768,0,4.9513232707977295,12.155
-0.15,195,0.1191725841309046,0.0,6478,772,0,4.856247663497925,12.154
-0.18,86,0.1036378334680679,0.0,6185,641,0,4.8069775104522705,12.157
-0.17,43,0.10697895236588068,0.0,6319,676,0,4.862664699554443,12.159
-0.14,173,0.12083958020989505,0.0,6670,806,0,4.922118425369263,12.167
-0.17,159,0.12371638141809291,0.0,6135,759,0,4.912360906600952,12.157
-0.18,80,0.11385503527902502,0.0,6236,710,0,4.814128637313843,12.16
-0.14,33,0.10177657332128877,0.0,6642,676,0,4.898542404174805,12.163
-0.14,195,0.11482622085349758,0.0,6819,783,0,4.848804473876953,12.163
-0.18,11,0.1118925831202046,0.0,6256,700,0,4.871737003326416,12.167
-0.13,175,0.11528028933092224,0.0,6636,765,0,4.882831811904907,12.164
-0.14,48,0.09197712165713402,0.0,6469,595,0,4.850523233413696,12.165
-0.13,78,0.10884353741496598,0.0,6615,720,0,4.857592821121216,12.164
-0.15,156,0.12056178002209247,0.0,6337,764,0,4.831772327423096,12.164
-0.16,127,0.11719242902208202,0.0,6340,743,0,4.8943095207214355,12.165
-0.14,54,0.11011949780668583,0.0,6611,728,0,4.850860118865967,12.163
-0.17,63,0.05459057071960298,0.0,6045,330,0,4.888980388641357,12.171
-0.17,74,0.11616246030419522,0.0,5983,695,0,4.847157001495361,12.165
-0.14,185,0.12636265929679102,0.0,6513,823,0,4.870134115219116,12.167
-0.18,24,0.11116708648194794,0.0,5955,662,0,4.919554233551025,12.168
-0.17,127,0.11883182275931521,0.0,5958,708,0,4.8515708446502686,12.168
-0.16,193,0.12109882964889467,0.0,6152,745,0,4.862058639526367,12.163
-0.17,65,0.01040988939492518,0.0,6148,64,0,4.868138074874878,12.168
-0.15,159,0.1327117327117327,0.0,6435,854,0,4.858893156051636,12.16
-0.15,153,0.12051476154428463,0.0,6605,796,0,4.913203716278076,12.163
-0.18,96,0.11464654748236838,0.0,6097,699,0,4.886921644210815,12.167
-0.13,98,0.09680271106527184,0.0,6787,657,0,4.875913619995117,12.167
-0.17,21,0.12117743254292723,0.0,6115,741,0,4.830348491668701,12.167
-0.17,27,0.1161948650427913,0.0,6076,706,0,4.927800178527832,12.169
-0.14,126,0.11057841014537581,0.0,6466,715,0,4.93389368057251,12.165
-0.17,77,0.11040547142159257,0.0,6141,678,0,4.949490785598755,12.165
-0.17,189,0.12290777814243518,0.0,6094,749,0,4.832463979721069,12.165
-0.14,164,0.12375279225614297,0.0,6715,831,0,4.85721230506897,12.161
-0.15,141,0.1153130812151271,0.0,6452,744,0,4.932587623596191,12.169
-0.18,62,0.05219689461513049,0.0,6054,316,0,4.870924234390259,12.167
-0.18,72,0.10538448872056644,0.0,6073,640,0,4.876760482788086,12.167
-0.14,100,0.0927725478287276,0.0,6586,611,0,4.842247009277344,12.167
-0.14,166,0.11800777744540832,0.0,6686,789,0,4.824850559234619,12.169
-0.17,80,0.11142061281337047,0.0,6103,680,0,4.9304869174957275,12.169
-0.18,160,0.12014849814377321,0.0,5926,712,0,4.9026665687561035,12.167
-0.16,181,0.1292647765497357,0.0,6243,807,0,4.888810873031616,12.167
-0.18,141,0.11747285291214216,0.0,6078,714,0,4.866058826446533,12.169
-0.18,116,0.12080536912751678,0.0,5960,720,0,4.863112926483154,12.167
-0.14,24,0.11953807740324594,0.0,6408,766,0,4.843104600906372,12.168
-0.14,27,0.11189671072855825,0.0,6506,728,0,4.876130819320679,12.169
-0.13,187,0.1167420814479638,0.0,6630,774,0,4.8294947147369385,12.169
-0.16,130,0.12275449101796407,0.0,6346,779,0,4.831044435501099,12.169
-0.14,170,0.11883749239196592,0.0,6572,781,0,4.8495659828186035,12.172
-0.15,160,0.13049367850692353,0.0,6644,867,0,4.867002725601196,12.167
-0.16,153,0.12358153272190268,0.0,6433,795,0,4.840527534484863,12.167
-0.13,105,0.11869525823014195,0.0,6622,786,0,4.942292213439941,12.208
-0.14,36,0.11827472197174632,0.0,6654,787,0,4.865143537521362,12.208
-0.17,14,0.12971542025148908,0.0,6044,784,0,4.908242702484131,12.205
-0.13,189,0.12261540701907675,0.0,6867,842,0,4.942920446395874,12.208
-0.13,8,0.11434480720933668,0.0,6769,774,0,4.8390302658081055,12.208
-0.13,6,0.10876347135564379,0.0,7052,767,0,4.920374631881714,12.204
-0.18,183,0.11942726976895542,0.0,6146,734,0,4.9335081577301025,12.212
-0.13,188,0.11893095768374165,0.0,6735,801,0,4.83103609085083,12.211
-0.16,2,0.12772087067861715,0.0,6248,798,0,4.94892144203186,12.211
-0.14,108,0.12028833158131852,0.0,6659,801,0,4.876845121383667,12.208
-0.18,112,0.11295458354281884,0.0,5967,674,0,4.897481918334961,12.211
-0.18,177,0.1096178756476684,0.0,6176,677,0,4.921205282211304,12.204
-0.18,169,0.11378805144066417,0.0,6143,699,0,4.822930097579956,12.211
-0.13,40,0.1046962516156829,0.0,6963,729,0,4.941092014312744,12.209
-0.15,187,0.12681555520849602,0.0,6403,812,0,4.839792490005493,12.208
-0.17,170,0.13261648745519714,0.0,6138,814,0,4.840147972106934,12.207
-0.14,130,0.12283867087655992,0.0,6651,817,0,4.932902097702026,12.208
-0.18,117,0.11448598130841121,0.0,5992,686,0,4.882674932479858,12.204
-0.15,104,0.1155893536121673,0.0,6575,760,0,4.904223203659058,12.205
-0.15,57,0.10996835443037975,0.0,6320,695,0,4.848302125930786,12.211
-0.13,102,0.10977831764348618,0.0,6586,723,0,4.9507224559783936,12.205
-0.14,96,0.115625980545968,0.0,6374,737,0,4.864769697189331,12.213
-0.18,64,0.017034393251135625,0.0,6164,105,0,4.890341520309448,12.205
-0.18,110,0.11742671009771986,0.0,6140,721,0,4.926685571670532,12.205
-0.15,146,0.11959676187566824,0.0,6547,783,0,4.924642086029053,12.212
-0.18,190,0.1140861466821886,0.0,6013,686,0,4.919674873352051,12.211
-0.14,59,0.10678746472597653,0.0,6733,719,0,4.9120190143585205,12.208
-0.16,164,0.12467948717948718,0.0,6240,778,0,4.914324998855591,12.211
-0.16,118,0.1251407431236931,0.0,6217,778,0,4.897583723068237,12.212
-0.18,43,0.1132542037586548,0.0,6066,687,0,4.824940919876099,12.211
-0.13,108,0.11811722912966252,0.0,6756,798,0,4.835351943969727,12.209
-0.14,78,0.10648432698217579,0.0,6508,693,0,4.921727418899536,12.215
-0.15,167,0.12855124784178307,0.0,6371,819,0,4.847580432891846,12.215
-0.16,65,0.02704443013522215,0.0,6212,168,0,4.894710063934326,12.213
-0.13,55,0.10664256665160415,0.0,6639,708,0,4.859072208404541,12.216
-0.14,101,0.09388578522656735,0.0,6444,605,0,4.912156343460083,12.208
-0.17,133,0.12514639451229714,0.0,5977,748,0,4.816878318786621,12.208
-0.14,17,0.12503793626707133,0.0,6590,824,0,4.833218097686768,12.211
-0.15,130,0.11395167575993764,0.0,6415,731,0,4.968004941940308,12.211
-0.18,153,0.10950211519687601,0.0,6146,673,0,4.889824151992798,12.209
-0.17,51,0.11683681737157672,0.0,6171,721,0,4.856383323669434,12.211
-0.15,143,0.1185006045949214,0.0,6616,784,0,4.835174322128296,12.213
-0.14,151,0.1215740315418772,0.0,6531,794,0,4.948237895965576,12.207
-0.14,196,0.1228597176329228,0.0,6658,818,0,4.864989757537842,12.216
-0.15,44,0.10440060698027315,0.0,6590,688,0,4.824037551879883,12.211
-0.18,132,0.11481113320079522,0.0,6036,693,0,4.797274351119995,12.212
-0.14,191,0.11868990384615384,0.0,6656,790,0,4.913345813751221,12.208
-0.15,169,0.1242806035153212,0.0,6429,799,0,4.922576665878296,12.215
-0.15,183,0.12612893179694798,0.0,6422,810,0,4.935527801513672,12.211
-0.17,41,0.10041911148365465,0.0,5965,599,0,4.852116346359253,12.211
-0.16,185,0.11766571519188075,0.0,6306,742,0,4.875304222106934,12.208
-0.16,190,0.12486170380907223,0.0,6327,790,0,4.921208143234253,12.209
