key,timestamp,data_type,fit_kind,model,sign_mode,status,param,Value,Sigma1,CI95_width,CI95_low,CI95_high,RF_set,RF_meas,score_AICc,score_R2
20251209_172238_lost_double,20251209_172238,lost,double,double_gaussian,peak,ok,base,0.0045105491957563,0.000291142353728548,0.000579863018262984,0.00393068617749332,0.00509041221401929,0,10.2749512195122,-668.173442201506,0.955657116486207
20251209_172238_lost_double,20251209_172238,lost,double,double_gaussian,peak,ok,center1,65.7072768172816,0.0512786171642148,0.102130704586244,65.6051461126954,65.8094075218679,0,10.2749512195122,-668.173442201506,0.955657116486207
20251209_172238_lost_double,20251209_172238,lost,double,double_gaussian,peak,ok,center2,66.127493815996,0.0571916074440395,0.113907501561016,66.013586314435,66.2414013175571,0,10.2749512195122,-668.173442201506,0.955657116486207
20251209_172238_lost_double,20251209_172238,lost,double,double_gaussian,peak,ok,sigma1,1.38332551776631,0.082588403592766,0.164489846178389,1.21883567158792,1.5478153639447,0,10.2749512195122,-668.173442201506,0.955657116486207
20251209_172238_lost_double,20251209_172238,lost,double,double_gaussian,peak,ok,sigma2,0.360000000000022,NaN,NaN,NaN,NaN,0,10.2749512195122,-668.173442201506,0.955657116486207
20251209_172238_lost_single,20251209_172238,lost,single,single_gaussian,peak,ok,amp1,0.0152872771418549,0.00050715736408664,0.00100939355218947,0.0142778835896654,0.0162966706940443,0,10.2749512195122,-650.913434649922,0.927611162708434
20251209_172238_lost_single,20251209_172238,lost,single,single_gaussian,peak,ok,base,0.00462243440678584,0.000236680968244756,0.000471065314613877,0.00415136909217196,0.00509349972139972,0,10.2749512195122,-650.913434649922,0.927611162708434
20251209_172238_lost_single,20251209_172238,lost,single,single_gaussian,peak,ok,center1,65.7806729133176,0.0326995012213018,0.0650817044765546,65.715591208841,65.8457546177941,0,10.2749512195122,-650.913434649922,0.927611162708434
20251209_172238_lost_single,20251209_172238,lost,single,single_gaussian,peak,ok,sigma1,1.27882838270494,0.0540597011979649,0.107594836803342,1.1712335459016,1.38642321950828,0,10.2749512195122,-650.913434649922,0.927611162708434
20251209_172238_trapped_double,20251209_172238,trapped,double,double_gaussian,dip,ok,amp1,0.0259737121578836,0.00579325344871222,0.0115383192699775,0.0144353928879061,0.0375120314278612,0,10.2749512195122,-530.667724501482,0.959609910990849
20251209_172238_trapped_double,20251209_172238,trapped,double,double_gaussian,dip,ok,amp2,0.0663962728182758,0.00255641168996279,0.00509155943640792,0.0613047133818679,0.0714878322546837,0,10.2749512195122,-530.667724501482,0.959609910990849
20251209_172238_trapped_double,20251209_172238,trapped,double,double_gaussian,dip,ok,base,0.132588870666083,0.00104848452240788,0.00208824786905554,0.130500622797028,0.134677118535139,0,10.2749512195122,-530.667724501482,0.959609910990849
20251209_172238_trapped_double,20251209_172238,trapped,double,double_gaussian,dip,ok,center1,64.4269581286921,0.0503413783736875,0.100264022851533,64.3266941058406,64.5272221515437,0,10.2749512195122,-530.667724501482,0.959609910990849
20251209_172238_trapped_double,20251209_172238,trapped,double,double_gaussian,dip,ok,center2,65.6898615838864,0.0440169637341512,0.0876677993386323,65.6021937845478,65.7775293832251,0,10.2749512195122,-530.667724501482,0.959609910990849
20251209_172238_trapped_double,20251209_172238,trapped,double,double_gaussian,dip,ok,sigma1,0.360000000000022,NaN,NaN,NaN,NaN,0,10.2749512195122,-530.667724501482,0.959609910990849
20251209_172238_trapped_double,20251209_172238,trapped,double,double_gaussian,dip,ok,sigma2,1.12178637495454,0.0710506771072852,0.141510362712367,0.980276012242169,1.2632967376669,0,10.2749512195122,-530.667724501482,0.959609910990849
20251209_172238_trapped_single,20251209_172238,trapped,single,single_gaussian,dip,ok,amp1,0.0661122014450692,0.00233733459089067,0.00465198897309395,0.0614602124719753,0.0707641904181631,0,10.2749512195122,-523.802406375296,0.946221870691284
20251209_172238_trapped_single,20251209_172238,trapped,single,single_gaussian,dip,ok,base,0.133596706901414,0.0011200885941049,0.00222930846485214,0.131367398436562,0.135826015366267,0,10.2749512195122,-523.802406375296,0.946221870691284
20251209_172238_trapped_single,20251209_172238,trapped,single,single_gaussian,dip,ok,center1,65.5653951640332,0.0357165294479387,0.0710864853481041,65.4943086786851,65.6364816493814,0,10.2749512195122,-523.802406375296,0.946221870691284
20251209_172238_trapped_single,20251209_172238,trapped,single,single_gaussian,dip,ok,sigma1,1.31511305699892,0.0595326783318519,0.118487684312665,1.19662537268626,1.43360074131159,0,10.2749512195122,-523.802406375296,0.946221870691284
20251209_174008_lost_double,20251209_174008,lost,double,double_gaussian,peak,ok,amp1,0.00419623006135601,0.000475251198090512,0.000946901603595329,0.00324932845776068,0.00514313166495134,0,10.2958048780488,-691.019267713762,0.684330484829248
20251209_174008_lost_double,20251209_174008,lost,double,double_gaussian,peak,ok,amp2,0.00166175655892623,0.00073737579819701,0.00146916478815937,0.000192591770766863,0.00313092134708561,0,10.2958048780488,-691.019267713762,0.684330484829248
20251209_174008_lost_double,20251209_174008,lost,double,double_gaussian,peak,ok,base,0.00218654288092964,0.000303241950658531,0.000604186355572853,0.00158235652535679,0.0027907292365025,0,10.2958048780488,-691.019267713762,0.684330484829248
20251209_174008_lost_double,20251209_174008,lost,double,double_gaussian,peak,ok,center1,92.4540837419863,0.13362936826276,0.266246279028508,92.1878374629578,92.7203300210148,0,10.2958048780488,-691.019267713762,0.684330484829248
20251209_174008_lost_double,20251209_174008,lost,double,double_gaussian,peak,ok,center2,96.3053370101673,0.208576714599161,0.415573124949773,95.8897638852175,96.7209101351171,0,10.2958048780488,-691.019267713762,0.684330484829248
20251209_174008_lost_double,20251209_174008,lost,double,double_gaussian,peak,ok,sigma1,1.65719529588359,0.244594019463977,0.487334845637058,1.16986045024653,2.14453014152064,0,10.2958048780488,-691.019267713762,0.684330484829248
20251209_174008_lost_double,20251209_174008,lost,double,double_gaussian,peak,ok,sigma2,0.605451308471715,0.327064924004936,0.651651804907341,-0.0462004964356266,1.25710311337906,0,10.2958048780488,-691.019267713762,0.684330484829248
20251209_174008_lost_single,20251209_174008,lost,single,single_gaussian,peak,ok,amp1,0.00385277722733976,0.000467044846022529,0.000929557745863525,0.00292321948147623,0.00478233497320328,0,10.2958048780488,-691.16300546524,0.633665887437973
20251209_174008_lost_single,20251209_174008,lost,single,single_gaussian,peak,ok,base,0.00254221877428205,0.00022669397695399,0.000451188240300213,0.00209103053398183,0.00299340701458226,0,10.2958048780488,-691.16300546524,0.633665887437973
20251209_174008_lost_single,20251209_174008,lost,single,single_gaussian,peak,ok,center1,92.4755527334248,0.137663368874627,0.273990928170747,92.2015618052541,92.7495436615956,0,10.2958048780488,-691.16300546524,0.633665887437973
20251209_174008_lost_single,20251209_174008,lost,single,single_gaussian,peak,ok,sigma1,1.48083423192795,0.230390371364261,0.458545161343441,1.02228907058451,1.93937939327139,0,10.2958048780488,-691.16300546524,0.633665887437973
20251209_174008_trapped_double,20251209_174008,trapped,double,double_gaussian,dip,ok,amp1,0.0301249773424089,0.00384527898520094,0.00765857337438709,0.0224664039680218,0.037783550716796,0,10.2958048780488,-506.707454077577,0.827749314669458
20251209_174008_trapped_double,20251209_174008,trapped,double,double_gaussian,dip,ok,amp2,0.0378884375304157,0.017123291479097,0.0341041533549037,0.00378428417551199,0.0719925908853194,0,10.2958048780488,-506.707454077577,0.827749314669458
20251209_174008_trapped_double,20251209_174008,trapped,double,double_gaussian,dip,ok,base,0.171180388176057,0.0157702393183765,0.0314093035684169,0.139771084607641,0.202589691744474,0,10.2958048780488,-506.707454077577,0.827749314669458
