key,timestamp,date,time,data_type,fit_kind,model,sign_mode,status,fail_reason,RF_set,RF_meas,fit_extreme,score_R2,score_AICc,score_BIC,score_SSE,score_RMSE,keep,note,amp1_Value,amp1_Sigma1,amp1_CI95_width,amp1_CI95_low,amp1_CI95_high,amp2_Value,amp2_Sigma1,amp2_CI95_width,amp2_CI95_low,amp2_CI95_high,base_Value,base_Sigma1,base_CI95_width,base_CI95_low,base_CI95_high,center1_Value,center1_Sigma1,center1_CI95_width,center1_CI95_low,center1_CI95_high,center2_Value,center2_Sigma1,center2_CI95_width,center2_CI95_low,center2_CI95_high,sigma1_Value,sigma1_Sigma1,sigma1_CI95_width,sigma1_CI95_low,sigma1_CI95_high,sigma2_Value,sigma2_Sigma1,sigma2_CI95_width,sigma2_CI95_low,sigma2_CI95_high
20251212_184923_lost_double,20251212_184923,20251212,184923,lost,double,double_gaussian,peak,ok,,2.6,11.6876333333333,0.0551605860374409,0.965428802475594,-420.299836456087,-413.215203886895,0.000185681722624605,0.00227108468104147,1,,0.014377,0.0024599,0.0049441,0.0094324,0.019321,0.033965,0.0041625,0.0083664,0.025598,0.042331,0.013268,0.0018403,0.0036989,0.0095692,0.016967,68.3739,0.38668,0.7772,67.5967,69.1511,70.0515,0.031576,0.063466,69.988,70.115,2.1446,0.60274,1.2115,0.93315,3.3561,0.73922,0.080031,0.16086,0.57837,0.90008
20251212_184923_lost_single,20251212_184923,20251212,184923,lost,single,single_gaussian,peak,ok,,2.6,11.6876333333333,0.0531790518340851,0.836971236459625,-373.176906703503,-368.133153530323,0.000875626643542377,0.00493183153814296,1,,0.034022,0.003087,0.0061896,0.027833,0.040212,NaN,NaN,NaN,NaN,NaN,0.019157,0.0013094,0.0026255,0.016531,0.021782,69.8709,0.063718,0.12776,69.7431,69.9986,NaN,NaN,NaN,NaN,NaN,0.90158,0.10261,0.20573,0.69585,1.1073,NaN,NaN,NaN,NaN,NaN
20251212_184923_trapped_double,20251212_184923,20251212,184923,trapped,double,double_gaussian,dip,ok,,2.6,11.6876333333333,0.0608212999669757,0.917789386235455,-391.685017753536,-384.600385184343,0.000411122043967812,0.00337935745029786,1,,0.017169,0.0035285,0.007092,0.010077,0.024261,0.029504,0.0087142,0.017515,0.011989,0.047019,0.099386,0.0013606,0.0027347,0.096652,0.10212,69.0755,0.43893,0.88222,68.1932,69.9577,70.1711,0.046088,0.092634,70.0785,70.2637,1.3349,0.45708,0.91871,0.41618,2.2536,0.5537,0.12517,0.25159,0.30211,0.80528
20251212_184923_trapped_single,20251212_184923,20251212,184923,trapped,single,single_gaussian,dip,ok,,2.6,11.6876333333333,0.0656608452640107,0.805864262005664,-369.460860698852,-364.417107525673,0.000970841570895219,0.00519305511368367,1,,0.0315,0.0031859,0.006388,0.025112,0.037888,NaN,NaN,NaN,NaN,NaN,0.097161,0.001477,0.0029615,0.094199,0.10012,69.8501,0.0777,0.15579,69.6943,70.0059,NaN,NaN,NaN,NaN,NaN,0.99594,0.1282,0.25705,0.73889,1.253,NaN,NaN,NaN,NaN,NaN
20251212_185420_lost_double,20251212_185420,20251212,185420,lost,double,double_gaussian,peak,ok,,2.6,11.6966363636364,0.0358702390179726,0.987107263074251,-344.778386381675,-342.193932837747,2.08035188874986e-05,0.000894502846181537,1,,0.015172,0.001418,0.0028899,0.012282,0.018062,0.011522,0.0015724,0.0032044,0.0083174,0.014726,0.0096983,0.00062078,0.0012651,0.0084332,0.010963,82.0121,0.046071,0.093888,81.9182,82.1059,82.2701,0.029293,0.059697,82.2104,82.3298,1.3034,0.11274,0.22976,1.0736,1.5331,0.4,0.057761,0.11771,0.28229,0.51771
20251212_185420_lost_single,20251212_185420,20251212,185420,lost,single,single_gaussian,peak,ok,,2.6,11.6966363636364,0.0316424257746197,0.946791796039648,-318.239586467593,-315.111962220269,8.58559266689401e-05,0.0018171821663577,1,,0.020975,0.0011074,0.0022444,0.018731,0.023219,NaN,NaN,NaN,NaN,NaN,0.010667,0.00073395,0.0014875,0.0091799,0.012155,82.1211,0.038056,0.077128,82.0439,82.1982,NaN,NaN,NaN,NaN,NaN,1.0043,0.072645,0.14723,0.85704,1.1515,NaN,NaN,NaN,NaN,NaN
20251212_185420_trapped_double,20251212_185420,20251212,185420,trapped,double,double_gaussian,dip,ok,,2.6,11.6966363636364,0.0817345990095151,0.874264926670159,-283.476550419773,-280.892096875845,0.000219836716111688,0.00290779268724371,1,,0.02269,0.0064622,0.013169,0.0095204,0.035859,0.0020868,0.013606,0.027728,-0.025641,0.029815,0.10547,0.013383,0.027274,0.078193,0.13274,82.1709,0.070931,0.14455,82.0264,82.3155,84.8166,11.3636,23.1581,61.6585,107.9747,0.75463,0.18361,0.37419,0.38044,1.1288,3.1723,37.3968,76.2115,-73.0393,79.3838
20251212_185420_trapped_single,20251212_185420,20251212,185420,trapped,single,single_gaussian,dip,ok,,2.6,11.6966363636364,0.0816115609553935,0.870301606014335,-292.987110930942,-289.859486683618,0.000226766233666334,0.00295326568698719,1,,0.02247,0.0021439,0.004345,0.018125,0.026815,NaN,NaN,NaN,NaN,NaN,0.10408,0.0010186,0.0020643,0.10202,0.10615,82.1894,0.054172,0.10979,82.0796,82.2992,NaN,NaN,NaN,NaN,NaN,0.73831,0.090046,0.1825,0.55581,0.92081,NaN,NaN,NaN,NaN,NaN
20251212_191239_lost_double,20251212_191239,20251212,191239,lost,double,double_gaussian,peak,ok,,2.6,11.6893230769231,0.0469259490447642,0.961650381214879,-958.646982923521,-943.420085416157,0.000484458103249989,0.00244560099723037,1,,0.033899,0.00089988,0.0017809,0.032118,0.03568,0.023856,0.0012431,0.0024601,0.021396,0.026316,0.013025,0.00050604,0.0010015,0.012023,0.014026,100.6623,0.073902,0.14626,100.5161,100.8086,104.9583,0.070107,0.13874,104.8196,105.097,2.7593,0.12211,0.24166,2.5177,3.001,1.3967,0.095746,0.18949,1.2072,1.5862
20251212_191239_lost_single,20251212_191239,20251212,191239,lost,single,single_gaussian,peak,ok,,2.6,11.6893230769231,0.045278944229499,0.847348023185577,-853.760211089497,-844.708730260281,0.00192840214551413,0.00487928620755497,1,,0.034076,0.0013657,0.0027018,0.031374,0.036778,NaN,NaN,NaN,NaN,NaN,0.011203,0.0012184,0.0024103,0.0087927,0.013613,101.53,0.10062,0.19906,101.3309,101.729,NaN,NaN,NaN,NaN,NaN,4.1095,0.24238,0.47951,3.63,4.589,NaN,NaN,NaN,NaN,NaN
20251212_191239_trapped_double,20251212_191239,20251212,191239,trapped,double,double_gaussian,dip,ok,,2.6,11.6893230769231,0.0757786941106643,0.911828034986278,-902.977139983757,-887.750242476392,0.000963249982167585,0.00344847431315483,1,,0.030029,0.0015327,0.0030332,0.026996,0.033062,0.024181,0.0021711,0.0042966,0.019885,0.028478,0.10581,0.00085131,0.0016848,0.10412,0.10749,100.827,0.13244,0.26209,100.565,101.0891,105.1146,0.10467,0.20714,104.9075,105.3218,2.7769,0.22538,0.44603,2.3309,3.2229,1.2671,0.14743,0.29178,0.97531,1.5589
20251212_191239_trapped_single,20251212_191239,20251212,191239,trapped,single,single_gaussian,dip,ok,,2.6,11.6893230769231,0.0790555992784737,0.813821620638815,-849.444359585025,-840.392878755809,0.00203393811821866,0.00501102256415813,1,,0.033306,0.0031205,0.0061731,0.027133,0.039479,NaN,NaN,NaN,NaN,NaN,0.11236,0.003387,0.0067004,0.10566,0.11906,102.1022,0.16695,0.33028,101.7719,102.4324,NaN,NaN,NaN,NaN,NaN,5.4716,0.65337,1.2926,4.1791,6.7642,NaN,NaN,NaN,NaN,NaN
20251212_192357_lost_double,20251212_192357,20251212,192357,lost,double,double_gaussian,peak,ok,,2.6,11.6939347826087,0.0232705639586054,0.921874039746148,-728.431964445232,-716.587835943419,9.38297463706363e-05,0.00129442310902963,1,,0.011095,0.00072774,0.0014475,0.0096473,0.012542,0.0055229,0.0023682,0.0047105,0.00081239,0.010233,0.012124,0.00030201,0.0006007,0.011524,0.012725,143.8765,0.25622,0.50962,143.3669,144.3862,145.7353,0.15339,0.3051,145.4302,146.0404,1.7431,0.28798,0.57279,1.1703,2.3159,0.85094,0.25916,0.51547,0.33547,1.3664
20251212_192357_lost_single,20251212_192357,20251212,192357,lost,single,single_gaussian,peak,ok,,2.6,11.6939347826087,0.024001145126712,0.902959959747853,-723.8401123616,-716.52301932415,0.000116545669775704,0.00144262700465718,1,,0.012073,0.00060283,0.001198,0.010875,0.013271,NaN,NaN,NaN,NaN,NaN,0.011928,0.0003857,0.0007665,0.011161,0.012694,144.2775,0.076072,0.15118,144.1263,144.4286,NaN,NaN,NaN,NaN,NaN,2.0992,0.14259,0.28337,1.8158,2.3825,NaN,NaN,NaN,NaN,NaN
20251212_192357_trapped_double,20251212_192357,20251212,192357,trapped,double,double_gaussian,dip,ok,,2.6,11.6939347826087,0.0925138177967486,0.863753188093817,-678.387914054622,-666.54378555281,0.000229321669492376,0.00202361800060285,1,,0.0051962,0.0020019,0.0039819,0.0012142,0.0091781,0.016438,0.002042,0.0040616,0.012377,0.0205,0.10895,0.0022225,0.0044206,0.10453,0.11337,138.859,0.15177,0.30187,138.5571,139.1609,144.4093,0.10154,0.20196,144.2074,144.6113,0.62668,0.29471,0.58618,0.0405,1.2129,3.0444,0.45013,0.89531,2.1491,3.9397
20251212_192357_trapped_single,20251212_192357,20251212,192357,trapped,single,single_gaussian,dip,ok,,2.6,11.6939347826087,0.0921294995686436,0.837886763271958,-676.20261893058,-668.88552589313,0.000272858333880767,0.00220736726619537,1,,0.01397,0.00091989,0.0018281,0.012142,0.015798,NaN,NaN,NaN,NaN,NaN,0.1061,0.00071969,0.0014303,0.10467,0.10753,144.3953,0.10903,0.21668,144.1786,144.612,NaN,NaN,NaN,NaN,NaN,2.4936,0.23079,0.45865,2.0349,2.9522,NaN,NaN,NaN,NaN,NaN
20251215_121232_lost_double,20251215_121232,20251215,121232,lost,double,double_gaussian,peak,ok,,3.3,11.8645365853659,0.101986128384566,0.956048805137395,-522.339459373796,-511.421331107516,0.00131265175618235,0.00507328983294526,1,,0.027682,0.0041004,0.0081698,0.019512,0.035851,0.058985,0.0052843,0.010528,0.048457,0.069514,0.019261,0.0024398,0.0048611,0.0144,0.024122,34.7218,0.21678,0.43191,34.2899,35.1537,35.6671,0.040537,0.080767,35.5863,35.7479,2.3791,0.38083,0.75877,1.6203,3.1379,0.62315,0.068966,0.13741,0.48574,0.76056
20251215_121232_lost_single,20251215_121232,20251215,121232,lost,single,single_gaussian,peak,ok,,3.3,11.8645365853659,0.0456629157218516,0.357066106360512,-393.243478267214,-386.385740953708,0.0192019422278115,0.019403831351915,1,,0.027571,0.0021265,0.0042323,0.023339,0.031804,NaN,NaN,NaN,NaN,NaN,0.018092,0.0020661,0.0041121,0.013979,0.022204,34.7836,0.11039,0.21971,34.5639,35.0033,NaN,NaN,NaN,NaN,NaN,2.6327,0.2971,0.59132,2.0413,3.224,NaN,NaN,NaN,NaN,NaN
20251215_121232_trapped_double,20251215_121232,20251215,121232,trapped,double,double_gaussian,dip,ok,,3.3,11.8645365853659,0.00656809649780455,0.962790719676771,-537.016451702275,-526.098323435995,0.000984388314965165,0.00439337360874119,1,,0.028257,0.0034526,0.0068791,0.021378,0.035136,0.067703,0.0052073,0.010375,0.057328,0.078078,0.094967,0.0011829,0.0023568,0.09261,0.097324,34.8445,0.17993,0.3585,34.486,35.203,35.7807,0.025404,0.050615,35.7301,35.8313,1.653,0.19029,0.37914,1.2739,2.0321,0.51741,0.046442,0.092531,0.42488,0.60994
20251215_121232_trapped_single,20251215_121232,20251215,121232,trapped,single,single_gaussian,dip,ok,,3.3,11.8645365853659,0.0169981077274257,0.881585030533781,-485.712053476147,-478.854316162641,0.00313272149439375,0.00783746844681237,1,,0.074677,0.0048946,0.0097417,0.064935,0.084419,NaN,NaN,NaN,NaN,NaN,0.091675,0.0014812,0.0029481,0.088727,0.094623,35.6043,0.042775,0.085135,35.5191,35.6894,NaN,NaN,NaN,NaN,NaN,0.81825,0.064701,0.12877,0.68947,0.94702,NaN,NaN,NaN,NaN,NaN
20251215_121921_lost_double,20251215_121921,20251215,121921,lost,double,double_gaussian,peak,ok,,3.3,11.8395098039216,0.0674518815491703,0.940149775202675,-1381.9053715773,-1363.00055077101,0.00193071455299804,0.00391447715193234,1,,0.037769,0.00069393,0.0013682,0.036401,0.039138,0.037483,0.001372,0.0027052,0.034778,0.040188,0.019508,0.00054017,0.0010651,0.018443,0.020574,64.8474,0.086367,0.17029,64.6771,65.0177,71.2768,0.031592,0.062291,71.2145,71.339,5.6413,0.17561,0.34625,5.295,5.9875,1.1495,0.052398,0.10332,1.0462,1.2528
20251215_121921_lost_single,20251215_121921,20251215,121921,lost,single,single_gaussian,peak,ok,,3.3,11.8395098039216,0.0751091768888791,0.284328951584552,-1075.87063968921,-1064.8560905738,0.0230869059057708,0.0135362259123643,1,,0.040252,0.0072926,0.014377,0.025875,0.054629,NaN,NaN,NaN,NaN,NaN,0.034857,0.0014479,0.0028545,0.032002,0.037711,71.3634,0.15042,0.29654,71.0668,71.6599,NaN,NaN,NaN,NaN,NaN,1.027,0.21904,0.43183,0.59518,1.4588,NaN,NaN,NaN,NaN,NaN
20251215_121921_trapped_double,20251215_121921,20251215,121921,trapped,double,double_gaussian,dip,ok,,3.3,11.8395098039216,0.0411379218863017,0.937619122743477,-1376.35329727169,-1357.4484764654,0.00201769193337836,0.00400167815331086,1,,0.037654,0.0010159,0.0020031,0.035651,0.039658,0.044872,0.0020807,0.0041025,0.04077,0.048975,0.098349,0.00084233,0.0016609,0.096688,0.10001,65.2174,0.1295,0.25535,64.9621,65.4728,71.6348,0.03573,0.070451,71.5643,71.7052,6.0515,0.27129,0.53492,5.5166,6.5864,1.0269,0.059608,0.11753,0.90936,1.1444
20251215_121921_trapped_single,20251215_121921,20251215,121921,trapped,single,single_gaussian,dip,ok,,3.3,11.8395098039216,0.0438369680516707,0.266865669555953,-1072.49902961847,-1061.48448050306,0.0237130237610602,0.0137185495325947,1,,0.038776,0.0073528,0.014496,0.024281,0.053272,NaN,NaN,NaN,NaN,NaN,0.082613,0.0014729,0.0029038,0.07971,0.085517,71.3731,0.15984,0.31511,71.058,71.6882,NaN,NaN,NaN,NaN,NaN,1.0429,0.23288,0.45912,0.58379,1.502,NaN,NaN,NaN,NaN,NaN
20251215_123555_lost_double,20251215_123555,20251215,123555,lost,double,double_gaussian,peak,ok,,3.3,11.8505,0.0288895209872529,0.932508450554131,-461.701395816191,-454.616763246998,5.87911141594985e-05,0.00127792273022688,1,,0.0044357,0.0025171,0.0050591,-0.0006234,0.0094949,0.01394,0.00088581,0.0017804,0.01216,0.015721,0.014943,0.00035804,0.00071964,0.014223,0.015662,83.1885,0.12258,0.24637,82.9421,83.4349,84.2107,0.11117,0.22345,83.9872,84.4341,0.4,0.2055,0.41304,-0.013042,0.81304,0.89722,0.14173,0.28487,0.61235,1.1821
20251215_123555_lost_single,20251215_123555,20251215,123555,lost,single,single_gaussian,peak,ok,,3.3,11.8505,0.0289292851481384,0.919214604066075,-463.93849610606,-458.894742932881,7.03712312691966e-05,0.00139812604014958,1,,0.014177,0.00073798,0.0014797,0.012697,0.015657,NaN,NaN,NaN,NaN,NaN,0.014752,0.00036769,0.00073723,0.014015,0.015489,84.0723,0.042703,0.085622,83.9867,84.1579,NaN,NaN,NaN,NaN,NaN,1.0736,0.072084,0.14453,0.92909,1.2182,NaN,NaN,NaN,NaN,NaN
20251215_123555_trapped_double,20251215_123555,20251215,123555,trapped,double,double_gaussian,dip,ok,,3.3,11.8505,0.0858007579984715,0.772958662014213,-405.112714448594,-398.028081879401,0.000283127843517278,0.00280440052772859,1,,0.0054939,0.0034499,0.006934,-0.0014401,0.012428,0.015448,0.0019771,0.0039739,0.011474,0.019422,0.10128,0.00083731,0.0016829,0.099595,0.10296,83.0121,0.37036,0.74439,82.2677,83.7565,84.3149,0.19127,0.38444,83.9304,84.6993,0.5689,0.42436,0.85293,-0.28403,1.4218,0.87285,0.24727,0.497,0.37585,1.3699
20251215_123555_trapped_single,20251215_123555,20251215,123555,trapped,single,single_gaussian,dip,ok,,3.3,11.8505,0.0863820002162357,0.742918519917093,-409.348996904555,-404.305243731376,0.000320588865930044,0.00298416592632423,1,,0.014895,0.0016437,0.0032956,0.011599,0.01819,NaN,NaN,NaN,NaN,NaN,0.10128,0.00084087,0.001686,0.099591,0.10296,84.1923,0.092568,0.1856,84.0067,84.3779,NaN,NaN,NaN,NaN,NaN,1.1021,0.15771,0.31622,0.78586,1.4183,NaN,NaN,NaN,NaN,NaN
20251215_124102_lost_double,20251215_124102,20251215,124102,lost,double,double_gaussian,peak,ok,,3.3,11.8521643835616,0.0534907807222677,0.966679970299364,-1072.50313311423,-1056.27651415897,0.000585195892495027,0.00253588723987325,1,,0.036886,0.00090048,0.00178,0.035106,0.038666,0.015841,0.0018411,0.0036394,0.012201,0.01948,0.016605,0.00077696,0.0015358,0.015069,0.018141,103.5197,0.098887,0.19547,103.3243,103.7152,107.3207,0.068885,0.13617,107.1845,107.4569,4.1205,0.19589,0.38722,3.7332,4.5077,0.89869,0.12925,0.25548,0.6432,1.1542
20251215_124102_lost_single,20251215_124102,20251215,124102,lost,single,single_gaussian,peak,ok,,3.3,11.8521643835616,0.0536924621891868,0.929073003302535,-1010.63760385403,-1001.05928210703,0.00124568277721471,0.00369984077057839,1,,0.038691,0.0012839,0.0025371,0.036154,0.041228,NaN,NaN,NaN,NaN,NaN,0.015001,0.001229,0.0024286,0.012573,0.01743,103.862,0.086002,0.16995,103.6921,104.032,NaN,NaN,NaN,NaN,NaN,4.7162,0.22584,0.44629,4.2699,5.1625,NaN,NaN,NaN,NaN,NaN
20251215_124102_trapped_double,20251215_124102,20251215,124102,trapped,double,double_gaussian,dip,ok,,3.3,11.8521643835616,0.0663093165716954,0.936374569861521,-1026.08823894883,-1009.86161999358,0.000974573980255184,0.00327255315902254,1,,0.03374,0.0011097,0.0021936,0.031547,0.035934,0.014965,0.0023144,0.0045749,0.01039,0.01954,0.10005,0.00091783,0.0018143,0.098235,0.10186,103.9372,0.11882,0.23488,103.7023,104.1721,107.4329,0.081071,0.16026,107.2726,107.5931,4.1001,0.23267,0.45992,3.6402,4.56,0.72894,0.1419,0.2805,0.44844,1.0094
20251215_124102_trapped_single,20251215_124102,20251215,124102,trapped,single,single_gaussian,dip,ok,,3.3,11.8521643835616,0.0662811138041254,0.904452731189252,-995.971205816507,-986.392884069509,0.00146353245651517,0.00401033343344658,1,,0.035685,0.0014374,0.0028405,0.032845,0.038526,NaN,NaN,NaN,NaN,NaN,0.10197,0.0013475,0.0026629,0.099304,0.10463,104.2821,0.10659,0.21064,104.0715,104.4928,NaN,NaN,NaN,NaN,NaN,4.7424,0.2708,0.53514,4.2072,5.2775,NaN,NaN,NaN,NaN,NaN
20251215_140843_lost_double,20251215_140843,20251215,140843,lost,double,double_gaussian,peak,ok,,4,12.1042391304348,0.112537096266287,0.839857808237613,-468.73291884593,-456.888790344117,0.0096911161921126,0.0131550616223462,1,,0.042683,0.0030413,0.0060492,0.036634,0.048733,0.065129,0.0036568,0.0072735,0.057855,0.072402,0.013798,0.0024443,0.0048618,0.0089367,0.01866,34.6437,0.12943,0.25743,34.3862,34.9011,36.1133,0.031145,0.061948,36.0513,36.1752,2.957,0.25961,0.51638,2.4406,3.4734,0.75217,0.052416,0.10426,0.64791,0.85642
20251215_140843_lost_single,20251215_140843,20251215,140843,lost,single,single_gaussian,peak,ok,,4,12.1042391304348,0.119170266940137,0.811678790930197,-467.205069550823,-459.887976513373,0.0113963890368287,0.0142655861108553,1,,0.092731,0.0073448,0.014596,0.078134,0.10733,NaN,NaN,NaN,NaN,NaN,0.02644,0.0027362,0.0054376,0.021002,0.031877,36.123,0.07463,0.14831,35.9746,36.2713,NaN,NaN,NaN,NaN,NaN,1.1963,0.11675,0.23202,0.96424,1.4283,NaN,NaN,NaN,NaN,NaN
20251215_140843_trapped_double,20251215_140843,20251215,140843,trapped,double,double_gaussian,dip,ok,,4,12.1042391304348,0.0079228053359688,0.948911608522521,-536.413672505677,-524.569544003865,0.00289395686346533,0.00718872736534843,1,,0.043081,0.0037282,0.0074155,0.035665,0.050496,0.082417,0.0052487,0.01044,0.071978,0.092857,0.1202,0.002386,0.0047458,0.11545,0.12494,34.8097,0.19896,0.39573,34.414,35.2055,36.4731,0.032082,0.063813,36.4093,36.5369,2.6961,0.28832,0.57347,2.1226,3.2696,0.87244,0.060678,0.12069,0.75175,0.99313
20251215_140843_trapped_single,20251215_140843,20251215,140843,trapped,single,single_gaussian,dip,ok,,4,12.1042391304348,0.0186863606565671,0.823800817557821,-474.631456724771,-467.31436368732,0.00998099213184856,0.013350355888681,1,,0.090982,0.0069604,0.013832,0.07715,0.10481,NaN,NaN,NaN,NaN,NaN,0.10967,0.0026212,0.0052092,0.10446,0.11488,36.1275,0.073032,0.14514,35.9824,36.2727,NaN,NaN,NaN,NaN,NaN,1.213,0.1145,0.22754,0.98545,1.4405,NaN,NaN,NaN,NaN,NaN
20251215_141616_lost_double,20251215_141616,20251215,141616,lost,double,double_gaussian,peak,ok,,4,12.0841162790698,0.109644449778203,0.814225550093337,-896.091764132324,-878.590547616397,0.0195825985381544,0.0135919643776375,1,,0.040743,0.0023871,0.0047124,0.03603,0.045455,0.05701,0.0028176,0.0055624,0.051448,0.062573,0.020862,0.0018733,0.0036981,0.017164,0.02456,68.5334,0.25432,0.50206,68.0313,69.0354,71.7215,0.062215,0.12282,71.5987,71.8444,6.2335,0.42861,0.84614,5.3874,7.0797,1.8927,0.11098,0.21908,1.6736,2.1118
20251215_141616_lost_single,20251215_141616,20251215,141616,lost,single,single_gaussian,peak,ok,,4,12.0841162790698,0.113118106842101,0.808577729004589,-899.664037738061,-889.406320965573,0.0201779388180037,0.0137970255264457,1,,0.08046,0.0042671,0.008422,0.072038,0.088882,NaN,NaN,NaN,NaN,NaN,0.032658,0.0020249,0.0039965,0.028661,0.036654,71.523,0.12671,0.25009,71.2729,71.773,NaN,NaN,NaN,NaN,NaN,3.1343,0.20808,0.41069,2.7236,3.545,NaN,NaN,NaN,NaN,NaN
20251215_141616_trapped_double,20251215_141616,20251215,141616,trapped,double,double_gaussian,dip,ok,,4,12.0841162790698,0.0198228372968483,0.830022017877203,-904.535984241182,-887.034767725255,0.0180831196725376,0.0130612200275795,1,,0.081936,0.0041589,0.0082085,0.073728,0.090145,1.2797e-13,NaN,NaN,NaN,NaN,0.10176,0.0019885,0.0039247,0.097834,0.10568,71.5788,0.12267,0.24212,71.3367,71.821,77,NaN,NaN,NaN,NaN,3.1767,0.20179,0.39827,2.7785,3.575,0.4,NaN,NaN,NaN,NaN
20251215_141616_trapped_single,20251215_141616,20251215,141616,trapped,single,single_gaussian,dip,ok,,4,12.0841162790698,0.0202608277807562,0.829438802820971,-910.919725457824,-900.662008685336,0.0181451650476206,0.0130836081543297,1,,0.081935,0.0040451,0.0079839,0.073951,0.089919,NaN,NaN,NaN,NaN,NaN,0.1022,0.0019439,0.0038368,0.098359,0.10603,71.5534,0.11991,0.23668,71.3167,71.7901,NaN,NaN,NaN,NaN,NaN,3.1953,0.19754,0.38989,2.8054,3.5852,NaN,NaN,NaN,NaN,NaN
20251215_143015_lost_double,20251215_143015,20251215,143015,lost,double,double_gaussian,peak,ok,,4,12.0924923076923,0.080294251559056,0.974196183692504,-929.226745515739,-913.999848008374,0.000696622572269778,0.00293262317217832,1,,0.028623,0.0027782,0.0054981,0.023125,0.034121,0.043559,0.0021674,0.0042893,0.039269,0.047848,0.016205,0.002638,0.0052208,0.010984,0.021426,105.4634,0.24537,0.48559,104.9778,105.949,108.6692,0.046487,0.092,108.5772,108.7612,5.4342,0.62944,1.2457,4.1885,6.6799,1.7124,0.087324,0.17282,1.5396,1.8852
20251215_143015_lost_single,20251215_143015,20251215,143015,lost,single,single_gaussian,peak,ok,,4,12.0924923076923,0.0755250267080398,0.839879616139362,-788.376990244547,-779.325509415331,0.00432275103607129,0.00730529237892782,1,,0.048132,0.0026895,0.0053206,0.042812,0.053453,NaN,NaN,NaN,NaN,NaN,0.027393,0.0013922,0.0027541,0.024639,0.030147,107.9887,0.10833,0.2143,107.7744,108.203,NaN,NaN,NaN,NaN,NaN,2.5665,0.18365,0.36332,2.2032,2.9298,NaN,NaN,NaN,NaN,NaN
20251215_143015_trapped_double,20251215_143015,20251215,143015,trapped,double,double_gaussian,dip,ok,,4,12.0924923076923,0.0520108028686199,0.951364159700155,-879.380678181823,-864.153780674458,0.00128900683853447,0.00398919348656657,1,,0.028944,0.0026767,0.0052973,0.023647,0.034241,0.041934,0.0035761,0.0070772,0.034857,0.049011,0.11309,0.0021094,0.0041745,0.10892,0.11727,105.8732,0.34259,0.678,105.1952,106.5512,108.8547,0.063988,0.12663,108.7281,108.9814,4.5268,0.56757,1.1232,3.4036,5.65,1.4876,0.13001,0.25729,1.2304,1.7449
20251215_143015_trapped_single,20251215_143015,20251215,143015,trapped,single,single_gaussian,dip,ok,,4,12.0924923076923,0.0598407505946967,0.814160421205254,-777.806237210303,-768.754756381087,0.00492534901134543,0.00779787008854628,1,,0.046014,0.0028073,0.0055536,0.040461,0.051568,NaN,NaN,NaN,NaN,NaN,0.10585,0.0015323,0.0030314,0.10282,0.10889,107.9527,0.12421,0.24573,107.7069,108.1984,NaN,NaN,NaN,NaN,NaN,2.7278,0.21415,0.42365,2.3041,3.1514,NaN,NaN,NaN,NaN,NaN
20251215_153823_lost_double,20251215_153823,20251215,153823,lost,double,double_gaussian,peak,ok,,5,12.4392244897959,0.0807269629597605,0.875372928642353,-571.203229768278,-558.540320266235,0.00401682113151814,0.00811477213150184,1,,0.047211,0.0056825,0.011287,0.035924,0.058498,0.033366,0.0063337,0.01258,0.020785,0.045946,0.015289,0.0051253,0.01018,0.0051084,0.025469,35.2712,0.26396,0.52429,34.7469,35.7955,37.5229,0.11036,0.2192,37.3037,37.7421,3.4924,0.57396,1.1401,2.3523,4.6324,0.96362,0.20826,0.41366,0.54996,1.3773
20251215_153823_lost_single,20251215_153823,20251215,153823,lost,single,single_gaussian,peak,ok,,5,12.4392244897959,0.0631276260489165,0.581095734958281,-504.650841406937,-496.921631664529,0.0135015890654595,0.0148774166327111,1,,0.050088,0.0033974,0.0067434,0.043345,0.056832,NaN,NaN,NaN,NaN,NaN,0.013039,0.0036658,0.0072762,0.0057631,0.020315,35.399,0.091169,0.18096,35.218,35.58,NaN,NaN,NaN,NaN,NaN,3.7546,0.33506,0.66504,3.0895,4.4196,NaN,NaN,NaN,NaN,NaN
20251215_153823_trapped_double,20251215_153823,20251215,153823,trapped,double,double_gaussian,dip,ok,,5,12.4392244897959,0.0513021120587866,0.936363666561115,-617.973957582384,-605.311048080341,0.00186592625943116,0.00553072825879576,1,,0.049563,0.005216,0.01036,0.039202,0.059923,0.048626,0.0064872,0.012885,0.035741,0.061512,0.13181,0.0052172,0.010363,0.12144,0.14217,35.5694,0.19745,0.3922,35.1772,35.9616,37.9683,0.061238,0.12164,37.8467,38.09,3.5753,0.52525,1.0433,2.532,4.6186,0.6237,0.10439,0.20734,0.41636,0.83104
20251215_153823_trapped_single,20251215_153823,20251215,153823,trapped,single,single_gaussian,dip,ok,,5,12.4392244897959,0.0813244513575685,0.661800062878354,-523.475266982594,-515.746057240186,0.00991660124823663,0.0127501856291448,1,,0.051227,0.0037762,0.0074952,0.043732,0.058722,NaN,NaN,NaN,NaN,NaN,0.13255,0.0039826,0.0079048,0.12465,0.14046,35.6667,0.10958,0.21749,35.4492,35.8842,NaN,NaN,NaN,NaN,NaN,3.6676,0.36215,0.71881,2.9487,4.3864,NaN,NaN,NaN,NaN,NaN
