timestamp,mode,U2,RF_amplitude,line_id,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp1,mu1,sigma1,amp2,mu2,sigma2,amp3,mu3,sigma3,amp4,mu4,sigma4,amp5,mu5,sigma5
averaged,lost,-0.2,2.5,0,avg,28.0,48.0,5,0.9907113430893972,-1118.556464607097,0.013148875015144713,0.018746460462524397,40.33455322551297,0.5506488938812413,0.010968159267097459,34.43581068076303,0.44408614852228023,0.022316727732574555,37.59131432930088,2.092214534766417,0.0074304359769082964,32.13369401668053,1.3853333968546189,0.00556390482859528,45.31231830378272,1.6069477882775887
averaged,trapped,-0.2,2.5,0,avg,28.0,48.0,5,0.9711293142394882,-986.0051556435728,0.1852601769172016,-0.027638862091067768,40.303906146339024,0.5553476924030378,-0.01493732506705411,34.18177393824002,0.7208640067023078,-0.03152336566821106,36.96707104974927,1.1633201542323455,-0.006878858509088466,31.681986234128228,0.8662663001606086,-0.01153085179038584,39.10476831142585,0.40572870113074044
averaged,lost,-0.2,2.5,1,avg,51.0,71.0,4,0.9920432610830057,-1098.9677374618175,0.013191172249141193,0.02501754927002409,56.78912930013031,2.8091031575527006,0.03149778974459586,61.07491380842871,1.5267999663505423,0.009956179161885728,64.61580093671215,0.9208173822374288,0.010769620958308143,68.1551036913709,2.257903561830829,,,
averaged,trapped,-0.2,2.5,1,avg,51.0,71.0,5,0.983545636594715,-1029.213479528969,0.19499311544292947,-0.02469967376196669,61.1187504727654,1.230514663663036,-0.02783315410647928,58.07204203419809,4.362301944706192,-0.005839685968001857,68.63171495686359,0.32240026156125084,-0.008372344635945269,64.46325355572003,0.6688541078542045,-0.01729510072521036,69.03547400449098,4.469120848755291
averaged,lost,-0.2,2.5,2,avg,72.0,132.0,5,0.984094041881208,-3094.997975657581,0.014994592381015182,0.005320660965627215,110.38352654902876,2.908167230078336,0.029036617897611316,80.77363209304707,1.779675365261652,0.04719582187161419,102.18633668090514,0.5212578022306272,0.015967782675192027,120.762676072517,1.6079374731356784,0.031252454864733735,100.74686123388163,1.92692821686508
averaged,trapped,-0.2,2.5,2,avg,72.0,132.0,5,0.9743549539084331,-2909.957526738074,0.18478921808565402,-0.05055665941667696,102.42235517650484,0.30454587786369,-0.033151474788681495,80.99062243095459,1.6792263011158948,-0.02899857153355196,100.90200850202439,2.0202142365929276,-0.016443985653672843,120.60505133096123,1.467667684084495,-0.027500805654047968,101.65907200490341,0.6613358954999796
averaged,lost,-0.2,2.5,3,avg,134.0,154.0,3,0.9947329118835389,-1136.0984390322058,0.013415547385262488,0.015754400390258213,142.32782967726558,1.1310337012477298,0.023773622281413286,144.45031663908597,2.0561378503084393,0.0050655001714202405,138.89660546747905,0.6073248674960625,,,,,,
averaged,trapped,-0.2,2.5,3,avg,134.0,154.0,5,0.982849491443051,-1010.4814367046667,0.18988374189712098,-0.019378080063044523,145.67800144356195,1.7597903947506806,-0.012862287031220292,141.73797685324493,0.7021667137483123,-0.004956161106916006,139.00301039360076,0.9573528629812996,-0.002339255715101875,151.5272397035534,2.598116986759455,-0.02623274255101782,143.22110210776466,1.160712215762131
averaged,lost,-0.20500000000000002,2.5,0,avg,30.0,50.0,5,0.9935172883545351,-1127.882843102206,0.015745361154917016,0.021329948340012773,40.483036745751924,0.5804027886317746,0.023364740528928354,37.891910906794536,1.7934756026596301,0.010095644647986228,34.738114167117914,0.4549581308931561,0.005500732310498044,32.95521358888026,1.3218116689102217,0.0028644443257414562,45.49968176072476,0.8027094083503797
averaged,trapped,-0.20500000000000002,2.5,0,avg,30.0,50.0,5,0.9844138950836874,-1017.7149325142304,0.19225576288713897,-0.008072769490873034,34.7094678622019,0.48558180146884083,-0.021999153580297807,40.6027802202398,0.5358323640854421,-0.014066219488704507,39.548464971836715,0.8184945268935175,-0.009239161372109998,35.950917267589034,3.100586939374492,-0.026516347433066433,37.26900898458886,0.9267095919109182
