timestamp,mode,U2,RF_amplitude,line_id,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp1,mu1,sigma1,amp2,mu2,sigma2,amp3,mu3,sigma3,amp4,mu4,sigma4,amp5,mu5,sigma5
20260205_230217,lost,-0.22,2.5,0,3,30.0,51.0,5,0.983778871876733,-1038.012681138097,0.01580733545195707,0.040625736926295224,40.97911312805574,0.4576683562131965,0.015790001884287825,40.15643073820904,0.6471168812397582,0.009735020592299418,35.12662783307084,0.6276015893449598,0.02911910612350821,38.305197751100565,1.4022048836849492,0.003981828550429918,32.92536158817581,0.6584309837757405
20260205_230217,trapped,-0.22,2.5,0,3,30.0,51.0,5,0.9546564567630511,-942.0989410735276,0.18845113534928473,-0.03618930852975205,38.8016644255557,1.3781030335251456,-0.04406639567670699,40.980126321498,0.46140647462048956,-0.012745603220213604,35.59993074023259,0.9204886915683141,-0.009547505717487357,46.28186145206085,0.20000000000000004,-53.83000432858611,69.42123138750257,4.351659847577466
20260206_002100,lost,-0.22,2.5,0,4,30.0,51.0,5,0.991150223895969,-1084.801612698875,0.016457648970154472,0.014737734904810493,35.76955804233768,1.3609924631731865,0.014711156391111684,41.176610423493024,0.20000000000000093,0.026604137579180218,38.21278732801592,0.7751400405810904,0.050136731988812445,40.72261775520902,0.6137168203283189,0.01548932666682175,39.41064825485483,0.4351366541957848
20260206_002100,trapped,-0.22,2.5,0,4,30.0,51.0,4,0.9243118546794866,-906.9382412070364,0.19388084341271603,-0.053543288330113216,40.91811142552134,0.4653994271935686,-0.026129235568813542,39.56321144642598,0.539164273280652,-0.016306047781846245,35.53238199865422,0.2695052074029772,-0.03431789428855175,37.873816514268455,0.7913936842687599,,,
20260205_191959,lost,-0.22,2.5,1,0,52.0,91.0,5,0.9909874320915263,-1984.725437926341,0.014132708127571399,0.030871588051095456,61.98163811572824,0.544856475581968,0.03969011070797927,80.78078495797433,1.5943410181626458,0.02851690166092153,57.21325340343142,2.338394997651371,0.030866444829314197,61.12301804136435,1.3391400196472132,0.012701076821378235,64.75461306940265,6.441899299446046
20260205_191959,trapped,-0.22,2.5,1,0,52.0,91.0,5,0.9410920250786586,-1710.6083076999528,0.19542472231036387,-0.028398585371069564,62.24558763736626,0.3917045762952351,-0.043735694721670104,80.85142983384291,1.6296577593742827,-0.03456315908028692,61.3137628508466,1.0231276557258493,-0.012201027087934106,65.01185135369018,6.251840652593059,-0.020852826641873868,57.76891900216223,2.2937756034678847
20260205_203854,lost,-0.22,2.5,1,1,52.0,91.0,5,0.988722842610402,-1924.6578623844814,0.013266783750858437,0.026970161331239053,61.86196627847946,0.3819980705581385,0.04677282092514036,80.89518122092184,1.559085058642296,0.039600162615122815,61.02243304133671,1.1315405318921308,0.010816027732566732,64.63451433844435,6.71716376975723,0.032294487746636506,57.358127379660345,2.4373763071144596
20260205_203854,trapped,-0.22,2.5,1,1,52.0,91.0,5,0.9447509396248676,-1707.30525152651,0.19245704838569674,-0.03323872330256353,58.90690226220872,3.0977921540442996,-0.04712098529399121,81.04375310955373,1.46127067092924,-0.03623247210568532,61.5955808679995,0.7971341100743035,-0.006883264641038687,69.48185052619438,7.659419472650113,-0.015012198535149691,88.32803581391661,0.20000000000000007
20260205_215732,lost,-0.22,2.5,1,2,52.0,91.0,5,0.9898827279911018,-1932.6043905957324,0.013405909725482276,0.03331255563944157,57.44674420935152,2.3460550243003593,0.05033563574486886,80.98155405540128,1.529400501691453,0.03604815721220209,61.775871366081056,0.5738019392774025,0.010197204171839844,64.30814423480558,7.002855254791921,0.03144085296622787,60.67520760516693,1.0789793293460401
20260205_215732,trapped,-0.22,2.5,1,2,52.0,91.0,5,0.9527502596904879,-1719.1210021669476,0.19082799546483775,-0.022791658343910507,61.9372569409553,0.2208974040533906,-0.05102878761732293,81.05965523368131,1.4270305773267928,-0.04097850932281976,61.25841656469,1.2212503546715805,-0.008976924631785134,67.37240586893573,5.761989975401778,-0.029654559275687886,57.60883562002749,2.3352968277626336
