timestamp,mode,U2,RF_amplitude,line_id,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp,mu,sigma,sigma_group,band,width_class,primary_in_scan
averaged,trapped,-0.245,2.5,1,avg,53.0,90.0,5,0.9343357162527526,-1556.675772389293,0.2354171941219418,-0.0176704462032534,63.05546851679519,0.2,0.2,band_61,narrow,True
averaged,trapped,-0.245,2.5,1,avg,53.0,90.0,5,0.9343357162527526,-1556.675772389293,0.2354171941219418,-0.0389267255016037,81.1085855690646,2.342882870372068,2.342882870372068,band_80,broad,False
averaged,trapped,-0.245,2.5,2,avg,97.0,117.0,4,0.9794067821600028,-903.9557445376896,0.2224488148577087,-0.0311711671667407,107.06560828458822,0.5699287486772919,0.5699287486772919,band_102,narrow,True
averaged,trapped,-0.245,2.5,3,avg,132.0,152.0,4,0.9340414689691594,-856.8737437283756,0.2323418004218086,-0.0135708299669566,133.58237176748722,0.2698646975475905,0.2698646975475905,band_120,narrow,True
averaged,trapped,-0.245,2.5,3,avg,132.0,152.0,4,0.9340414689691594,-856.8737437283756,0.2323418004218086,-0.0533199519491513,143.33467461009826,1.5438972505637278,1.5438972505637278,band_144,broad,False
averaged,trapped,-0.25,2.5,0,avg,32.0,52.0,3,0.993772434133157,-985.604423730238,0.1906864688954337,-0.0814443467697126,41.79693088620209,0.3284803650402607,0.3284803650402607,band_38,narrow,True
averaged,trapped,-0.25,2.5,1,avg,53.0,93.0,4,0.9912159572188558,-1855.4661030332277,0.1914468362044101,-0.0684492405540609,63.15396310671447,0.2734196692125097,0.2734196692125097,band_61,narrow,False
averaged,trapped,-0.25,2.5,1,avg,53.0,93.0,4,0.9912159572188558,-1855.4661030332277,0.1914468362044101,-0.057571184999808,82.32147021550108,1.739760421467054,1.739760421467054,band_80,broad,True
averaged,trapped,-0.25,2.5,2,avg,95.0,115.0,3,0.9955500076915408,-987.1610002343572,0.2021351466000968,-0.0903539690749169,105.348701893961,0.3961976355338219,0.3961976355338219,band_102,narrow,True
averaged,trapped,-0.25,2.5,3,avg,134.0,157.0,5,0.988941981786886,-1141.6585552379174,0.196925862540794,-0.0474440187062922,144.2960396203649,0.9725157673066,0.9725157673066,band_144,broad,True
