RF_amplitude,tickle_frequency,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost
2,125,0.031114452605401653,0.004684517957318836,17291,538,81,8.030754566192627
2,225,0.04225770075375393,0.0046887055611608995,16849,712,79,8.039848566055298
3,187,0.05186232909005186,0.005775577557755775,16968,880,98,8.091020107269287
2,116,0.027313493681206686,0.005357870828722846,17171,469,92,7.9917120933532715
0,263,0.0008297771455666193,0.0017188240872451398,16872,14,29,7.989670753479004
1,282,0.018469814704124326,0.0026897788404064557,16730,309,45,7.986311435699463
0,234,0.0010036011570930987,0.0019481669520042505,16939,17,33,8.122827768325806
6,161,0.05319340329835082,0.007556221889055473,16675,887,126,8.016087770462036
3,204,0.05276110444177671,0.004921968787515006,16660,879,82,8.033455610275269
1,260,0.018676814988290397,0.003278688524590164,17080,319,56,7.929593801498413
0,179,0.0005346640527535199,0.0017228063922057862,16833,9,29,8.018532991409302
0,271,0.0007215441043833805,0.001623474234862606,16631,12,27,7.946576833724976
3,224,0.05412584110494629,0.005312241766025263,16942,917,90,8.022654056549072
6,102,0.04840716774514684,0.009581881533101045,16072,778,154,8.081541776657104
3,231,0.053162520113875476,0.004703552419853942,16158,859,76,8.029332160949707
0,227,0.0007041351939572397,0.001664319549353476,15622,11,26,7.990131855010986
4,191,0.059870550161812294,0.006532422390027568,16686,999,109,8.021376848220825
6,45,0.05424039048200122,0.00787065283709579,16390,889,129,8.114346265792847
4,233,0.055585440200824815,0.0062757755065447375,16731,930,105,8.059856653213501
3,154,0.0464181964274677,0.005253723963162124,16179,751,85,8.010194063186646
6,3,0.05894080996884735,0.006604361370716511,16050,946,106,8.032442092895508
3,125,0.027315695782947638,0.00411270026394942,16291,445,67,8.050178527832031
3,258,0.05291330831231157,0.0059681289608072355,16253,860,97,7.981307506561279
1,32,0.009723396545476506,0.003080082135523614,16558,161,51,7.973029136657715
1,89,0.010985116938341602,0.003307347035199622,16932,186,56,8.013798475265503
0,130,0.0009047044632086852,0.0018697225572979494,16580,15,31,8.034059524536133
2,81,0.034807149576669805,0.005350423330197554,17008,592,91,8.005432605743408
6,207,0.06060606060606061,0.008372383630115589,16005,970,134,8.02957272529602
1,57,0.006313595684687998,0.003248743410567611,16314,103,53,7.978382349014282
6,216,0.0621188305564288,0.00836215026721157,15905,988,133,8.101091146469116
2,277,0.04410055660896691,0.004465104899382225,16349,721,73,8.015368700027466
0,272,0.0009580991313234543,0.0014690853346959632,15656,15,23,7.954052686691284
3,144,0.02894140112185225,0.0055495882563551735,16758,485,93,8.004065990447998
0,215,0.0010289934023364202,0.0013316385206706615,16521,17,22,8.184082984924316
4,53,0.051711924439197164,0.007497048406139315,16940,876,127,8.058251142501831
1,248,0.018982808022922636,0.0031638013371537727,16752,318,53,7.976033449172974
4,159,0.039010644959298686,0.006512210394489668,15970,623,104,8.090426445007324
6,156,0.05638538635628839,0.007694794697704494,15465,872,119,8.010530710220337
1,251,0.016863406408094434,0.003872337767784648,16011,270,62,7.951396465301514
4,240,0.05642793310353632,0.005361930294906166,15666,884,84,8.037242650985718
4,294,0.05432114713861258,0.006329931533393619,15482,841,98,8.089860439300537
4,122,0.04560197197716658,0.006551634665282823,15416,703,101,8.057770252227783
6,204,0.058823529411764705,0.007184553210597216,15589,917,112,8.063178062438965
2,149,0.03597756915128221,0.00447356814315418,15871,571,71,8.036721467971802
3,107,0.05038566807663598,0.006158248320477731,16076,810,99,8.081406116485596
4,280,0.056269494697442295,0.006175920149719277,16030,902,99,8.070605039596558
3,215,0.05163458600672166,0.004827375496486404,16365,845,79,8.040474653244019
2,72,0.0397247980855519,0.004187855219862399,16715,664,70,7.992368459701538
1,142,0.01340974212034384,0.0037249283667621777,17450,234,65,8.032572746276855
0,187,0.0003033796492931254,0.002002305685334628,16481,5,33,7.970414400100708
2,176,0.04397383992525693,0.004484584241669262,16055,706,72,8.04089617729187
1,71,0.01548586914440573,0.0035488450122596465,15498,240,55,8.017060041427612
3,227,0.053075615437889564,0.005981237801422905,15883,843,95,8.108097791671753
3,62,0.013022789882294014,0.00576008014024543,15972,208,92,7.998100757598877
3,106,0.04656507014997581,0.005986937590711176,16536,770,99,8.021468877792358
0,4,0.0004501028806584362,0.0014789094650205761,15552,7,23,7.964775800704956
6,210,0.05623487453827538,0.006878104700038212,15702,883,108,8.13823652267456
6,71,0.04447138390863268,0.006125183436483124,15673,697,96,8.017569780349731
4,96,0.038463916888256754,0.007915404118483705,16171,622,128,8.045701742172241
6,162,0.05424718821848008,0.00776735226495992,16093,873,125,8.14576768875122
0,250,0.000805851723282916,0.0015497148524671461,16132,13,25,7.98552942276001
4,73,0.03400433570764943,0.006131929389903995,16145,549,99,8.049407958984375
1,297,0.016810847291244862,0.0031903797779004846,16299,274,52,7.998088598251343
4,31,0.03198968074814576,0.005417607223476298,15505,496,84,8.142391204833984
1,239,0.017325324059437243,0.003857097692064496,15815,274,61,8.009051084518433
3,232,0.05202673162200987,0.005995877833989132,16011,833,96,8.085318803787231
0,29,0.0005565862708719852,0.0018552875695732839,16170,9,30,7.97764253616333
3,260,0.05372028403828342,0.005125038592158074,16195,870,83,8.070003986358643
3,167,0.03579712870666416,0.005955739452071971,15951,571,95,8.054104328155518
2,231,0.0410272088046469,0.004891470498318557,16355,671,80,8.039155721664429
3,138,0.04277977240917666,0.005415931357634029,16433,703,89,8.055392503738403
0,107,0.000442366026289181,0.0018958543983822042,15824,7,30,8.064323425292969
2,143,0.02602875557759048,0.004028259791769955,16136,420,65,7.96115517616272
2,136,0.0287797147385103,0.004754358161648178,15775,454,75,7.989363431930542
2,12,0.04253138611324622,0.004868050217781194,15612,664,76,8.041871070861816
0,19,0.0006454111268878275,0.0014199044791532206,15494,10,22,8.049259424209595
4,99,0.018893206485327618,0.007302693286881951,14926,282,109,7.969485759735107
4,274,0.05997904662126768,0.006220534311157674,15272,916,95,8.042843341827393
4,211,0.0589981926155435,0.006454944487477408,15492,914,100,8.014291048049927
4,113,0.0515018650611871,0.005758785419802369,15281,787,88,8.1226646900177
0,283,0.0007920792079207921,0.0021782178217821784,15150,12,33,7.940906047821045
0,136,0.0002638522427440633,0.0019129287598944591,15160,4,29,7.9772820472717285
1,99,0.015524936929943722,0.003234361860404942,15459,240,50,8.042391300201416
4,241,0.04986460603658939,0.005878079387094643,15141,755,89,8.011686563491821
6,199,0.05946204259967231,0.007236482796286183,14648,871,106,7.985135555267334
0,198,0.00047008260022832584,0.0017460210865623532,14891,7,26,7.980052709579468
2,137,0.027102062400846113,0.005156002115282919,15128,410,78,8.102771282196045
1,59,0.007563901930099113,0.003390714658320292,15336,116,52,8.005284309387207
6,100,0.05097802786709539,0.007703644158628081,14928,761,115,8.03316879272461
4,271,0.0547321142123837,0.005903111966634585,15585,853,92,8.102577686309814
1,138,0.015271230329991368,0.002523072837129009,15061,230,38,8.109140634536743
1,199,0.018902720147533424,0.003095567410920108,15183,287,47,7.957387924194336
3,169,0.04539813181788491,0.006728068456463518,15309,695,103,7.996248006820679
0,64,0.0008140560341903534,0.0018994640797774913,14741,12,28,7.914456129074097
3,61,0.020953378732320588,0.004779989523310634,15272,320,73,8.043112516403198
4,3,0.05787718265646459,0.006474396703943496,15291,885,99,8.011247873306274
2,179,0.04575372228257397,0.005176049587833088,15649,716,81,7.949647426605225
2,259,0.04539052496798976,0.004737516005121639,15620,709,74,8.075484991073608
3,300,0.058759867583397,0.0063025210084033615,15708,923,99,8.194774627685547
0,186,0.0009766896731345227,0.002083604636020315,15358,15,32,7.969776391983032
6,38,0.05696786090621707,0.00684931506849315,15184,865,104,8.01820993423462
1,250,0.018924173687621518,0.004471808165910564,15430,292,69,8.038309335708618
1,159,0.020944770251981697,0.004253399497325514,15517,325,66,8.100910902023315
6,248,0.06065039569062978,0.007381791580767441,15037,912,111,8.075451135635376
0,168,0.0007477906186267845,0.0021074099252209383,14710,11,31,7.940492153167725
2,74,0.04334697711870093,0.005368046702006308,14903,646,80,8.136440753936768
6,298,0.06156894902282356,0.008336750034167008,14634,901,122,8.06346583366394
6,241,0.05803696443573229,0.00644077289274713,14284,829,92,8.05409836769104
6,79,0.036871738533369953,0.009887393573194177,14564,537,144,8.055580615997314
1,134,0.011107438016528925,0.003834710743801653,15125,168,58,8.09331727027893
4,128,0.03404934494912549,0.005120702267739576,15037,512,77,8.06805682182312
1,275,0.018763578905787084,0.003160181710448351,15189,285,48,8.01059603691101
0,13,0.0010973936899862826,0.0021947873799725653,14580,16,32,7.951960325241089
4,232,0.057461054933041815,0.007174091281770976,14636,841,105,8.130919456481934
4,78,0.050309651381253914,0.00647136594530652,14371,723,93,7.921898365020752
0,268,0.000953483620513519,0.0017707552952393926,14683,14,26,7.959774732589722
6,192,0.06345086163385968,0.007210325185665873,13869,880,100,8.045973539352417
4,204,0.05570770155634226,0.007013559548460357,14971,834,105,8.1303551197052
4,24,0.04411863608850629,0.006658147824332504,14869,656,99,7.990515232086182
6,285,0.059576799287817575,0.007875094158734507,14603,870,115,8.000671863555908
1,246,0.019528849436667804,0.0033458518265619664,14645,286,49,7.961179971694946
2,79,0.0285438499724214,0.004343629343629344,14504,414,63,8.128589630126953
2,191,0.04302821189364725,0.005750625803396252,14781,636,85,8.050709962844849
2,282,0.04378578646008757,0.004378578646008757,14845,650,65,8.068226099014282
6,203,0.062388845415095685,0.006615920893505016,14057,877,93,7.9945900440216064
6,152,0.04525724044687967,0.007614032590905856,14053,636,107,8.08293104171753
2,269,0.04293136450642603,0.006015859994531037,14628,628,88,8.051268577575684
2,58,0.00880553875109229,0.0036969819183975262,14877,131,55,7.95436429977417
1,242,0.02121274128640611,0.003683241252302026,14661,311,54,8.127955436706543
6,43,0.051774204972023515,0.0074367873078829945,14119,731,105,8.072107315063477
6,62,0.047861795525346924,0.007717360521098839,14124,676,109,8.019872188568115
1,104,0.010383329777398477,0.0034848161581679826,14061,146,49,8.072847604751587
6,81,0.04546443332608223,0.011819302443622653,13791,627,163,8.133453369140625
0,28,0.0003514444366345681,0.0013354888592113587,14227,5,19,7.979197025299072
6,120,0.05429158693032816,0.006166276844567297,14109,766,87,8.07869577407837
3,282,0.05413645910969578,0.0066400162612643135,14759,799,98,7.991712808609009
4,284,0.055582208210540746,0.008018641628401069,14591,811,117,8.160745620727539
6,148,0.050961814527706,0.00811082400229687,13932,710,113,8.039484739303589
6,284,0.05704022988505747,0.006824712643678161,13920,794,95,8.024439811706543
0,99,0.00020881186051367718,0.0020185146516322125,14367,3,29,7.984404802322388
0,128,0.0003607763907929865,0.001659571397647738,13859,5,23,8.047799110412598
1,53,0.003888661481784691,0.0032064401691908853,14658,57,47,7.9813079833984375
1,195,0.018965276809371077,0.0031376377074327153,14342,272,45,8.032329559326172
1,181,0.017355316734530404,0.0033375609104866165,14981,260,50,7.938334226608276
3,19,0.05108785458551363,0.005990085375929496,14524,742,87,8.130789518356323
2,16,0.044022980549595074,0.00574513739876791,14447,636,83,8.014517307281494
4,4,0.05717102020699852,0.0073223966767584315,14203,812,104,7.969250440597534
3,35,0.04882000704473406,0.004649524480450863,14195,693,66,8.010687112808228
4,135,0.03560914061404739,0.006448899481284172,14266,508,92,8.144257307052612
3,201,0.05511864870409629,0.006428229501470287,14623,806,94,8.071444511413574
6,87,0.05061481269659708,0.011152416356877323,13988,708,156,8.042316436767578
2,146,0.03525021656560272,0.005197574465249551,15007,529,78,8.14068341255188
2,206,0.04507971412864211,0.004741616272677295,14552,656,69,7.990649223327637
1,74,0.008926119198022522,0.0037764350453172208,14564,130,55,8.067163705825806
6,165,0.05279846618980901,0.006415456087309195,13561,716,87,8.064582586288452
3,202,0.056192262276863233,0.006668055844967702,14397,809,96,8.17385220527649
4,230,0.052757139935928024,0.005384772680798855,14671,774,79,8.051943302154541
2,280,0.048187837007712786,0.005460378131185584,14651,706,80,8.077406644821167
4,109,0.05323301866704521,0.006387962240045426,14089,750,90,8.04033637046814
6,292,0.057217353516332295,0.00659085970884334,13807,790,91,8.149531841278076
0,235,0.0005717552887364208,0.001786735277301315,13992,8,25,7.9732935428619385
3,246,0.05505039825192077,0.0060618876436173965,14187,781,86,8.006524562835693
3,287,0.053636558678395195,0.006078809983551456,13983,750,85,8.026528120040894
3,55,0.0431982076594553,0.00644122383252818,14283,617,92,8.0433828830719
1,286,0.020029108046295655,0.003326633862360524,14429,289,48,7.955854177474976
6,116,0.05619000910810622,0.00861766972605619,14273,802,123,8.07846736907959
4,157,0.03040682231231651,0.008318188172794632,14306,435,119,7.953888893127441
2,204,0.0448709098439873,0.00441805881540798,14486,650,64,8.127652168273926
2,213,0.04337680164722032,0.005078929306794783,14570,632,74,8.058172225952148
0,76,0.00042921525144860146,0.0015022533800701052,13979,6,21,7.9944727420806885
6,127,0.05283814230685369,0.007704048259321172,13759,727,106,8.076110363006592
2,292,0.042459840067935746,0.004670582407472932,14131,600,66,8.105606317520142
3,60,0.02386819685981835,0.005703020488629163,14203,339,81,8.012419939041138
6,57,0.05697546686195533,0.008275357012083486,13655,778,113,7.9820029735565186
6,295,0.05924907762424944,0.008391810750198944,13823,819,116,8.143388032913208
6,195,0.05634205634205634,0.006292006292006292,13986,788,88,7.937105417251587
6,250,0.061575457261531734,0.007578517816803906,13723,845,104,7.934579372406006
6,89,0.04650822669104205,0.011773308957952469,13675,636,161,8.036794662475586
2,229,0.041689905186837704,0.004740658114891244,14344,598,68,8.140258312225342
1,194,0.018770135873371622,0.004552458327496848,14278,268,65,8.020761728286743
2,178,0.041207474844274075,0.004860017797248271,14609,602,71,8.032081127166748
2,31,0.00201949860724234,0.004665738161559889,14360,29,67,7.982744216918945
4,51,0.04954763924229573,0.006007916313259825,14148,701,85,8.12743330001831
6,179,0.05169015112798423,0.008249981747827992,13697,708,113,8.064329385757446
1,31,0.006490299823633157,0.0030335097001763667,14175,92,43,7.994548320770264
4,136,0.038941798941798944,0.005079365079365079,14175,552,72,7.985528945922852
0,88,0.0005693544943420397,0.001779232794818874,14051,8,25,8.12438178062439
2,148,0.036656891495601175,0.005795279988828376,14322,525,83,7.982920169830322
1,70,0.015453604691272852,0.0031735081062435324,14495,224,46,8.006136178970337
6,164,0.054405106509314925,0.00779336450679136,13473,733,105,8.050652027130127
1,5,0.019356635566077147,0.004316947500348141,14362,278,62,8.10546064376831
3,229,0.05090323484105867,0.00658171124492368,14282,727,94,8.042809247970581
3,41,0.03869483371679565,0.006762880847800321,14343,555,97,8.050302505493164
3,163,0.038885334470747136,0.006895571194995379,14067,547,97,7.96691370010376
4,167,0.043303986829861855,0.0060840312075012525,13971,605,85,8.05462121963501
0,236,0.0006335351260030972,0.0020413909615655357,14206,9,29,7.99216890335083
2,10,0.04385599110369753,0.005490686683347234,14388,631,79,8.012723684310913
4,86,0.024154589371980676,0.006489292667099286,13869,335,90,8.120346069335938
0,243,0.0011412268188302425,0.001783166904422254,14020,16,25,7.993777513504028
3,160,0.0389980074010817,0.005977796754910333,14052,548,84,8.024227857589722
3,45,0.040779888587344666,0.006070561348378803,14002,571,85,8.033866882324219
6,91,0.04416819012797075,0.009872029250457038,13675,604,135,8.139830589294434
0,18,0.0009285051067780873,0.002785515320334262,14001,13,39,7.931066989898682
6,274,0.058691399173972904,0.0070284761973770015,13801,810,97,7.995508909225464
4,224,0.05627066188366041,0.007807554336357881,14217,800,111,8.055558681488037
1,43,0.01063679909833756,0.003240349394195548,14196,151,46,8.126625061035156
6,171,0.03566509604929322,0.010003624501631026,13795,492,138,8.00284194946289
4,168,0.04519572953736655,0.006334519572953737,14050,635,89,8.01549506187439
0,124,0.00014247043738424277,0.0017096452486109132,14038,2,24,7.958862066268921
3,195,0.05153330983433204,0.005992245329573493,14185,731,85,8.127050876617432
2,294,0.04560763401627842,0.0044204322200392925,14252,650,63,8.032539129257202
2,29,0.009813611974018638,0.00501270827449873,14164,139,71,8.01662826538086
2,278,0.04634920634920635,0.004021164021164021,14175,657,57,8.108249425888062
4,147,0.044587813620071685,0.006738351254480287,13950,622,94,8.112271547317505
6,300,0.057251350956623336,0.007083394187235285,13694,784,97,8.053466558456421
1,288,0.01782831473292623,0.0037200814206499616,14247,254,53,8.003876209259033
0,248,0.0010515984296130118,0.0021031968592260235,14264,15,30,7.996001243591309
3,278,0.05345132743362832,0.005805309734513275,14125,755,82,8.107760667800903
1,93,0.013988978380669776,0.003532570298148933,14154,198,50,8.013335227966309
1,92,0.013184150513112884,0.004062143671607754,14032,185,57,7.9725661277771
2,127,0.03312269981251302,0.005138532046385667,14401,477,74,8.165113925933838
1,64,0.0145887659454507,0.0033829022482204526,14189,207,48,8.001308917999268
0,296,0.0009770395701025891,0.0021634447623700187,14329,14,31,7.95212721824646
0,112,0.00042878582148216966,0.003144429357535911,13993,6,44,8.023209810256958
4,273,0.05972348936767492,0.006175871991016914,14249,851,88,8.213995218276978
3,265,0.0586535072259429,0.005216778286922806,14185,832,74,8.042916536331177
3,79,0.04952407228583253,0.005724927576217409,14498,718,83,7.925362825393677
3,121,0.03506667607422564,0.005856205461087984,14173,497,83,7.991758108139038
3,102,0.048723897911832945,0.007733952049497293,14223,693,110,8.133241891860962
0,300,0.001367299942429476,0.002734599884858952,13896,19,38,7.958173751831055
4,237,0.056296296296296296,0.006913580246913581,14175,798,98,7.991029977798462
3,116,0.04924162257495591,0.006349206349206349,14175,698,90,8.072435140609741
6,286,0.05874701929330154,0.006864657851000795,13839,813,95,8.139760255813599
0,147,0.0008053298191668497,0.00248920125924299,13659,11,34,8.004781007766724
1,94,0.016696813691387227,0.003756783080562126,14374,240,54,8.020986080169678
3,190,0.05373863482154974,0.004681775003392591,14738,792,69,8.072502136230469
6,20,0.0544550990410863,0.00888919997200252,14287,778,127,8.147282123565674
0,189,0.001333426907151379,0.0024563127236999086,14249,19,35,8.021305561065674
2,134,0.03464219170519633,0.005658684700848802,14491,502,82,8.009020328521729
1,267,0.022257996780289772,0.003639672429481347,14287,318,52,7.9493248462677
2,185,0.04582026455747989,0.004295649802263739,14666,672,63,8.082652807235718
1,279,0.02130770837685398,0.0034816516955643757,14361,306,50,8.032811641693115
0,20,0.0005629045876723895,0.001829439909935266,14212,8,26,7.995288133621216
4,23,0.047549019607843135,0.006372549019607843,14280,679,91,8.099671125411987
2,70,0.0442018731891382,0.005794757765649215,14841,656,86,7.9637768268585205
6,289,0.06325515280739161,0.00767590618336887,14070,890,108,7.985473871231079
3,128,0.02932765844250848,0.006650262685376072,15037,441,100,8.055744171142578
6,142,0.05798633129007257,0.007045726766715987,14193,823,100,8.147151708602905
6,264,0.05450898932741208,0.0068762982594370034,13961,761,96,8.06083607673645
6,125,0.051607445008460234,0.008178228990411731,14184,732,116,8.001365661621094
3,51,0.048025686569203446,0.004440497335701598,14638,703,65,8.005630493164062
4,123,0.04658449968665135,0.005918807882459439,14361,669,85,8.097458362579346
1,56,0.0006196640044064996,0.003236023134122831,14524,9,47,7.960561037063599
6,281,0.05952465413267116,0.006243348705214615,14095,839,88,8.012358903884888
3,2,0.05192136447701897,0.005205836016165491,14599,758,76,8.040671348571777
3,83,0.021247708913176296,0.006313217025320752,14731,313,93,8.090884447097778
0,138,0.000904284919309961,0.001808569838619922,14376,13,26,8.009409189224243
4,198,0.05529346468710975,0.005550159567087554,14414,797,80,8.042108058929443
1,218,0.021962034086185394,0.0027019537203824304,14434,317,39,7.974315404891968
2,175,0.04384462560800165,0.0037678975131876413,14597,640,55,8.15314245223999
0,146,0.0016142616507580012,0.0014738910724312183,14248,23,21,7.9748375415802
4,15,0.05903903057629985,0.006411159644920389,14194,838,91,8.072028636932373
4,104,0.04687392293375612,0.006479630523195699,14507,680,94,7.972397804260254
2,170,0.04617387134342673,0.00479550592587518,14597,674,70,8.13191556930542
4,173,0.04100773601697816,0.005613746833709865,14607,599,82,8.091303586959839
0,201,0.0010402940564532908,0.0015951175532283792,14419,15,23,7.947552680969238
2,198,0.04773561811505508,0.004691962464300286,14706,702,69,8.13032841682434
0,121,0.00048229295852280556,0.0022047678103899685,14514,7,32,7.943639278411865
0,251,0.0013930486870516125,0.0019502681618722574,14357,20,28,8.018236637115479
4,180,0.05975035809289953,0.006138735420503376,14661,876,90,8.06638240814209
6,282,0.06092836514756639,0.00767767838275692,14197,865,109,8.169543981552124
2,118,0.02667744543249798,0.004580975478307734,14844,396,68,8.04352355003357
4,163,0.0545777146912704,0.006174591909155429,14090,769,87,8.090330600738525
3,243,0.05472227929593863,0.00650640367098144,14601,799,95,8.049411535263062
3,182,0.053933193305779524,0.006301239921403889,14759,796,93,8.123874187469482
2,157,0.029800203183203523,0.004470030477480528,14765,440,66,8.006800413131714
4,82,0.051985859846121855,0.006723504540098427,14427,750,97,8.014062881469727
0,199,0.0015421281368288237,0.001612224870321043,14266,22,23,7.972396373748779
6,33,0.05388667425968109,0.007047266514806378,14048,757,99,8.157140493392944
1,98,0.01961585615038823,0.004086636697997548,14682,288,60,7.984033823013306
3,173,0.056864894491641546,0.005549465607015621,14596,830,81,8.181330442428589
6,167,0.03387826086956522,0.008417391304347826,14375,487,121,7.961937665939331
2,171,0.04257940854326397,0.005065717415115006,14608,622,74,8.13162088394165
0,24,0.0009639881567169318,0.0021345452041589205,14523,14,31,8.00344467163086
0,162,0.0014835747085835394,0.001624867537972448,14155,21,23,7.956287622451782
2,215,0.047839195979899496,0.005628140703517588,14925,714,84,8.042822360992432
3,20,0.05705110685979776,0.005875922383164799,14636,835,86,8.158362865447998
1,3,0.022076860179885527,0.003338784409920959,14676,324,49,7.9975128173828125
1,276,0.024446462247677585,0.004190822099601872,14317,350,60,7.899572134017944
6,144,0.054362463675668014,0.008221702459423063,14109,767,116,8.161882877349854
4,134,0.04239244491080797,0.006155998600909409,14295,606,88,8.061437606811523
6,110,0.05165843330980946,0.007410021171489062,14170,732,105,8.042287588119507
6,260,0.06067064506962205,0.008809320829781187,14076,854,124,8.001620292663574
4,205,0.05650603230863609,0.00620271283484425,14671,829,91,8.102759838104248
1,255,0.021264843965755315,0.005454294393813864,14484,308,79,8.00087571144104
4,65,0.03072321914083741,0.00632137030995106,14712,452,93,8.014860391616821
2,144,0.03467666354264293,0.005087695809345294,14938,518,76,8.028771877288818
0,74,0.0007599834185435954,0.0026944866657454747,14474,11,39,8.111721992492676
1,63,0.016156290137227067,0.003109578854863787,14793,239,46,7.977729320526123
6,143,0.05050574084199016,0.007039365773646802,14632,739,103,8.04581618309021
2,142,0.023413897280966767,0.0048750343312276845,14564,341,71,7.9823267459869385
3,222,0.055906099464007056,0.007191804057263044,14739,824,106,8.163191080093384
2,98,0.03874190064794816,0.005534557235421166,14816,574,82,8.063405275344849
4,275,0.05676417430885602,0.004484905281478011,14939,848,67,8.09072470664978
3,289,0.05502425502425502,0.005336105336105336,14430,794,77,8.0372633934021
3,30,0.018592118558437183,0.004580666891209162,14845,276,68,8.06145167350769
1,271,0.023859411963501182,0.0033119297059817504,14795,353,49,8.03224515914917
1,177,0.021099018495025705,0.00340522133938706,14977,316,51,8.066246747970581
2,6,0.046916076845298284,0.0053252443545669026,14835,696,79,8.01340651512146
6,174,0.047840349917987975,0.008884636413340623,14632,700,130,8.143836736679077
6,294,0.06136572275969211,0.007414730598121601,14161,869,105,8.074244260787964
4,72,0.023214038966422552,0.00787619179217908,14474,336,114,8.035724878311157
4,225,0.054732198249121115,0.0065485627628041635,14507,794,95,8.165534973144531
3,162,0.037224926304243504,0.005964214711729622,14587,543,87,8.002155780792236
4,32,0.038328490383284904,0.006019095060190951,14454,554,87,8.063965797424316
0,55,0.000683480281593876,0.002255484929259791,14631,10,33,7.9965667724609375
1,165,0.021706381813201864,0.003971514653519584,14604,317,58,8.121572732925415
0,137,0.0011212333566923615,0.0023125437981779957,14270,16,33,7.981261253356934
4,299,0.05526806044297247,0.00524391085351549,14493,801,76,8.065922737121582
3,24,0.04250730485598998,0.005356894392653402,14374,611,77,8.00478458404541
2,285,0.04663526244952894,0.004979811574697173,14860,693,74,8.123411655426025
4,64,0.033503026967528896,0.006604292790313704,14536,487,96,8.009060621261597
4,174,0.04543894570663738,0.006726611297961425,14569,662,98,8.064312219619751
2,208,0.04845158229992546,0.005285627159991868,14757,715,78,8.020285844802856
3,164,0.039739590397395906,0.005967720059677201,14746,586,88,8.121021509170532
1,47,0.016810726196147825,0.002994623290002042,14693,247,44,7.96271824836731
0,237,0.001517136749189711,0.0026205089304185917,14501,22,38,8.011470079421997
3,140,0.04712860960823936,0.005736262303630793,15341,723,88,8.029592275619507
1,79,0.01990894883468098,0.0031935856492491675,14717,293,47,8.130382061004639
1,167,0.024196288996125876,0.003874124923537008,14713,356,57,8.047914028167725
0,12,0.002009145074130525,0.002147706803380906,14434,29,31,8.057891607284546
4,172,0.04313483068892094,0.00494539460127756,14559,628,72,8.022261142730713
3,97,0.002980935875216638,0.005268630849220104,14425,43,76,8.06470012664795
4,290,0.059392071718728116,0.00581313909511136,14278,848,83,8.00494647026062
6,166,0.04210601821963991,0.008105587834445161,13941,587,113,8.002060890197754
3,72,0.04119181655911026,0.006178772483866539,14566,600,90,8.150235176086426
3,100,0.041313488620436496,0.004872188480277648,14983,619,73,7.992293119430542
0,217,0.0016998708098184539,0.0024478139661385733,14707,25,36,7.955924987792969
4,41,0.05291258813060442,0.005749880210828941,14609,773,84,7.984091281890869
4,239,0.06308825535397626,0.006206520256445232,14662,925,91,8.222853183746338
1,258,0.025860299651091195,0.004241636450708079,14617,378,62,8.058499097824097
1,125,0.020144456961102643,0.0034457623749254524,15091,304,52,8.126009225845337
1,244,0.023772306890712518,0.004493942946463462,15354,365,69,8.002151727676392
3,257,0.058115702479338845,0.004694214876033058,15125,879,71,8.20230484008789
3,194,0.05474677055566947,0.0062196705625042715,14631,801,91,8.03278923034668
4,48,0.051079734219269105,0.006090808416389812,14448,738,88,8.030059337615967
3,38,0.04943607753089755,0.00594313500371446,14807,732,88,8.008706092834473
2,265,0.049149081007488084,0.003948264125255276,14690,722,58,8.125664472579956
1,139,0.020245398773006136,0.004498977505112475,14670,297,66,8.011680603027344
6,134,0.047762871391444826,0.008709700077263469,14237,680,124,8.02932620048523
6,56,0.056343965153856965,0.007587466629197696,14234,802,108,8.014313220977783
4,75,0.041106986162672964,0.007627404657441782,14815,609,113,8.177200078964233
3,58,0.037342156796542646,0.005064487811466001,14809,553,75,8.067394971847534
1,132,0.012652135047789314,0.004125696211235646,14543,184,60,7.955573797225952
0,152,0.0014621918952792091,0.0018103328227266396,14362,21,26,7.985270738601685
0,247,0.0007746478873239436,0.0022535211267605635,14200,11,32,8.082599401473999
6,7,0.06386808755760369,0.0067684331797235025,13888,887,94,8.099878311157227
4,149,0.05024121295658167,0.005926946933149552,14510,729,86,7.952542781829834
0,281,0.0008951934995179727,0.0022724142680071615,14522,13,33,8.124895334243774
2,232,0.04842729170876271,0.00538829393143396,14847,719,80,8.006910800933838
3,237,0.05817099567099567,0.00588474025974026,14784,860,87,8.028784275054932
2,192,0.04921928038017651,0.004887983706720978,14730,725,72,8.011209964752197
2,64,0.02362099940115776,0.005921884356909974,15029,355,89,8.164621114730835
4,207,0.05787870396012185,0.006923289947382997,14444,836,100,8.052452802658081
1,84,0.014853499728703201,0.003594682582745524,14744,219,53,8.022194147109985
3,122,0.04018912529550828,0.005771102767348074,14382,578,83,8.080901622772217
3,165,0.03720995052609574,0.006619747752769842,14351,534,95,8.147495746612549
2,4,0.05032275976955647,0.005414034844172972,14407,725,78,8.044568538665771
3,175,0.05368435523783338,0.005155347814132526,14548,781,75,8.01500654220581
2,196,0.052347320315745745,0.004846974103309791,14442,756,70,7.977220296859741
2,82,0.046971405824985074,0.004577721754129901,15073,708,69,8.133041620254517
4,21,0.05265257279617072,0.006249168993484909,15042,792,94,8.033989429473877
3,295,0.057556723496987566,0.005255736444045635,15602,898,82,8.098664045333862
