key,timestamp,date,time,data_type,fit_kind,model,sign_mode,status,fail_reason,RF_set,RF_meas,fit_extreme,score_R2,score_AICc,score_BIC,score_SSE,score_RMSE,keep,note,amp1_Value,amp1_Sigma1,amp1_CI95_width,amp1_CI95_low,amp1_CI95_high,amp2_Value,amp2_Sigma1,amp2_CI95_width,amp2_CI95_low,amp2_CI95_high,base_Value,base_Sigma1,base_CI95_width,base_CI95_low,base_CI95_high,center1_Value,center1_Sigma1,center1_CI95_width,center1_CI95_low,center1_CI95_high,center2_Value,center2_Sigma1,center2_CI95_width,center2_CI95_low,center2_CI95_high,sigma1_Value,sigma1_Sigma1,sigma1_CI95_width,sigma1_CI95_low,sigma1_CI95_high,sigma2_Value,sigma2_Sigma1,sigma2_CI95_width,sigma2_CI95_low,sigma2_CI95_high
20251215_173206_lost_single,20251215_173206,20251215,173206,lost,single,single_gaussian,peak,ok,,6,12.70159184,0.035328757,0.648016694,-613.1343741,-605.4051643,0.002280487,0.00611433,1,,0.026482,0.0023459,0.0046562,0.021825,0.031138,NaN,NaN,NaN,NaN,NaN,0.008847,0.0025527,0.0050667,0.0037804,0.013914,35.6224,0.10925,0.21684,35.4056,35.8392,NaN,NaN,NaN,NaN,NaN,3.8998,0.43757,0.86852,3.0312,4.7683,NaN,NaN,NaN,NaN,NaN
20251215_173206_trapped_double,20251215_173206,20251215,173206,trapped,double,double_gaussian,dip,ok,,6,12.70159184,0.061840909,NaN,NaN,NaN,NaN,NaN,1,,0.022935,0.0039353,0.0078165,0.015119,0.030752,0.022773,0.0030474,0.006053,0.01672,0.028826,0.10107,0.0041475,0.0082381,0.092829,0.10931,35.9653,0.19486,0.38704,35.5783,36.3524,38.357,0.057406,0.11402,38.243,38.471,4.1228,0.82178,1.6323,2.4905,5.7551,0.55704,0.092902,0.18453,0.37251,0.74157
20251215_173206_trapped_single,20251215_173206,20251215,173206,trapped,single,single_gaussian,dip,ok,,6,12.70159184,0.076961103,0.638540903,-617.179379,-609.4501693,0.002134169,0.005914928,1,,0.029244,0.0080883,0.016054,0.01319,0.045298,NaN,NaN,NaN,NaN,NaN,0.1062,0.0086367,0.017143,0.089062,0.12335,36.2875,0.17111,0.33963,35.9479,36.6272,NaN,NaN,NaN,NaN,NaN,4.9937,1.3046,2.5894,2.4043,7.5831,NaN,NaN,NaN,NaN,NaN
20251215_174013_lost_double,20251215_174013,20251215,174013,lost,double,double_gaussian,peak,ok,,6,12.7265679,0.081731159,NaN,NaN,NaN,NaN,NaN,1,,0.028593,0.0012592,0.0024868,0.026106,0.03108,0.037112,0.0018238,0.0036018,0.03351,0.040714,0.018134,0.00058777,0.0011608,0.016973,0.019295,75.7206,0.10052,0.19852,75.5221,75.9191,76.8619,0.031406,0.062023,76.7999,76.9239,4.0562,0.18613,0.36759,3.6886,4.4238,0.88193,0.054089,0.10682,0.7751,0.98875
20251215_174013_lost_single,20251215_174013,20251215,174013,lost,single,single_gaussian,peak,ok,,6,12.7265679,0.049608741,0.729360371,-948.5418642,-938.4980488,0.007752682,0.008761234,1,,0.031125,0.00093766,0.0018514,0.029273,0.032976,NaN,NaN,NaN,NaN,NaN,0.018484,0.00060663,0.0011978,0.017286,0.019682,75.8413,0.083045,0.16397,75.6773,76.0053,NaN,NaN,NaN,NaN,NaN,3.8046,0.15688,0.30975,3.4948,4.1143,NaN,NaN,NaN,NaN,NaN
20251215_174013_trapped_double,20251215_174013,20251215,174013,trapped,double,double_gaussian,dip,ok,,6,12.7265679,0.032392463,NaN,NaN,NaN,NaN,NaN,1,,0.028064,0.0017382,0.0034329,0.024631,0.031496,0.028717,0.0024108,0.0047611,0.023956,0.033478,0.087675,0.0010313,0.0020368,0.085638,0.089711,75.7277,0.14875,0.29378,75.4339,76.0215,76.8457,0.061082,0.12063,76.7251,76.9663,4.6675,0.33804,0.66761,3.9998,5.3351,1.0347,0.10743,0.21216,0.82257,1.2469
20251215_174013_trapped_single,20251215_174013,20251215,174013,trapped,single,single_gaussian,dip,ok,,6,12.7265679,0.049700636,0.804643438,-988.3446144,-978.300799,0.0052276,0.007194332,1,,0.035897,0.0014785,0.0029192,0.032978,0.038816,NaN,NaN,NaN,NaN,NaN,0.085597,0.00087277,0.0017232,0.083874,0.087321,76.1012,0.10774,0.21274,75.8885,76.3139,NaN,NaN,NaN,NaN,NaN,3.5289,0.19444,0.38392,3.145,3.9129,NaN,NaN,NaN,NaN,NaN
20251215_175327_lost_double,20251215_175327,20251215,175327,lost,double,double_gaussian,peak,ok,,6,12.73518182,0.027371041,NaN,NaN,NaN,NaN,NaN,1,,0.0048152,0.0037582,0.0075251,-0.0027099,0.01234,0.011535,0.008086,0.016191,-0.0046555,0.027726,0.013124,0.00054783,0.0010969,0.012027,0.014221,92.8313,1.5808,3.1652,89.6661,95.9965,94.0131,0.082115,0.16442,93.8486,94.1775,1.5068,1.1886,2.38,-0.87314,3.8868,0.81908,0.25834,0.51728,0.30179,1.3364
20251215_175327_lost_single,20251215_175327,20251215,175327,lost,single,single_gaussian,peak,ok,,6,12.73518182,0.026031275,0.861353214,-508.1494052,-502.406228,0.000136043,0.001821573,1,,0.012419,0.00085348,0.0017059,0.010713,0.014125,NaN,NaN,NaN,NaN,NaN,0.013612,0.00039916,0.00079782,0.012815,0.01441,93.7479,0.060643,0.12121,93.6266,93.8691,NaN,NaN,NaN,NaN,NaN,1.1452,0.10031,0.20049,0.94475,1.3457,NaN,NaN,NaN,NaN,NaN
20251215_175327_trapped_double,20251215_175327,20251215,175327,trapped,double,double_gaussian,dip,ok,,6,12.73518182,0.066175939,NaN,NaN,NaN,NaN,NaN,1,,0.011357,0.0048808,0.0097729,0.0015837,0.02113,0.024972,0.0053991,0.010811,0.014162,0.035783,0.092078,0.00090327,0.0018086,0.090269,0.093886,92.7466,0.531,1.0632,91.6833,93.8098,93.982,0.23161,0.46375,93.5183,94.4458,0.76711,0.48583,0.97279,-0.20568,1.7399,0.73939,0.20727,0.41502,0.32438,1.1544
20251215_175327_trapped_single,20251215_175327,20251215,175327,trapped,single,single_gaussian,dip,ok,,6,12.73518182,0.068471552,0.808668484,-446.1004173,-440.3572401,0.000617922,0.003882173,1,,0.02372,0.0021247,0.0042468,0.019474,0.027967,NaN,NaN,NaN,NaN,NaN,0.092192,0.0010095,0.0020178,0.090174,0.09421,93.6788,0.080216,0.16033,93.5184,93.8391,NaN,NaN,NaN,NaN,NaN,1.1646,0.13333,0.26649,0.89807,1.4311,NaN,NaN,NaN,NaN,NaN
20251215_175907_lost_double,20251215_175907,20251215,175907,lost,double,double_gaussian,peak,ok,,6,12.7397561,0.066135263,NaN,NaN,NaN,NaN,NaN,1,,0.021687,0.0040302,0.0080299,0.013657,0.029717,0.034803,0.00527,0.0105,0.024303,0.045303,0.014969,0.0013868,0.0027631,0.012206,0.017732,113.1796,0.33301,0.6635,112.5161,113.8431,114.414,0.064933,0.12937,114.2847,114.5434,2.2341,0.33172,0.66092,1.5731,2.895,0.93615,0.12522,0.24949,0.68666,1.1856
20251215_175907_lost_single,20251215_175907,20251215,175907,lost,single,single_gaussian,peak,ok,,6,12.7397561,0.053271344,0.86645963,-514.0474348,-507.1896974,0.001797337,0.00593649,1,,0.037403,0.0016717,0.0033272,0.034076,0.04073,NaN,NaN,NaN,NaN,NaN,0.015868,0.0010529,0.0020956,0.013773,0.017964,113.8783,0.061269,0.12194,113.7564,114.0003,NaN,NaN,NaN,NaN,NaN,1.8769,0.11422,0.22733,1.6496,2.1043,NaN,NaN,NaN,NaN,NaN
20251215_175907_trapped_double,20251215_175907,20251215,175907,trapped,double,double_gaussian,dip,ok,,6,12.7397561,0.042830511,NaN,NaN,NaN,NaN,NaN,1,,0.011947,0.0019682,0.0039214,0.0080253,0.015868,0.045267,0.0015506,0.0030894,0.042178,0.048357,0.088167,0.00078583,0.0015657,0.086601,0.089732,111.8909,0.21559,0.42956,111.4614,112.3205,114.2203,0.068537,0.13655,114.0837,114.3568,1.0245,0.25704,0.51213,0.51241,1.5367,1.369,0.093943,0.18717,1.1819,1.5562
20251215_175907_trapped_single,20251215_175907,20251215,175907,trapped,single,single_gaussian,dip,ok,,6,12.7397561,0.045446507,0.930082989,-554.5709982,-547.7132609,0.000811985,0.003990147,1,,0.041939,0.001848,0.0036781,0.038261,0.045617,NaN,NaN,NaN,NaN,NaN,0.087385,0.0010091,0.0020083,0.085377,0.089394,114.0525,0.055105,0.10968,113.9428,114.1621,NaN,NaN,NaN,NaN,NaN,1.6605,0.096239,0.19154,1.4689,1.852,NaN,NaN,NaN,NaN,NaN
20251216_140715_lost_double,20251216_140715,20251216,140715,lost,double,double_gaussian,peak,ok,,8,12.90295918,0.037084396,NaN,NaN,NaN,NaN,NaN,1,,0.01922,0.00089912,0.0017859,0.017434,0.021006,0.02085,0.001786,0.0035475,0.017303,0.024398,0.0089296,0.00088388,0.0017556,0.0071739,0.010685,35.7563,0.16489,0.32752,35.4288,36.0839,38.8105,0.041827,0.083079,38.7274,38.8936,3.0515,0.32575,0.64702,2.4044,3.6985,0.96003,0.085074,0.16898,0.79105,1.129
20251216_140715_lost_single,20251216_140715,20251216,140715,lost,single,single_gaussian,peak,ok,,8,12.90295918,0.028350382,0.533455452,-614.1201055,-606.3908957,0.002243931,0.006065126,1,,0.020416,0.0014054,0.0027896,0.017626,0.023205,NaN,NaN,NaN,NaN,NaN,0.0079346,0.0014968,0.002971,0.0049636,0.010906,36.0508,0.10049,0.19946,35.8513,36.2502,NaN,NaN,NaN,NaN,NaN,3.5357,0.338,0.67088,2.8648,4.2066,NaN,NaN,NaN,NaN,NaN
20251216_140715_trapped_double,20251216_140715,20251216,140715,trapped,double,double_gaussian,dip,ok,,8,12.90295918,0.059035792,NaN,NaN,NaN,NaN,NaN,1,,0.024988,0.0095606,0.01899,0.0059978,0.043978,0.016363,0.0024061,0.0047791,0.011584,0.021142,0.096254,0.00994,0.019744,0.076511,0.116,36.5429,0.22707,0.45102,36.0919,36.9939,38.9805,0.096236,0.19115,38.7893,39.1716,5.6567,1.8255,3.626,2.0307,9.2827,0.82553,0.15291,0.30372,0.52181,1.1292
20251216_140715_trapped_single,20251216_140715,20251216,140715,trapped,single,single_gaussian,dip,ok,,8,12.90295918,0.062338473,0.485114478,-610.5709254,-602.8417157,0.002378363,0.006244162,1,,0.018361,0.0029091,0.0057742,0.012587,0.024135,NaN,NaN,NaN,NaN,NaN,0.080699,0.0012115,0.0024047,0.078295,0.083104,38.4922,0.18538,0.36795,38.1242,38.8601,NaN,NaN,NaN,NaN,NaN,1.5006,0.29669,0.58888,0.91171,2.0895,NaN,NaN,NaN,NaN,NaN
20251216_141520_lost_double,20251216_141520,20251216,141520,lost,double,double_gaussian,peak,ok,,8,12.8923871,0.072769907,NaN,NaN,NaN,NaN,NaN,1,,0.028475,0.0017587,0.003483,0.024992,0.031958,0.02826,0.0020851,0.0041294,0.024131,0.03239,0.018138,0.000641,0.0012695,0.016869,0.019408,77.6263,0.095118,0.18838,77.4379,77.8147,78.5146,0.042092,0.083362,78.4312,78.5979,3.0866,0.16501,0.3268,2.7598,3.4134,0.89624,0.076793,0.15208,0.74416,1.0483
20251216_141520_lost_single,20251216_141520,20251216,141520,lost,single,single_gaussian,peak,ok,,8,12.8923871,0.063645752,0.89818809,-788.8303537,-780.0708006,0.002109531,0.00526849,1,,0.043591,0.0015982,0.0031637,0.040428,0.046755,NaN,NaN,NaN,NaN,NaN,0.020054,0.00076904,0.0015224,0.018532,0.021577,78.0476,0.061592,0.12193,77.9257,78.1695,NaN,NaN,NaN,NaN,NaN,2.1885,0.10276,0.20342,1.9851,2.3919,NaN,NaN,NaN,NaN,NaN
20251216_141520_trapped_double,20251216_141520,20251216,141520,trapped,double,double_gaussian,dip,ok,,8,12.8923871,0.018201045,NaN,NaN,NaN,NaN,NaN,1,,0.027356,0.0028237,0.0055922,0.021764,0.032948,0.033833,0.0037293,0.0073857,0.026447,0.041218,0.075114,0.0013201,0.0026144,0.0725,0.077729,77.3893,0.21687,0.42951,76.9597,77.8188,78.7308,0.068624,0.13591,78.5949,78.8667,3.1718,0.31677,0.62735,2.5444,3.7991,0.87881,0.11855,0.23478,0.64403,1.1136
20251216_141520_trapped_single,20251216_141520,20251216,141520,trapped,single,single_gaussian,dip,ok,,8,12.8923871,0.036407078,0.808307443,-739.3627334,-730.6031803,0.00404449,0.007294997,1,,0.037866,0.0019085,0.0037781,0.034087,0.041644,NaN,NaN,NaN,NaN,NaN,0.074273,0.0010957,0.0021691,0.072104,0.076442,77.8875,0.097637,0.19328,77.6942,78.0808,NaN,NaN,NaN,NaN,NaN,2.6004,0.17376,0.34397,2.2565,2.9444,NaN,NaN,NaN,NaN,NaN
20251216_142522_lost_double,20251216_142522,20251216,142522,lost,double,double_gaussian,peak,ok,,8,12.88619512,0.023592686,NaN,NaN,NaN,NaN,NaN,1,,0.0035344,0.00086461,0.001722,0.0018123,0.0052564,0.012891,0.0011809,0.002352,0.010539,0.015243,0.009412,0.0010066,0.0020049,0.0074071,0.011417,90,NaN,NaN,NaN,NaN,95.3224,0.056101,0.11174,95.2107,95.4341,5.2867,3.6223,7.2145,-1.9279,12.5012,1.2084,0.12515,0.24926,0.95914,1.4577
20251216_142522_lost_single,20251216_142522,20251216,142522,lost,single,single_gaussian,peak,ok,,8,12.88619512,0.023560579,0.827798103,-634.5817667,-627.7240294,0.000169126,0.001821042,1,,0.012333,0.00094182,0.0018745,0.010458,0.014207,NaN,NaN,NaN,NaN,NaN,0.011228,0.0003751,0.00074657,0.010481,0.011974,95.2513,0.070882,0.14108,95.1102,95.3924,NaN,NaN,NaN,NaN,NaN,1.1847,0.11245,0.22381,0.96091,1.4085,NaN,NaN,NaN,NaN,NaN
20251216_142522_trapped_double,20251216_142522,20251216,142522,trapped,double,double_gaussian,dip,ok,,8,12.88619512,0.067445803,NaN,NaN,NaN,NaN,NaN,1,,0.0069891,0.0018102,0.0036053,0.0033838,0.010594,0.01944,0.0015394,0.0030661,0.016374,0.022506,0.086983,0.00098381,0.0019594,0.085023,0.088942,90,NaN,NaN,NaN,NaN,95.1265,0.10027,0.19971,94.9268,95.3262,2.4758,0.8573,1.7075,0.7683,4.1832,1.4762,0.16083,0.32033,1.1558,1.7965
20251216_142522_trapped_single,20251216_142522,20251216,142522,trapped,single,single_gaussian,dip,ok,,8,12.88619512,0.067059352,0.712318386,-564.9993482,-558.1416109,0.000661827,0.003602361,1,,0.017237,0.001831,0.0036442,0.013592,0.020881,NaN,NaN,NaN,NaN,NaN,0.084296,0.00078152,0.0015555,0.082741,0.085851,95.1118,0.10638,0.21173,94.9,95.3235,NaN,NaN,NaN,NaN,NaN,1.2865,0.17158,0.34149,0.94504,1.628,NaN,NaN,NaN,NaN,NaN
20251216_143214_lost_double,20251216_143214,20251216,143214,lost,double,double_gaussian,peak,ok,,8,12.92907317,0.047442058,NaN,NaN,NaN,NaN,NaN,1,,0.012868,0.0090432,0.018018,-0.0051504,0.030886,0.028578,0.018495,0.036849,-0.0082717,0.065427,0.011485,0.0021534,0.0042904,0.0071941,0.015775,114.3887,2.1878,4.359,110.0297,118.7477,116.3263,0.086113,0.17157,116.1547,116.4979,2.5001,1.8878,3.7614,-1.2612,6.2615,1.3758,0.3365,0.67045,0.70539,2.0463
20251216_143214_lost_single,20251216_143214,20251216,143214,lost,single,single_gaussian,peak,ok,,8,12.92907317,0.04707682,0.884665987,-546.110331,-539.2525937,0.000958508,0.004335235,1,,0.032944,0.0017268,0.0034369,0.029507,0.036381,NaN,NaN,NaN,NaN,NaN,0.014133,0.00099318,0.0019767,0.012156,0.016109,115.9396,0.068228,0.13579,115.8038,116.0754,NaN,NaN,NaN,NaN,NaN,1.748,0.1215,0.24183,1.5062,1.9898,NaN,NaN,NaN,NaN,NaN
20251216_143214_trapped_double,20251216_143214,20251216,143214,trapped,double,double_gaussian,dip,ok,,8,12.92907317,0.036162523,NaN,NaN,NaN,NaN,NaN,1,,0.01879,0.003097,0.0061706,0.012619,0.024961,0.028682,0.0036137,0.0072,0.021482,0.035882,0.082894,0.0029734,0.0059243,0.07697,0.088818,115.6857,0.20793,0.41428,115.2714,116.1,116.3551,0.065124,0.12975,116.2253,116.4848,3.2426,0.7749,1.5439,1.6987,4.7865,1.0011,0.12619,0.25142,0.74969,1.2525
20251216_143214_trapped_single,20251216_143214,20251216,143214,trapped,single,single_gaussian,dip,ok,,8,12.92907317,0.039030721,0.900885926,-542.9528335,-536.0950961,0.001019726,0.004471535,1,,0.038493,0.002002,0.0039845,0.034509,0.042478,NaN,NaN,NaN,NaN,NaN,0.077524,0.0009596,0.0019099,0.075614,0.079434,116.2133,0.058448,0.11633,116.0969,116.3296,NaN,NaN,NaN,NaN,NaN,1.4635,0.097369,0.19379,1.2697,1.6573,NaN,NaN,NaN,NaN,NaN
20251216_151946_lost_double,20251216_151946,20251216,151946,lost,double,double_gaussian,peak,ok,,8,12.97702041,0.037076505,NaN,NaN,NaN,NaN,NaN,1,,0.019915,0.0013893,0.0027595,0.017155,0.022674,0.019104,0.0027312,0.0054248,0.013679,0.024529,0.0094353,0.001359,0.0026993,0.006736,0.012135,35.9444,0.25752,0.5115,35.4329,36.4559,38.9282,0.061704,0.12256,38.8056,39.0507,3.1641,0.49397,0.98115,2.1829,4.1453,1.0408,0.14022,0.27851,0.76232,1.3193
20251216_151946_lost_single,20251216_151946,20251216,151946,lost,single,single_gaussian,peak,ok,,8,12.97702041,0.030581018,0.698447381,-638.6627939,-630.9335842,0.001500638,0.004959901,1,,0.024153,0.0026509,0.0052617,0.018892,0.029415,NaN,NaN,NaN,NaN,NaN,0.0064276,0.0028835,0.0057234,0.00070424,0.012151,36.5505,0.1238,0.24573,36.3048,36.7963,NaN,NaN,NaN,NaN,NaN,4.1403,0.54125,1.0743,3.066,5.2146,NaN,NaN,NaN,NaN,NaN
20251216_151946_trapped_double,20251216_151946,20251216,151946,trapped,double,double_gaussian,peak,ok,,8,12.97702041,0.102884067,NaN,NaN,NaN,NaN,NaN,1,,0.024484,0.0021993,0.0043674,0.020117,0.028851,0.022696,0.0029182,0.005795,0.016901,0.028491,0.0784,0.0014398,0.0028592,0.075541,0.081259,30,NaN,NaN,NaN,NaN,41.0663,0.10486,0.20823,40.8581,41.2746,3.4332,0.42635,0.84664,2.5866,4.2799,1.0194,0.18164,0.3607,0.65873,1.3801
20251216_151946_trapped_single,20251216_151946,20251216,151946,trapped,single,single_gaussian,peak,ok,,8,12.97702041,0.10280531,0.428528241,-587.4322622,-579.7030524,0.003475488,0.007548193,1,,0.019387,0.0034975,0.006942,0.012445,0.026329,NaN,NaN,NaN,NaN,NaN,0.083418,0.0013636,0.0027065,0.080712,0.086125,30.4809,0.84221,1.6717,28.8092,32.1526,NaN,NaN,NaN,NaN,NaN,2.1784,0.98195,1.949,0.22935,4.1274,NaN,NaN,NaN,NaN,NaN
20251216_152803_lost_double,20251216_152803,20251216,152803,lost,double,double_gaussian,peak,ok,,8,12.97421918,0.081670352,NaN,NaN,NaN,NaN,NaN,1,,0.030439,0.0014802,0.0029259,0.027514,0.033365,0.037688,0.0020963,0.0041437,0.033544,0.041832,0.016857,0.00067492,0.0013341,0.015523,0.018192,77.578,0.10696,0.21144,77.3666,77.7895,78.8272,0.034406,0.068012,78.7592,78.8952,3.6077,0.17592,0.34775,3.2599,3.9554,0.84861,0.058855,0.11634,0.73227,0.96495
20251216_152803_lost_single,20251216_152803,20251216,152803,lost,single,single_gaussian,peak,ok,,8,12.97421918,0.050002689,0.742083685,-854.0009893,-844.4226676,0.006965471,0.008748922,1,,0.032852,0.0011434,0.0022595,0.030593,0.035112,NaN,NaN,NaN,NaN,NaN,0.017151,0.00074143,0.0014652,0.015685,0.018616,77.7282,0.086535,0.17101,77.5572,77.8992,NaN,NaN,NaN,NaN,NaN,3.4335,0.16368,0.32346,3.1101,3.757,NaN,NaN,NaN,NaN,NaN
20251216_152803_trapped_double,20251216_152803,20251216,152803,trapped,double,double_gaussian,dip,ok,,8,12.97421918,0.020051692,NaN,NaN,NaN,NaN,NaN,1,,0.030996,0.0021779,0.0043052,0.026691,0.035301,0.037363,0.0029751,0.005881,0.031482,0.043244,0.085449,0.0008264,0.0016336,0.083815,0.087082,77.8178,0.13621,0.26926,77.5486,78.0871,78.8943,0.046049,0.091027,78.8033,78.9853,3.3225,0.21641,0.42778,2.8947,3.7503,0.81275,0.080074,0.15829,0.65446,0.97103
20251216_152803_trapped_single,20251216_152803,20251216,152803,trapped,single,single_gaussian,dip,ok,,8,12.97421918,0.045260642,0.809069109,-877.8873018,-868.3089801,0.005357398,0.007672842,1,,0.039301,0.0017285,0.0034158,0.035885,0.042717,NaN,NaN,NaN,NaN,NaN,0.084562,0.00089494,0.0017685,0.082793,0.08633,78.1032,0.0942,0.18615,77.9171,78.2894,NaN,NaN,NaN,NaN,NaN,2.8193,0.16116,0.31848,2.5008,3.1378,NaN,NaN,NaN,NaN,NaN
20251216_154005_lost_double,20251216_154005,20251216,154005,lost,double,double_gaussian,peak,ok,,8,12.97428947,0.026526283,NaN,NaN,NaN,NaN,NaN,1,,0.0041288,0.0010347,0.002066,0.0020628,0.0061947,0.014155,0.002294,0.0045804,0.0095747,0.018736,0.010213,0.00062127,0.0012405,0.0089728,0.011454,93.0995,0.88827,1.7736,91.3259,94.8731,95.2014,0.055942,0.1117,95.0897,95.3131,2.5833,1.2976,2.5909,-0.0076114,5.1742,0.93797,0.13378,0.26712,0.67086,1.2051
20251216_154005_lost_single,20251216_154005,20251216,154005,lost,single,single_gaussian,peak,ok,,8,12.97428947,0.025739759,0.842352311,-563.3148374,-556.9758816,0.000181827,0.001988155,1,,0.014113,0.0010951,0.0021837,0.011929,0.016296,NaN,NaN,NaN,NaN,NaN,0.011627,0.00045122,0.00089974,0.010727,0.012527,95.0405,0.067475,0.13455,94.906,95.1751,NaN,NaN,NaN,NaN,NaN,1.1133,0.10789,0.21513,0.89816,1.3284,NaN,NaN,NaN,NaN,NaN
20251216_154005_trapped_double,20251216_154005,20251216,154005,trapped,double,double_gaussian,dip,ok,,8,12.97428947,0.074405339,NaN,NaN,NaN,NaN,NaN,1,,0.011537,0.0028995,0.0057894,0.0057471,0.017326,0.0096016,0.0056833,0.011348,-0.0017465,0.02095,0.095343,0.0069765,0.01393,0.081413,0.10927,95.0597,0.11669,0.23299,94.8267,95.2927,95.5852,0.3306,0.66012,94.9251,96.2453,0.73305,0.21618,0.43164,0.30141,1.1647,3.5611,2.6879,5.3669,-1.8057,8.928
20251216_154005_trapped_single,20251216_154005,20251216,154005,trapped,single,single_gaussian,dip,ok,,8,12.97428947,0.076798628,0.693452367,-515.0698387,-508.7308828,0.000518977,0.003358885,1,,0.014576,0.0017334,0.0034564,0.01112,0.018033,NaN,NaN,NaN,NaN,NaN,0.091375,0.00085154,0.001698,0.089677,0.093073,95.0996,0.12312,0.2455,94.8541,95.3451,NaN,NaN,NaN,NaN,NaN,1.3523,0.20686,0.41249,0.93976,1.7647,NaN,NaN,NaN,NaN,NaN
20251216_154620_lost_double,20251216_154620,20251216,154620,lost,double,double_gaussian,peak,ok,,8,12.96294737,0.061488307,NaN,NaN,NaN,NaN,NaN,1,,0.015658,0.0019581,0.0038811,0.011777,0.019539,0.036069,0.0028878,0.0057238,0.030345,0.041792,0.013913,0.00065086,0.00129,0.012623,0.015203,114.5954,0.25837,0.5121,114.0833,115.1075,115.9138,0.037757,0.074838,115.8389,115.9886,2.3358,0.26713,0.52947,1.8063,2.8653,0.76283,0.069666,0.13808,0.62475,0.90091
20251216_154620_lost_single,20251216_154620,20251216,154620,lost,single,single_gaussian,peak,ok,,8,12.96294737,0.045159593,0.853848635,-751.6578236,-743.2131647,0.001588028,0.004729333,1,,0.030524,0.0014555,0.0028834,0.02764,0.033407,NaN,NaN,NaN,NaN,NaN,0.014636,0.00063784,0.0012636,0.013372,0.0159,115.5852,0.068329,0.13536,115.4499,115.7206,NaN,NaN,NaN,NaN,NaN,1.8459,0.11096,0.21983,1.6261,2.0657,NaN,NaN,NaN,NaN,NaN
20251216_154620_trapped_double,20251216_154620,20251216,154620,trapped,double,double_gaussian,dip,ok,,8,12.96294737,0.03454202,NaN,NaN,NaN,NaN,NaN,1,,0.034437,0.0029684,0.0058836,0.028553,0.04032,0.019125,0.0041958,0.0083164,0.010809,0.027442,0.087931,0.00085334,0.0016914,0.086239,0.089622,115.7665,0.082213,0.16295,115.6035,115.9295,115.9253,0.06559,0.13,115.7953,116.0553,2.1593,0.17301,0.34293,1.8163,2.5022,0.43585,0.1191,0.23607,0.19977,0.67192
20251216_154620_trapped_single,20251216_154620,20251216,154620,trapped,single,single_gaussian,dip,ok,,8,12.96294737,0.044178449,0.898403543,-751.2406677,-742.7960088,0.001597386,0.004743247,1,,0.04296,0.0020158,0.0039935,0.038966,0.046953,NaN,NaN,NaN,NaN,NaN,0.087138,0.00085339,0.0016906,0.085448,0.088829,115.8037,0.064853,0.12848,115.6753,115.9322,NaN,NaN,NaN,NaN,NaN,1.7741,0.10438,0.20679,1.5673,1.9809,NaN,NaN,NaN,NaN,NaN
