U2,tickle_frequency,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost,keysight_amplitude
-0.15,180,0.14300182296941463,0.0018229694146242657,9874,1412,18,5.03350043296814,11.894
-0.17,183,0.1452396031243403,0.0015832805573147563,9474,1376,15,4.940198183059692,11.896
-0.16,102,0.10629640931746516,0.010375343301800427,9831,1045,102,4.9815850257873535,11.896
-0.13,24,0.11181714719271624,0.0034142640364188165,10544,1179,36,4.931931495666504,11.895
-0.17,44,0.14401006183838172,0.0016769730636201656,9541,1374,16,4.936311960220337,11.895
-0.14,14,0.1387782204515272,0.001707455890722823,10542,1463,18,5.033280611038208,11.894
-0.18,47,0.13552996374493495,0.002452548517807635,9378,1271,23,4.8712286949157715,11.895
-0.15,196,0.14390172565077508,0.0021448766695914986,10257,1476,22,4.979918003082275,11.895
-0.13,42,0.12089356110381078,0.0015956448282335273,10654,1288,17,5.03818154335022,11.892
-0.15,142,0.1405438435685915,0.002749770852428964,9819,1380,27,4.952554941177368,11.894
-0.13,200,0.12379668848671545,0.0015402387370042356,10388,1286,16,4.938594579696655,11.896
-0.16,99,0.13252888843440025,0.0026587585642703754,9779,1296,26,5.0057053565979,11.895
-0.17,96,0.1390902405714886,0.0016808488286584725,9519,1324,16,4.921154975891113,11.898
-0.16,194,0.14390439847358907,0.001004217714400482,9958,1433,10,4.975841522216797,11.895
-0.18,9,0.14323890967397113,0.0014965259219668627,9355,1340,14,4.965301036834717,11.895
-0.14,69,0.09955395273797096,0.010344500332162854,10537,1049,109,4.973019361495972,11.894
-0.14,179,0.1371718882303133,0.0015053156458744942,10629,1458,16,4.960448503494263,11.891
-0.15,128,0.13888350455514634,0.0026167861988757512,10318,1433,27,5.032071352005005,11.891
-0.18,122,0.12471443406022845,0.0023883696780893043,9630,1201,23,4.953070163726807,11.896
-0.15,149,0.13348283931357255,0.001170046801872075,10256,1369,12,4.93952202796936,11.898
-0.14,64,0.11484490398818316,0.004246676514032497,10832,1244,46,4.938732862472534,11.896
-0.14,187,0.1299784462562084,0.001967950520101209,10671,1387,21,4.951578378677368,11.896
-0.14,155,0.11701627316339008,0.0031041294327908944,10631,1244,33,4.951314687728882,11.896
-0.13,95,0.11886636705493901,0.0017426396404659269,10903,1296,19,5.048522233963013,11.896
-0.13,66,0.10860731437015146,0.006280014776505356,10828,1176,68,4.962009906768799,11.895
-0.16,111,0.13848267739719305,0.0040239473942487,10189,1411,41,5.0136590003967285,11.894
-0.17,117,0.1316754186069553,0.002675121371247399,10093,1329,27,4.987075567245483,11.891
-0.13,100,0.11131287452333394,0.008625385872525876,11014,1226,95,4.965113162994385,11.895
-0.15,69,0.08667287977632805,0.012022367194780987,10730,930,129,4.9927918910980225,11.894
-0.18,73,0.11055127445168939,0.0043469670025686625,10122,1119,44,4.907902956008911,11.896
-0.13,172,0.12153344208809136,0.0018125793003443901,11034,1341,20,5.032027244567871,11.899
-0.18,167,0.144169899938738,0.002552583214212783,9794,1412,25,4.95301365852356,11.894
-0.14,4,0.14002013361398372,0.0023794271071657363,10927,1530,26,5.044790506362915,11.894
-0.15,12,0.1456490034030141,0.0007778317938745746,10285,1498,8,4.9796013832092285,11.9
-0.17,128,0.13568939771030364,0.0022896963663514187,10045,1363,23,4.879304647445679,11.895
-0.13,147,0.11517840635977075,0.0031429099648733593,10818,1246,34,4.9789958000183105,11.898
-0.14,60,0.12384193609377954,0.0024579315560597464,10578,1310,26,4.95639181137085,11.895
-0.15,177,0.14043606588593735,0.0022850614110254213,10503,1475,24,4.910759449005127,11.896
-0.17,38,0.13260608486789432,0.002301841473178543,9992,1325,23,5.006469964981079,11.898
-0.18,97,0.13317564788153025,0.001851090086384204,9724,1295,18,5.02145528793335,11.898
-0.14,32,0.10092754155569841,0.004408118284507301,10889,1099,48,4.969707250595093,11.895
-0.14,51,0.1261785912368275,0.002680717322980218,10818,1365,29,5.011677503585815,11.895
-0.13,80,0.11061231818998024,0.01014544801580176,11138,1232,113,4.93016242980957,11.891
-0.14,134,0.12713489816421591,0.0024659786281852223,10949,1392,27,4.960059404373169,11.895
-0.17,33,0.08788621873467387,0.0059833251593918585,10195,896,61,4.913745641708374,11.899
-0.18,154,0.13683044703987113,0.003121224325412807,9932,1359,31,4.95471453666687,11.894
-0.17,5,0.15111903347197464,0.002475737769855417,10098,1526,25,4.9637086391448975,11.894
-0.16,160,0.14586523736600307,0.0016271056661562022,10448,1524,17,4.98471474647522,11.894
-0.13,54,0.11828730772690474,0.0035081406854367185,11117,1315,39,5.017287254333496,11.899
-0.16,92,0.1396212049110117,0.002189016845912249,10507,1467,23,4.937421798706055,11.896
-0.17,154,0.12579872204472844,0.0033945686900958465,10016,1260,34,4.930639266967773,11.901
-0.14,68,0.11011174707004634,0.01190151721631689,11007,1212,131,4.943525791168213,11.902
-0.18,65,0.09800581220563183,0.004208838560978054,9979,978,42,4.95336127281189,11.902
-0.13,4,0.11982082866741321,0.0017228012748729434,11609,1391,20,4.960801839828491,11.901
-0.13,174,0.12272196786066972,0.0026034653020917497,11139,1367,29,4.964104413986206,11.905
-0.16,191,0.14688836104513064,0.0018052256532066508,10525,1546,19,4.9510462284088135,11.906
-0.17,66,0.10285882699675804,0.0060909716082129875,10179,1047,62,4.976688623428345,11.904
-0.15,106,0.12255257432922408,0.00779550398839739,11032,1352,86,4.964244842529297,11.901
-0.14,180,0.13750223653605295,0.0022365360529611735,11178,1537,25,4.951329946517944,11.904
-0.17,75,0.12653623045914855,0.005112574968046407,10171,1287,52,4.990254640579224,11.906
-0.18,155,0.14248935538172097,0.0027725517377958212,10099,1439,28,4.956913232803345,11.904
-0.14,176,0.1276986277423302,0.0016606939952801328,11441,1461,19,4.953742742538452,11.904
-0.18,188,0.14549562825424894,0.0027507613714510266,10179,1481,28,5.02472448348999,11.901
-0.15,26,0.13412391983820554,0.005791505791505791,10878,1459,63,4.957285404205322,11.901
-0.17,69,0.03883868486829456,0.02095750817150548,10402,404,218,4.967611789703369,11.902
-0.15,33,0.11568265682656827,0.0057195571955719554,10840,1254,62,5.028047323226929,11.899
-0.13,180,0.11839470706015495,0.002002263428223209,11487,1360,23,4.964755296707153,11.901
-0.16,31,0.11475255005666793,0.006233471854930109,10588,1215,66,4.942634105682373,11.901
-0.15,172,0.14190240776343496,0.0015563489883731576,10923,1550,17,4.953302621841431,11.902
-0.17,9,0.14207382747478703,0.0022520317242729856,10213,1451,23,4.952974319458008,11.901
-0.17,10,0.15204051816499464,0.0017531898314989774,10267,1561,18,4.9709632396698,11.901
-0.18,18,0.15237806725234776,0.001918610522064021,9903,1509,19,5.037350416183472,11.905
-0.18,168,0.147634258334997,0.002196047115192653,10018,1479,22,4.967795372009277,11.904
-0.14,175,0.1351863550221099,0.0024366031946575217,11081,1498,27,5.044825077056885,11.897
-0.17,60,0.13401860009789526,0.003622124326970142,10215,1369,37,4.9601218700408936,11.901
-0.16,41,0.14212862404381907,0.002833128718481443,10589,1505,30,4.965282201766968,11.9
-0.17,166,0.13945904469595244,0.0014387109150201418,10426,1454,15,5.036715269088745,11.904
-0.14,19,0.12686238208586795,0.003879044344529666,11343,1439,44,4.989980220794678,11.904
-0.16,22,0.14522860937203566,0.0026560424966799467,10542,1531,28,4.955465316772461,11.901
-0.17,84,0.11377477042049298,0.008409859835669406,10345,1177,87,4.930591821670532,11.901
-0.18,49,0.14051312649164677,0.0021877486077963404,10056,1413,22,4.977386236190796,11.901
-0.17,91,0.14098837209302326,0.002810077519379845,10320,1455,29,5.025332689285278,11.904
-0.14,6,0.13865923795830337,0.0018871315600287562,11128,1543,21,4.96681547164917,11.905
-0.16,21,0.14078734153083594,0.0016204365646744828,10491,1477,17,5.001844167709351,11.901
-0.15,63,0.12602382725241995,0.004374534623976173,10744,1354,47,4.99122166633606,11.901
-0.15,94,0.1361756868510521,0.0026647064228613434,10883,1482,29,4.9636969566345215,11.904
-0.16,125,0.14269186270728884,0.0021210952564596993,10372,1480,22,4.978660345077515,11.901
-0.16,36,0.13351084062381133,0.0031380753138075313,10516,1404,33,5.013524770736694,11.908
-0.16,146,0.1383989145183175,0.0025198681915099825,10318,1428,26,4.98372745513916,11.904
-0.13,138,0.11198275862068965,0.0028448275862068967,11600,1299,33,5.048488140106201,11.901
-0.18,156,0.13708957444697947,0.0012895546076778098,10081,1382,13,5.0087127685546875,11.897
-0.13,144,0.1128513007917863,0.0031323414252153485,11493,1297,36,4.986154317855835,11.899
-0.14,117,0.1260873464263295,0.002331629450273518,11151,1406,26,4.95503568649292,11.902
-0.18,161,0.14113545816733067,0.001693227091633466,10040,1417,17,4.951677560806274,11.901
-0.17,98,0.13830104321907602,0.0029806259314456036,10065,1392,30,4.96587610244751,11.902
-0.16,77,0.12841399137517967,0.006229036895064686,10435,1340,65,5.010348558425903,11.905
-0.18,120,0.11345829614202123,0.003867896459387087,10083,1144,39,4.9276978969573975,11.901
-0.15,7,0.14671052631578949,0.0018796992481203006,10640,1561,20,4.964106798171997,11.9
-0.15,145,0.1322900554999545,0.0018196706396142299,10991,1454,20,4.950988531112671,11.901
-0.13,37,0.11928446771378709,0.002530541012216405,11460,1367,29,4.955957889556885,11.906
-0.15,189,0.1378184193337688,0.0021461229821778485,10717,1477,23,4.959421634674072,11.901
-0.17,94,0.1437857766566411,0.0017463859512952362,10307,1482,18,5.016735792160034,11.901
-0.17,18,0.1480839591758136,0.002021952628538417,10386,1538,21,5.018746852874756,11.904
-0.17,148,0.13466482104014238,0.0019774569903104606,10114,1362,20,5.0138020515441895,11.905
-0.18,106,0.10028135048231511,0.005526527331189711,9952,998,55,4.909146547317505,11.901
-0.14,56,0.12127200862378729,0.0044915558749550845,11132,1350,50,4.937243461608887,11.905
-0.13,77,0.09976462067716821,0.011587905124026797,11046,1102,128,5.025316953659058,11.904
-0.18,41,0.1311524911927529,0.0025163563160543532,9935,1303,25,4.949905157089233,11.901
-0.18,144,0.13321439191198334,0.001982357022499752,10089,1344,20,4.966368198394775,11.902
-0.16,165,0.14624078624078624,0.0018673218673218672,10175,1488,19,5.004674911499023,11.905
-0.15,100,0.12207357859531773,0.007617985878855444,10764,1314,82,4.941300868988037,11.9
-0.13,87,0.11364458921462178,0.0038906985161056822,11052,1256,43,4.968124866485596,11.904
-0.15,53,0.1344935212333302,0.0026482549891232382,10573,1422,28,4.984748840332031,11.901
-0.17,120,0.13623217313254213,0.0037897676274060038,10027,1366,38,5.000390529632568,11.901
-0.14,65,0.10882140274765004,0.004971077368040491,11064,1204,55,5.021470308303833,11.897
-0.15,77,0.12422476978011653,0.010994174027438451,10642,1322,117,5.02311897277832,11.899
-0.13,152,0.1041924641783124,0.002918804174774456,11306,1178,33,5.032351970672607,11.901
-0.17,136,0.1355,0.0022,10000,1355,22,4.939088344573975,11.905
-0.17,62,0.12718204488778054,0.0035910224438902745,10025,1275,36,4.9403159618377686,11.9
-0.18,198,0.14964274932072055,0.0022139478715910233,9937,1487,22,5.032858848571777,11.904
-0.13,44,0.12001795332136445,0.0019748653500897668,11140,1337,22,5.0301737785339355,11.904
-0.14,109,0.11871098053617334,0.007344840249724568,10892,1293,80,4.991000652313232,11.908
-0.17,6,0.1440652370884929,0.0021141649048625794,9933,1431,21,4.981889247894287,11.901
-0.16,151,0.1322837669194586,0.0022079293462609196,10417,1378,23,4.998222589492798,11.901
-0.18,185,0.14244244244244245,0.0025025025025025025,9990,1423,25,4.944354772567749,11.904
-0.17,174,0.14065698411151184,0.0020469831367579687,10259,1443,21,5.029965400695801,11.904
-0.14,45,0.12954484244546188,0.00269323996768112,11139,1443,30,5.0459253787994385,11.901
-0.16,129,0.1371384792185405,0.002011108982953457,10442,1432,21,5.056694746017456,11.901
-0.13,114,0.10866182572614108,0.0036307053941908715,11568,1257,42,5.031471490859985,11.904
-0.17,2,0.14510219822599305,0.0024103355187042037,10372,1505,25,5.059145450592041,11.901
-0.16,169,0.13999435506632796,0.0030106312917489884,10629,1488,32,4.9757513999938965,11.899
-0.16,178,0.14409441324831065,0.002474540782335586,10507,1514,26,4.957076787948608,11.902
-0.18,135,0.135048872930381,0.0026929982046678637,10026,1354,27,4.974569082260132,11.906
-0.14,37,0.13215061549601737,0.002896451846488052,11048,1460,32,5.017723798751831,11.902
-0.15,118,0.13179631478623946,0.003086139602432604,11017,1452,34,5.01618218421936,11.901
-0.14,136,0.12595112344463344,0.0030435950228269626,11171,1407,34,4.954773664474487,11.902
-0.16,135,0.13438473887996977,0.0022665029747851546,10589,1423,24,4.958113193511963,11.9
-0.13,71,0.08592449855478672,0.01515284225278094,11417,981,173,4.9268715381622314,11.9
-0.17,92,0.1387686860739575,0.0017702596380802518,10168,1411,18,4.9937074184417725,11.906
-0.16,80,0.12802371163591164,0.00678841189406253,10459,1339,71,4.940855979919434,11.9
-0.13,46,0.11551528878822197,0.0020036588553009843,11479,1326,23,5.011802673339844,11.901
-0.17,97,0.1345618581437758,0.002303484019579614,10419,1402,24,4.992912530899048,11.904
-0.15,200,0.14175137554788772,0.0018651496782616805,10723,1520,20,5.066087961196899,11.899
-0.15,83,0.10820690915737526,0.011698044233229756,10942,1184,128,5.004488229751587,11.901
-0.13,81,0.09945830743273244,0.01172187194742918,11261,1120,132,4.973479509353638,11.901
-0.13,122,0.1133106413471874,0.004030813328556073,11164,1265,45,4.963028430938721,11.9
-0.18,56,0.13873120207150683,0.002987750224081267,10041,1393,30,4.959619998931885,11.9
-0.14,186,0.12889415194024412,0.003552559664784114,10978,1415,39,5.003486394882202,11.901
-0.15,22,0.1369036394493683,0.0038657363756364324,10606,1452,41,4.994072198867798,11.902
-0.15,27,0.12769532343881265,0.005880705684682162,10713,1368,63,5.047339200973511,11.901
-0.15,43,0.1347676259662848,0.002794076557697681,10737,1447,30,5.011889696121216,11.901
-0.18,27,0.13976164680390032,0.002363833349748843,10153,1419,24,4.946375846862793,11.901
-0.14,147,0.1283699339403678,0.0028566327441528296,11202,1438,32,4.994858741760254,11.904
-0.17,28,0.1314048770855958,0.005923585743903643,10129,1331,60,4.970615863800049,11.899
-0.16,128,0.1386515601783061,0.002507429420505201,10768,1493,27,4.950275897979736,11.901
-0.16,104,0.07739384238772244,0.019583843329253364,10621,822,208,5.007688283920288,11.901
-0.17,158,0.13733822677226193,0.002511106818620823,10354,1422,26,4.954322814941406,11.894
-0.16,4,0.14366144318288449,0.002627381064089331,10657,1531,28,4.999902009963989,11.896
-0.13,17,0.1119051769217361,0.0030503747603276973,11474,1284,35,4.902243614196777,11.901
-0.18,95,0.14009280284332115,0.0025668871556915785,10129,1419,26,4.944980144500732,11.893
-0.14,29,0.11438338154088877,0.005171355947059339,11409,1305,59,4.97063684463501,11.898
-0.13,157,0.11122733612273361,0.0037482566248256623,11472,1276,43,5.0822649002075195,11.897
-0.16,106,0.1203335228349441,0.009096077316657191,10554,1270,96,5.025731801986694,11.898
-0.13,91,0.10755089768920195,0.0032643243707585257,11641,1252,38,4.947283506393433,11.896
-0.14,81,0.10504689593568557,0.011701652523447967,11195,1176,131,4.936690807342529,11.901
-0.16,54,0.13795746311553939,0.0028741138149070704,10438,1440,30,4.958199977874756,11.897
-0.15,42,0.13527729076312633,0.0028605702685244993,10837,1466,31,5.0673933029174805,11.901
-0.13,185,0.11126760563380282,0.0035211267605633804,11360,1264,40,5.0121142864227295,11.898
-0.17,22,0.14498286833088594,0.0020558002936857563,10215,1481,21,4.976628541946411,11.901
-0.15,60,0.12942136767640122,0.0035370941411209866,11026,1427,39,5.017406463623047,11.901
-0.16,119,0.12984551227371813,0.003696332101222633,10551,1370,39,5.070548057556152,11.901
-0.17,146,0.1272709417656879,0.002847883727781597,10183,1296,29,5.020740270614624,11.901
-0.18,55,0.13116205844730885,0.001279149857325593,10163,1333,13,5.012369871139526,11.897
-0.17,52,0.1389266964806533,0.003111024693758507,10286,1429,32,5.024426698684692,11.897
-0.18,173,0.13352356587621766,0.0017711305716815902,10163,1357,18,4.992253303527832,11.901
-0.15,131,0.13108856088560886,0.0034132841328413286,10840,1421,37,4.952687740325928,11.901
-0.13,176,0.1138233190271817,0.0018776824034334764,11184,1273,21,4.917694330215454,11.9
-0.13,26,0.10327897597755567,0.0052603892688058915,11406,1178,60,4.93666672706604,11.901
-0.17,182,0.1383653846153846,0.0021153846153846153,10400,1439,22,5.011754035949707,11.897
-0.13,50,0.11082991535037962,0.002705297146347849,11459,1270,31,5.027937173843384,11.901
-0.16,172,0.14063969896519285,0.002257761053621825,10630,1495,24,5.027154445648193,11.897
-0.18,12,0.1386832878846903,0.0031164783794312427,10268,1424,32,5.0286993980407715,11.9
-0.13,163,0.11395591043221663,0.0028640860961638604,11522,1313,33,5.003859519958496,11.901
-0.15,62,0.12428036187517134,0.0056657223796034,10943,1360,62,5.023378849029541,11.902
-0.16,33,0.09211130498668381,0.010010101937735329,10889,1003,109,4.974950313568115,11.901
-0.14,158,0.12186666666666666,0.0037333333333333333,11250,1371,42,4.956309795379639,11.897
-0.15,194,0.13967146921170964,0.0026612829219051113,10897,1522,29,5.024576425552368,11.897
-0.18,85,0.08225490196078432,0.00784313725490196,10200,839,80,4.944381952285767,11.897
-0.16,155,0.12640316951231015,0.00301858315253278,10601,1340,32,4.940889358520508,11.901
-0.13,159,0.10645526613816535,0.003049046084153672,11479,1222,35,5.068037033081055,11.901
-0.14,66,0.11126910771418415,0.00897618201208674,11252,1252,101,5.010364294052124,11.901
-0.17,70,0.014369756003471887,0.02681068569775292,10369,149,278,4.884804725646973,11.901
-0.13,48,0.11026615969581749,0.0023658639628221377,11835,1305,28,4.988487482070923,11.901
-0.15,115,0.11650485436893204,0.004083114054985936,11021,1284,45,5.001276254653931,11.897
-0.18,84,0.09814375987361769,0.004640600315955766,10128,994,47,4.986365795135498,11.897
-0.15,137,0.13287671232876713,0.0030136986301369864,10950,1455,33,4.96993613243103,11.898
-0.13,51,0.10415773681954565,0.0038576939562794685,11665,1215,45,5.009692192077637,11.9
-0.15,121,0.1339523765744231,0.0022064907603199413,10877,1457,24,4.959604740142822,11.898
-0.16,187,0.13409747460628088,0.0024228869630043798,10731,1439,26,5.0134522914886475,11.898
-0.15,184,0.133781136300028,0.00279876854184159,10719,1434,30,5.022653818130493,11.9
-0.18,17,0.13812431188069263,0.002502252026824142,9991,1380,25,5.016099452972412,11.897
-0.13,32,0.10294249977503825,0.0044992351300278954,11113,1144,50,4.9665846824646,11.898
-0.13,27,0.1021403413709022,0.00677323218639935,11073,1131,75,5.023319721221924,11.898
-0.15,9,0.13942578344905235,0.0027209607806342653,10658,1486,29,5.037798643112183,11.901
-0.17,88,0.13721207307386815,0.003375694996028594,10072,1382,34,5.0189313888549805,11.893
-0.13,83,0.07770886537759941,0.017055819044144473,10964,852,187,4.975780487060547,11.903
-0.18,109,0.12790697674418605,0.0030379216425728056,9546,1221,29,5.043290138244629,11.896
