group_idx,rf_amplitude,mode,segment,n_peaks_target,scan_count,candidate_idx,ok,r2,aicc,nfev,hit_max_nfev,ier,is_stage_best,is_segment_selected,init_new_mu,init_mu_norm
7,1.2,trapped,left,4,60,1,1,0.9376204767093239,-1354.5625492435463,924,0,3,0,0,21.016949152542374,0.016949152542372895
7,1.2,trapped,left,4,60,2,1,0.9380214538811537,-1355.3428509346934,179,0,3,0,0,22.033898305084747,0.03389830508474579
7,1.2,trapped,left,4,60,3,1,0.9379929435850617,-1355.287203410829,56,0,3,0,0,23.050847457627118,0.05084745762711863
7,1.2,trapped,left,4,60,4,1,0.9379251989122457,-1355.1550792407015,54,0,3,0,0,24.06779661016949,0.06779661016949153
7,1.2,trapped,left,4,60,5,1,0.951562132902745,-1385.170126418213,80,0,1,0,0,25.084745762711865,0.08474576271186442
7,1.2,trapped,left,4,60,6,1,0.9515621329901383,-1385.1701266365253,45,0,1,0,0,26.101694915254235,0.10169491525423725
7,1.2,trapped,left,4,60,7,1,0.951562132948404,-1385.170126532271,57,0,1,0,0,27.11864406779661,0.11864406779661014
7,1.2,trapped,left,4,60,8,1,0.9515621325070146,-1385.1701254296602,43,0,2,0,0,28.135593220338983,0.13559322033898305
7,1.2,trapped,left,4,60,9,1,0.9457203605195411,-1371.3921822434866,28,0,2,0,0,29.152542372881356,0.15254237288135594
7,1.2,trapped,left,4,60,10,1,0.9457203603738079,-1371.3921819186187,21,0,2,0,0,30.16949152542373,0.16949152542372883
7,1.2,trapped,left,4,60,11,1,0.9361071932884527,-1351.6622137413717,505,0,3,0,0,31.1864406779661,0.18644067796610167
7,1.2,trapped,left,4,60,12,1,0.9457203601621154,-1371.3921814467142,23,0,2,0,0,32.20338983050847,0.2033898305084745
7,1.2,trapped,left,4,60,13,1,0.9457203604134148,-1371.3921820069102,15,0,2,0,0,33.22033898305085,0.2203389830508475
7,1.2,trapped,left,4,60,14,1,0.9457203603654499,-1371.3921818999868,23,0,2,0,0,34.23728813559322,0.2372881355932203
7,1.2,trapped,left,4,60,15,1,0.9457203602008836,-1371.3921815331362,15,0,2,0,0,35.25423728813559,0.2542372881355932
7,1.2,trapped,left,4,60,16,1,0.9457203604361976,-1371.3921820576975,14,0,2,0,0,36.271186440677965,0.2711864406779661
7,1.2,trapped,left,4,60,17,1,0.9457203605749301,-1371.3921823669596,16,0,1,0,0,37.28813559322034,0.288135593220339
7,1.2,trapped,left,4,60,18,1,0.945720360627063,-1371.3921824831739,17,0,1,0,0,38.30508474576271,0.3050847457627119
7,1.2,trapped,left,4,60,19,1,0.9457203605626106,-1371.392182339497,18,0,2,0,0,39.32203389830508,0.32203389830508466
7,1.2,trapped,left,4,60,20,1,0.9457203605916951,-1371.392182404332,16,0,2,0,0,40.33898305084746,0.33898305084745767
7,1.2,trapped,left,4,60,21,1,0.9457203605458578,-1371.3921823021517,18,0,2,0,0,41.35593220338983,0.35593220338983045
7,1.2,trapped,left,4,60,22,1,0.9457203603049131,-1371.3921817650385,19,0,2,0,0,42.3728813559322,0.37288135593220334
7,1.2,trapped,left,4,60,23,1,0.9457203606299126,-1371.3921824895262,16,0,2,0,0,43.389830508474574,0.38983050847457623
7,1.2,trapped,left,4,60,24,1,0.9457203605984499,-1371.3921824193899,22,0,2,0,0,44.40677966101695,0.4067796610169491
7,1.2,trapped,left,4,60,25,1,0.9515621329026706,-1385.1701264180267,68,0,1,0,0,45.42372881355932,0.423728813559322
7,1.2,trapped,left,4,60,26,1,0.9515621329280091,-1385.1701264813237,55,0,2,0,0,46.440677966101696,0.4406779661016949
7,1.2,trapped,left,4,60,27,1,0.9515621326484506,-1385.1701257829739,65,0,1,0,0,47.45762711864407,0.4576271186440678
7,1.2,trapped,left,4,60,28,1,0.9794243630636998,-1488.7672025583197,17,0,2,0,0,48.474576271186436,0.4745762711864406
7,1.2,trapped,left,4,60,29,1,0.9794243630663962,-1488.767202574177,15,0,2,1,0,49.49152542372882,0.49152542372881364
7,1.2,trapped,left,4,60,30,1,0.9794243630480405,-1488.767202466231,13,0,1,0,0,50.50847457627118,0.5084745762711864
7,1.2,trapped,left,4,60,31,1,0.9794243630549753,-1488.767202507013,13,0,1,0,0,51.52542372881356,0.5254237288135593
7,1.2,trapped,left,4,60,32,1,0.9794243630636116,-1488.7672025578006,13,0,2,0,0,52.54237288135593,0.5423728813559322
7,1.2,trapped,left,4,60,33,1,0.9794243630635333,-1488.7672025573409,13,0,2,0,0,53.559322033898304,0.559322033898305
7,1.2,trapped,left,4,60,34,1,0.9794243630442476,-1488.7672024439266,14,0,2,0,0,54.57627118644068,0.576271186440678
7,1.2,trapped,left,4,60,35,1,0.9457203604339672,-1371.3921820527257,24,0,2,0,0,55.59322033898305,0.5932203389830508
7,1.2,trapped,left,4,60,36,1,0.9515621325788245,-1385.1701256090446,62,0,2,0,0,56.610169491525426,0.6101694915254238
7,1.2,trapped,left,4,60,37,1,0.9794243630592997,-1488.767202532444,25,0,2,0,0,57.62711864406779,0.6271186440677965
7,1.2,trapped,left,4,60,38,1,0.9794243630546748,-1488.7672025052466,22,0,2,0,0,58.644067796610166,0.6440677966101694
7,1.2,trapped,left,4,60,39,1,0.9794243630614925,-1488.767202545339,31,0,2,0,0,59.66101694915254,0.6610169491525423
7,1.2,trapped,left,4,60,40,1,0.9515621328094823,-1385.1701261852384,63,0,2,0,0,60.67796610169491,0.6779661016949152
7,1.2,trapped,left,4,60,41,1,0.9411500649882091,-1361.610356350336,23,0,1,0,0,61.69491525423729,0.6949152542372882
7,1.2,trapped,left,4,60,42,1,0.9411500696687668,-1361.6103659739235,32,0,2,0,0,62.71186440677966,0.711864406779661
7,1.2,trapped,left,4,60,43,1,0.9411500696873134,-1361.6103660120568,25,0,1,0,0,63.728813559322035,0.728813559322034
7,1.2,trapped,left,4,60,44,1,0.9411500630686157,-1361.610352403504,25,0,1,0,0,64.7457627118644,0.7457627118644067
7,1.2,trapped,left,4,60,45,1,0.9379573181383417,-1355.217704204599,17,0,3,0,0,65.76271186440678,0.7627118644067797
7,1.2,trapped,left,4,60,46,1,0.9379744335382797,-1355.25108846582,449,0,3,0,0,66.77966101694915,0.7796610169491525
7,1.2,trapped,left,4,60,47,1,0.9411500696697832,-1361.6103659760133,24,0,1,0,0,67.79661016949152,0.7966101694915253
7,1.2,trapped,left,4,60,48,1,0.9411500693381083,-1361.6103652940642,20,0,1,0,0,68.8135593220339,0.8135593220338982
7,1.2,trapped,left,4,60,49,1,0.9411500687876697,-1361.6103641623201,18,0,2,0,0,69.83050847457628,0.8305084745762713
7,1.2,trapped,left,4,60,50,1,0.9411500696816852,-1361.6103660004849,28,0,2,0,0,70.84745762711864,0.847457627118644
7,1.2,trapped,left,4,60,51,1,0.9411500688577072,-1361.6103643063227,28,0,1,0,0,71.86440677966101,0.8644067796610169
7,1.2,trapped,left,4,60,52,1,0.9411500698259125,-1361.6103662970274,21,0,1,0,0,72.88135593220339,0.8813559322033898
7,1.2,trapped,left,4,60,53,1,0.9411500696793136,-1361.6103659956086,26,0,1,0,0,73.89830508474576,0.8983050847457626
7,1.2,trapped,left,4,60,54,1,0.9411500694780834,-1361.610365581864,29,0,2,0,0,74.91525423728814,0.9152542372881356
7,1.2,trapped,left,4,60,55,1,0.9411500697675814,-1361.6103661770942,35,0,1,0,0,75.9322033898305,0.9322033898305084
7,1.2,trapped,left,4,60,56,1,0.9411500696738957,-1361.6103659844691,24,0,1,0,0,76.94915254237287,0.9491525423728812
7,1.2,trapped,left,4,60,57,1,0.9411500694614912,-1361.6103655477489,26,0,1,0,0,77.96610169491525,0.9661016949152542
7,1.2,trapped,left,4,60,58,1,0.9411500684577251,-1361.6103634839283,34,0,1,0,0,78.98305084745763,0.9830508474576273
7,1.2,trapped,left,4,60,59,1,0.9411500697659476,-1361.6103661737347,27,0,1,0,0,80.0,1.0
7,1.2,trapped,left,5,60,0,1,0.9796147643115485,-1482.0632158708083,25,0,1,0,0,20.0,0.0
7,1.2,trapped,left,5,60,1,1,0.9853797142717112,-1522.2837248037144,168,0,1,0,0,21.016949152542374,0.016949152542372895
7,1.2,trapped,left,5,60,2,1,0.9796021329871507,-1481.988263736235,20,0,1,0,0,22.033898305084747,0.03389830508474579
7,1.2,trapped,left,5,60,3,1,0.979614764244165,-1482.063215470843,26,0,1,0,0,23.050847457627118,0.05084745762711863
7,1.2,trapped,left,5,60,4,1,0.9804054972679771,-1486.850198997299,19,0,1,0,0,24.06779661016949,0.06779661016949153
7,1.2,trapped,left,5,60,5,1,0.9796147642297248,-1482.0632153851307,26,0,1,0,0,25.084745762711865,0.08474576271186442
7,1.2,trapped,left,5,60,6,1,0.9794240235319787,-1480.9363058046536,7,0,4,0,0,26.101694915254235,0.10169491525423725
7,1.2,trapped,left,5,60,7,1,0.9794242442632226,-1480.9376038535609,7,0,4,0,0,27.11864406779661,0.11864406779661014
7,1.2,trapped,left,5,60,8,1,0.9794243065374082,-1480.9379700703823,7,0,4,0,0,28.135593220338983,0.13559322033898305
7,1.2,trapped,left,5,60,9,1,0.9794243295544236,-1480.9381054272012,8,0,4,0,0,29.152542372881356,0.15254237288135594
7,1.2,trapped,left,5,60,10,1,0.9796021329689047,-1481.9882636280001,22,0,1,0,0,30.16949152542373,0.16949152542372883
7,1.2,trapped,left,5,60,11,1,0.9796147643372228,-1482.0632160232028,27,0,1,0,0,31.1864406779661,0.18644067796610167
7,1.2,trapped,left,5,60,12,1,0.9793207318817033,-1480.3304038920883,245,0,3,0,0,32.20338983050847,0.2033898305084745
7,1.2,trapped,left,5,60,13,1,0.9794031772014695,-1480.8137780070742,14,0,3,0,0,33.22033898305085,0.2203389830508475
7,1.2,trapped,left,5,60,14,1,0.9796021322337296,-1481.9882592669462,19,0,1,0,0,34.23728813559322,0.2372881355932203
7,1.2,trapped,left,5,60,15,1,0.9796021329792036,-1481.9882636890925,22,0,1,0,0,35.25423728813559,0.2542372881355932
7,1.2,trapped,left,5,60,16,1,0.9796021330641024,-1481.9882641927113,20,0,1,0,0,36.271186440677965,0.2711864406779661
7,1.2,trapped,left,5,60,17,1,0.9796021330899845,-1481.988264346244,21,0,1,0,0,37.28813559322034,0.288135593220339
7,1.2,trapped,left,5,60,18,1,0.979602132362627,-1481.9882600315652,18,0,1,0,0,38.30508474576271,0.3050847457627119
7,1.2,trapped,left,5,60,19,1,0.9796021329915303,-1481.9882637622145,21,0,1,0,0,39.32203389830508,0.32203389830508466
7,1.2,trapped,left,5,60,20,1,0.9794233548657655,-1480.9323736803485,12,0,3,0,0,40.33898305084746,0.33898305084745767
7,1.2,trapped,left,5,60,21,1,0.9844891919339999,-1515.129348399633,33,0,1,0,0,41.35593220338983,0.35593220338983045
7,1.2,trapped,left,5,60,22,1,0.9853795428770205,-1522.2823063200815,153,0,1,0,0,42.3728813559322,0.37288135593220334
7,1.2,trapped,left,5,60,23,1,0.984489192510013,-1515.129352893118,36,0,1,0,0,43.389830508474574,0.38983050847457623
7,1.2,trapped,left,5,60,24,1,0.9844891918325127,-1515.1293476079304,26,0,1,0,0,44.40677966101695,0.4067796610169491
7,1.2,trapped,left,5,60,25,1,0.9844891917489749,-1515.129346956251,27,0,1,0,0,45.42372881355932,0.423728813559322
7,1.2,trapped,left,5,60,26,1,0.9844891918151303,-1515.1293474723302,27,0,1,0,0,46.440677966101696,0.4406779661016949
7,1.2,trapped,left,5,60,27,1,0.9844891920157783,-1515.1293490375879,27,0,1,0,0,47.45762711864407,0.4576271186440678
7,1.2,trapped,left,5,60,28,1,0.9844891918520042,-1515.1293477599845,26,0,1,0,0,48.474576271186436,0.4745762711864406
7,1.2,trapped,left,5,60,29,1,0.9844891924875634,-1515.129352717989,34,0,1,0,0,49.49152542372882,0.49152542372881364
7,1.2,trapped,left,5,60,30,1,0.985379807932703,-1522.2844999606787,161,0,4,0,0,50.50847457627118,0.5084745762711864
7,1.2,trapped,left,5,60,31,1,0.9853794890407267,-1522.2818607676952,169,0,1,0,0,51.52542372881356,0.5254237288135593
7,1.2,trapped,left,5,60,32,1,0.9811789226899578,-1491.723072119113,31,0,1,0,0,52.54237288135593,0.5423728813559322
7,1.2,trapped,left,5,60,33,1,0.9855213309872575,-1523.4614824256996,19,0,1,0,0,53.559322033898304,0.559322033898305
7,1.2,trapped,left,5,60,34,1,0.9811789227729516,-1491.7230726526775,33,0,1,0,0,54.57627118644068,0.576271186440678
7,1.2,trapped,left,5,60,35,1,0.981178922614013,-1491.723071630867,20,0,1,0,0,55.59322033898305,0.5932203389830508
7,1.2,trapped,left,5,60,36,1,0.9811789226990347,-1491.7230721774688,24,0,1,0,0,56.610169491525426,0.6101694915254238
7,1.2,trapped,left,5,60,37,1,0.9811789227008945,-1491.723072189425,24,0,1,0,0,57.62711864406779,0.6271186440677965
7,1.2,trapped,left,5,60,38,1,0.9811789226600002,-1491.7230719265174,23,0,1,0,0,58.644067796610166,0.6440677966101694
7,1.2,trapped,left,5,60,39,1,0.9811789227405877,-1491.7230724446115,22,0,2,0,0,59.66101694915254,0.6610169491525423
7,1.2,trapped,left,5,60,40,1,0.9853791925216564,-1522.2794067875448,143,0,1,0,0,60.67796610169491,0.6779661016949152
7,1.2,trapped,left,5,60,41,1,0.9853796238687518,-1522.2829766155824,156,0,1,0,0,61.69491525423729,0.6949152542372882
7,1.2,trapped,left,5,60,42,1,0.9853795273385196,-1522.282177722351,166,0,1,0,0,62.71186440677966,0.711864406779661
7,1.2,trapped,left,5,60,43,1,0.9853794520889135,-1522.2815549532304,139,0,1,0,0,63.728813559322035,0.728813559322034
7,1.2,trapped,left,5,60,44,1,0.9853794607986832,-1522.2816270355108,161,0,1,0,0,64.7457627118644,0.7457627118644067
7,1.2,trapped,left,5,60,45,1,0.9855213311615818,-1523.4614838825496,32,0,1,0,0,65.76271186440678,0.7627118644067797
7,1.2,trapped,left,5,60,46,1,0.9855213311730288,-1523.4614839782132,21,0,1,0,0,66.77966101694915,0.7796610169491525
7,1.2,trapped,left,5,60,47,1,0.9855213310783795,-1523.4614831872175,21,0,2,0,0,67.79661016949152,0.7966101694915253
7,1.2,trapped,left,5,60,48,1,0.9855213311777201,-1523.46148401742,324,0,1,0,0,68.8135593220339,0.8135593220338982
7,1.2,trapped,left,5,60,49,1,0.9855213311562414,-1523.4614838379193,29,0,1,0,0,69.83050847457628,0.8305084745762713
7,1.2,trapped,left,5,60,50,1,0.9855213311822064,-1523.4614840549118,23,0,1,0,0,70.84745762711864,0.847457627118644
7,1.2,trapped,left,5,60,51,1,0.9855213311633703,-1523.461483897496,23,0,1,0,0,71.86440677966101,0.8644067796610169
7,1.2,trapped,left,5,60,52,1,0.9855213311841067,-1523.461484070793,14,0,1,0,0,72.88135593220339,0.8813559322033898
7,1.2,trapped,left,5,60,53,1,0.985521331180704,-1523.461484042356,16,0,1,0,0,73.89830508474576,0.8983050847457626
7,1.2,trapped,left,5,60,54,1,0.9855213311346285,-1523.4614836572975,13,0,1,0,0,74.91525423728814,0.9152542372881356
7,1.2,trapped,left,5,60,55,1,0.9855213311831946,-1523.4614840631705,13,0,1,0,0,75.9322033898305,0.9322033898305084
7,1.2,trapped,left,5,60,56,1,0.9855213311849037,-1523.4614840774536,15,0,1,1,0,76.94915254237287,0.9491525423728812
7,1.2,trapped,left,5,60,57,1,0.9855213311670992,-1523.4614839286594,13,0,1,0,0,77.96610169491525,0.9661016949152542
7,1.2,trapped,left,5,60,58,1,0.9855213311817148,-1523.4614840508034,15,0,1,0,0,78.98305084745763,0.9830508474576273
7,1.2,trapped,left,5,60,59,1,0.9855213311234259,-1523.4614835636755,14,0,1,0,0,80.0,1.0
7,1.2,trapped,left,6,60,0,1,0.9859591681804867,-1518.8830244588803,256,0,2,0,0,20.0,0.0
7,1.2,trapped,left,6,60,1,1,0.9876338618102913,-1534.2509558201305,447,0,1,0,0,21.016949152542374,0.016949152542372895
7,1.2,trapped,left,6,60,2,1,0.9866652905504861,-1525.1265366628577,25,0,1,0,0,22.033898305084747,0.03389830508474579
7,1.2,trapped,left,6,60,3,1,0.9793945979353792,-1472.4694047064581,17,0,3,0,0,23.050847457627118,0.05084745762711863
7,1.2,trapped,left,6,60,4,1,0.9853796164397899,-1513.988931888133,384,0,4,0,0,24.06779661016949,0.06779661016949153
7,1.2,trapped,left,6,60,5,1,0.9849952660422324,-1510.849095723672,83,0,2,0,0,25.084745762711865,0.08474576271186442
7,1.2,trapped,left,6,60,6,1,0.9844891923171986,-1506.8353681444923,37,0,2,0,0,26.101694915254235,0.10169491525423725
7,1.2,trapped,left,6,60,7,1,0.9849952660488779,-1510.8490957772628,66,0,2,0,0,27.11864406779661,0.11864406779661014
7,1.2,trapped,left,6,60,8,1,0.9855283788794814,-1515.2264136150332,1382,0,1,0,0,28.135593220338983,0.13559322033898305
7,1.2,trapped,left,6,60,9,1,0.9853798078230706,-1513.9905158088577,406,0,4,0,0,29.152542372881356,0.15254237288135594
7,1.2,trapped,left,6,60,10,1,0.985379206551375,-1513.9855396513437,252,0,1,0,0,30.16949152542373,0.16949152542372883
7,1.2,trapped,left,6,60,11,1,0.9853728393485564,-1513.9328568858698,69,0,3,0,0,31.1864406779661,0.18644067796610167
7,1.2,trapped,left,6,60,12,1,0.9853795958694983,-1513.9887616461194,356,0,4,0,0,32.20338983050847,0.2033898305084745
7,1.2,trapped,left,6,60,13,1,0.9853795522979726,-1513.9884010441347,346,0,1,0,0,33.22033898305085,0.2203389830508475
7,1.2,trapped,left,6,60,14,1,0.9844891925297371,-1506.8353698025082,60,0,1,0,0,34.23728813559322,0.2372881355932203
7,1.2,trapped,left,6,60,15,1,0.9844891901916145,-1506.8353515627866,498,0,2,0,0,35.25423728813559,0.2542372881355932
7,1.2,trapped,left,6,60,16,1,0.9853796291392947,-1513.9890369907616,308,0,1,0,0,36.271186440677965,0.2711864406779661
7,1.2,trapped,left,6,60,17,1,0.9813661920163098,-1484.6390660048996,26,0,1,0,0,37.28813559322034,0.288135593220339
7,1.2,trapped,left,6,60,18,1,0.9857345554629513,-1516.9626935096553,17,0,1,0,0,38.30508474576271,0.3050847457627119
7,1.2,trapped,left,6,60,19,1,0.9857345556555861,-1516.96269514359,18,0,1,0,0,39.32203389830508,0.32203389830508466
7,1.2,trapped,left,6,60,20,1,0.9857345556638222,-1516.9626952134493,43,0,1,0,0,40.33898305084746,0.33898305084745767
7,1.2,trapped,left,6,60,21,1,0.9857345554033009,-1516.9626930036984,337,0,1,0,0,41.35593220338983,0.35593220338983045
7,1.2,trapped,left,6,60,22,1,0.9882746510910041,-1540.6892296297742,113,0,1,0,0,42.3728813559322,0.37288135593220334
7,1.2,trapped,left,6,60,23,1,0.9882746519814134,-1540.6892388183728,35,0,1,1,0,43.389830508474574,0.38983050847457623
7,1.2,trapped,left,6,60,24,1,0.9882746432605113,-1540.6891488228553,23,0,1,0,0,44.40677966101695,0.4067796610169491
7,1.2,trapped,left,6,60,25,1,0.9845211624255047,-1507.0850247278624,31,0,1,0,0,45.42372881355932,0.423728813559322
7,1.2,trapped,left,6,60,26,1,0.9882746503290181,-1540.6892217664429,253,0,1,0,0,46.440677966101696,0.4406779661016949
7,1.2,trapped,left,6,60,27,1,0.987633899091757,-1534.2513206117965,490,0,2,0,0,47.45762711864407,0.4576271186440678
7,1.2,trapped,left,6,60,28,1,0.9876338991017536,-1534.2513207096108,467,0,1,0,0,48.474576271186436,0.4745762711864406
7,1.2,trapped,left,6,60,29,1,0.9866652898264642,-1525.1265300930365,27,0,1,0,0,49.49152542372882,0.49152542372881364
7,1.2,trapped,left,6,60,30,1,0.9855192299011513,-1515.1499414227087,263,0,1,0,0,50.50847457627118,0.5084745762711864
7,1.2,trapped,left,6,60,31,1,0.986050755633685,-1519.6748852109033,99,0,1,0,0,51.52542372881356,0.5254237288135593
7,1.2,trapped,left,6,60,32,1,0.9811789228089021,-1483.4290896393231,41,0,1,0,0,52.54237288135593,0.5423728813559322
7,1.2,trapped,left,6,60,33,1,0.9853796266774146,-1513.9890166159394,137,0,1,0,0,53.559322033898304,0.559322033898305
7,1.2,trapped,left,6,60,34,1,0.9811789227751097,-1483.429089422073,30,0,1,0,0,54.57627118644068,0.576271186440678
7,1.2,trapped,left,6,60,35,1,0.9811789226126115,-1483.4290883773792,41,0,1,0,0,55.59322033898305,0.5932203389830508
7,1.2,trapped,left,6,60,36,1,0.9811789227805905,-1483.429089457309,35,0,1,0,0,56.610169491525426,0.6101694915254238
7,1.2,trapped,left,6,60,37,1,0.9855375863068929,-1515.303423182595,349,0,1,0,0,57.62711864406779,0.6271186440677965
7,1.2,trapped,left,6,60,38,1,0.9811789227663096,-1483.4290893654977,31,0,1,0,0,58.644067796610166,0.6440677966101694
7,1.2,trapped,left,6,60,39,1,0.9855403093513478,-1515.3262077197176,360,0,1,0,0,59.66101694915254,0.6610169491525423
7,1.2,trapped,left,6,60,40,1,0.9855306462779455,-1515.2453732538304,323,0,1,0,0,60.67796610169491,0.6779661016949152
7,1.2,trapped,left,6,60,41,1,0.9796146093508553,-1473.7683128345311,32,0,3,0,0,61.69491525423729,0.6949152542372882
7,1.2,trapped,left,6,60,42,1,0.9855213311467833,-1515.1675005143989,164,0,1,0,0,62.71186440677966,0.711864406779661
7,1.2,trapped,left,6,60,43,1,0.9855632707438754,-1515.518503449759,88,0,1,0,0,63.728813559322035,0.728813559322034
7,1.2,trapped,left,6,60,44,1,0.9874673011672963,-1532.6320739088196,37,0,2,0,0,64.7457627118644,0.7457627118644067
7,1.2,trapped,left,6,60,45,1,0.9876336320955732,-1534.248708131943,384,0,2,0,0,65.76271186440678,0.7627118644067797
7,1.2,trapped,left,6,60,46,1,0.9853614334200529,-1513.8385405951526,43,0,3,0,0,66.77966101694915,0.7796610169491525
7,1.2,trapped,left,6,60,47,1,0.9876338989183634,-1534.2513189151712,461,0,1,0,0,67.79661016949152,0.7966101694915253
7,1.2,trapped,left,6,60,48,1,0.9859591727958086,-1518.8830642324522,267,0,2,0,0,68.8135593220339,0.8135593220338982
7,1.2,trapped,left,6,60,49,1,0.9858477096497035,-1517.9262980342055,68,0,1,0,0,69.83050847457628,0.8305084745762713
7,1.2,trapped,left,6,60,50,1,0.9858878522951756,-1518.2699994273514,43,0,1,0,0,70.84745762711864,0.847457627118644
7,1.2,trapped,left,6,60,51,1,0.9858878523254608,-1518.269999687022,68,0,1,0,0,71.86440677966101,0.8644067796610169
7,1.2,trapped,left,6,60,52,1,0.9859591408999978,-1518.8827893634107,254,0,1,0,0,72.88135593220339,0.8813559322033898
7,1.2,trapped,left,6,60,53,1,0.9859591758682799,-1518.8830907101706,315,0,2,0,0,73.89830508474576,0.8983050847457626
7,1.2,trapped,left,6,60,54,1,0.9858878523614569,-1518.2699999956594,111,0,1,0,0,74.91525423728814,0.9152542372881356
7,1.2,trapped,left,6,60,55,1,0.9858878523699506,-1518.2700000684854,53,0,1,0,0,75.9322033898305,0.9322033898305084
7,1.2,trapped,left,6,60,56,1,0.9858878523135232,-1518.269999584667,46,0,1,0,0,76.94915254237287,0.9491525423728812
7,1.2,trapped,left,6,60,57,1,0.9859591634145756,-1518.8829833875848,506,0,2,0,0,77.96610169491525,0.9661016949152542
7,1.2,trapped,left,6,60,58,1,0.9853088703319971,-1513.404840879334,30,0,1,0,0,78.98305084745763,0.9830508474576273
7,1.2,trapped,left,6,60,59,1,0.9874637546757442,-1532.5978382842172,1042,0,2,0,0,80.0,1.0
7,1.2,trapped,left,7,60,0,1,0.9903319185067025,-1555.231156224654,320,0,2,0,0,20.0,0.0
7,1.2,trapped,left,7,60,1,1,0.9903319206493458,-1555.2311830407155,362,0,2,0,0,21.016949152542374,0.016949152542372895
7,1.2,trapped,left,7,60,2,1,0.989315758747151,-1543.1384181885503,52,0,1,0,0,22.033898305084747,0.03389830508474579
7,1.2,trapped,left,7,60,3,1,0.9882746520754798,-1531.8874616520961,308,0,1,0,0,23.050847457627118,0.05084745762711863
7,1.2,trapped,left,7,60,4,1,0.9866652905093176,-1516.3247581522946,37,0,1,0,0,24.06779661016949,0.06779661016949153
7,1.2,trapped,left,7,60,5,1,0.98666527028723,-1516.324574655927,24,0,4,0,0,25.084745762711865,0.08474576271186442
7,1.2,trapped,left,7,60,6,1,0.9865503403530964,-1515.2861632743063,74,0,3,0,0,26.101694915254235,0.10169491525423725
7,1.2,trapped,left,7,60,7,1,0.9866652905731145,-1516.3247587311907,34,0,1,0,0,27.11864406779661,0.11864406779661014
7,1.2,trapped,left,7,60,8,1,0.9885235977713395,-1534.4841265608359,355,0,1,0,0,28.135593220338983,0.13559322033898305
7,1.2,trapped,left,7,60,9,1,0.9869782903420495,-1519.1988026211118,189,0,1,0,0,29.152542372881356,0.15254237288135594
7,1.2,trapped,left,7,60,10,1,0.9879579342831347,-1528.662447598539,253,0,1,0,0,30.16949152542373,0.16949152542372883
7,1.2,trapped,left,7,60,11,1,0.9866652905347304,-1516.3247583828918,33,0,1,0,0,31.1864406779661,0.18644067796610167
7,1.2,trapped,left,7,60,12,1,0.9866652905156451,-1516.3247582097106,42,0,1,0,0,32.20338983050847,0.2033898305084745
7,1.2,trapped,left,7,60,13,1,0.9893157588071669,-1543.1384188682362,375,0,1,0,0,33.22033898305085,0.2203389830508475
7,1.2,trapped,left,7,60,14,1,0.988668521772024,-1536.021844203966,87,0,1,0,0,34.23728813559322,0.2372881355932203
7,1.2,trapped,left,7,60,15,1,0.9883795064149989,-1532.9743756010776,302,0,2,0,0,35.25423728813559,0.2542372881355932
7,1.2,trapped,left,7,60,16,1,0.9883581332410702,-1532.7520288800342,248,0,1,0,0,36.271186440677965,0.2711864406779661
7,1.2,trapped,left,7,60,17,1,0.9878229280136407,-1527.3134377357344,3623,0,1,0,0,37.28813559322034,0.288135593220339
7,1.2,trapped,left,7,60,18,1,0.9872725295424748,-1521.964288192462,38,0,1,0,0,38.30508474576271,0.3050847457627119
7,1.2,trapped,left,7,60,19,1,0.9871034772022438,-1520.3676884937718,29,0,1,0,0,39.32203389830508,0.32203389830508466
7,1.2,trapped,left,7,60,20,1,0.9893157586740167,-1543.138417360297,102,0,2,0,0,40.33898305084746,0.33898305084745767
7,1.2,trapped,left,7,60,21,1,0.9872725284973027,-1521.964278256016,28,0,1,0,0,41.35593220338983,0.35593220338983045
7,1.2,trapped,left,7,60,22,1,0.9882746518596175,-1531.8874594245,126,0,1,0,0,42.3728813559322,0.37288135593220334
7,1.2,trapped,left,7,60,23,1,0.9893157587419126,-1543.1384181292249,50,0,1,0,0,43.389830508474574,0.38983050847457623
7,1.2,trapped,left,7,60,24,1,0.989315758659258,-1543.138417193155,102,0,2,0,0,44.40677966101695,0.4067796610169491
7,1.2,trapped,left,7,60,25,1,0.9893157588450505,-1543.1384192972712,94,0,1,0,0,45.42372881355932,0.423728813559322
7,1.2,trapped,left,7,60,26,1,0.9887180192478526,-1536.5515468156218,273,0,1,0,0,46.440677966101696,0.4406779661016949
7,1.2,trapped,left,7,60,27,1,0.9887180192583487,-1536.5515469281922,274,0,1,0,0,47.45762711864407,0.4576271186440678
7,1.2,trapped,left,7,60,28,1,0.9887180192449639,-1536.55154678464,278,0,1,0,0,48.474576271186436,0.4745762711864406
7,1.2,trapped,left,7,60,29,1,0.9871898413348337,-1521.180714428293,33,0,1,0,0,49.49152542372882,0.49152542372881364
7,1.2,trapped,left,7,60,30,1,0.9889031525881901,-1538.553585980863,287,0,1,0,0,50.50847457627118,0.5084745762711864
7,1.2,trapped,left,7,60,31,1,0.9903319227371026,-1555.231209169855,374,0,2,0,0,51.52542372881356,0.5254237288135593
7,1.2,trapped,left,7,60,32,1,0.987954139944453,-1528.6243276716825,49,0,1,0,0,52.54237288135593,0.5423728813559322
